Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
"Наименование Избирательной комиссии:    Томск, Ленинская"																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1129	21	42	35	44	39	28	32	25	35	48	35	62	41	40	45	26	43	28	5	16	5	14	7	2	27	2	37	11	8	7	9	28	38	20	29	10	27	43	28	17	16	28	26					
		2.92%	4.33%	3.61%	2.90%	3.92%	3.54%	2.18%	2.45%	2.32%	3.36%	3.23%	3.38%	4.63%	4.02%	3.92%	3.66%	2.63%	4.54%	2.86%	1.71%	1.84%	1.85%	2.36%	1.42%	1.63%	2.45%	0.63%	3.06%	2.26%	1.67%	1.09%	0.90%	3.23%	3.18%	1.98%	2.50%	1.66%	3.29%	3.48%	2.41%	2.58%	2.64%	2.78%	4.01%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
