Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Красночикойская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1182	15	50	17	13	17	14	47	2	21	8	14	28	8	29	57	201	212	28	15	0	19	7	18	12	3	43	13	56	35	13	6	5	39	2	26	81	8					
		12.61%	17.65%	14.41%	13.82%	9.03%	5.38%	12.17%	12.50%	2.17%	9.46%	9.88%	15.73%	13.27%	8.42%	11.15%	12.72%	16.05%	15.88%	7.78%	14.56%	0.00%	9.95%	3.43%	10.17%	8.28%	4.92%	15.58%	12.62%	15.82%	16.36%	12.75%	8.96%	4.07%	12.38%	5.56%	15.57%	12.64%	8.42%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1940	11	55	28	28	51	12	78	27	31	21	19	36	10	64	106	292	269	71	23	14	59	37	55	27	21	43	6	63	60	21	6	33	62	7	29	149	16					
		20.69%	12.94%	15.85%	22.76%	19.44%	16.14%	10.43%	20.74%	29.35%	13.96%	25.93%	21.35%	17.06%	10.53%	24.62%	23.66%	23.32%	20.15%	19.72%	22.33%	27.45%	30.89%	18.14%	31.07%	18.62%	34.43%	15.58%	5.83%	17.80%	28.04%	20.59%	8.96%	26.83%	19.68%	19.44%	17.37%	23.24%	16.84%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	90	1	2	1	1	2	1	2	0	1	0	0	0	0	1	7	13	17	3	0	0	2	5	3	1	0	2	1	5	2	0	2	1	0	0	0	12	2					
		0.96%	1.18%	0.58%	0.81%	0.69%	0.63%	0.87%	0.53%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.38%	1.56%	1.04%	1.27%	0.83%	0.00%	0.00%	1.05%	2.45%	1.69%	0.69%	0.00%	0.72%	0.97%	1.41%	0.93%	0.00%	2.99%	0.81%	0.00%	0.00%	0.00%	1.87%	2.11%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2083	22	80	36	42	77	22	81	14	46	9	18	30	21	39	110	309	361	44	28	10	34	46	38	16	13	40	12	113	38	25	13	24	56	2	39	150	25					
		22.22%	25.88%	23.05%	29.27%	29.17%	24.37%	19.13%	21.54%	15.22%	20.72%	11.11%	20.22%	14.22%	22.11%	15.00%	24.55%	24.68%	27.04%	12.22%	27.18%	19.61%	17.80%	22.55%	21.47%	11.03%	21.31%	14.49%	11.65%	31.92%	17.76%	24.51%	19.40%	19.51%	17.78%	5.56%	23.35%	23.40%	26.32%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	142	0	3	3	0	4	1	2	2	0	1	1	2	0	0	9	33	47	8	3	0	2	0	1	0	1	1	2	3	1	1	1	0	2	0	0	8	0					
		1.51%	0.00%	0.86%	2.44%	0.00%	1.27%	0.87%	0.53%	2.17%	0.00%	1.23%	1.12%	0.95%	0.00%	0.00%	2.01%	2.64%	3.52%	2.22%	2.91%	0.00%	1.05%	0.00%	0.56%	0.00%	1.64%	0.36%	1.94%	0.85%	0.47%	0.98%	1.49%	0.00%	0.63%	0.00%	0.00%	1.25%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3750	31	150	37	57	158	63	158	46	117	35	36	110	56	118	151	381	399	205	32	27	74	103	60	83	22	141	69	107	73	41	39	58	150	23	69	228	43					
		39.99%	36.47%	43.23%	30.08%	39.58%	50.00%	54.78%	42.02%	50.00%	52.70%	43.21%	40.45%	52.13%	58.95%	45.38%	33.71%	30.43%	29.89%	56.94%	31.07%	52.94%	38.74%	50.49%	33.90%	57.24%	36.07%	51.09%	66.99%	30.23%	34.11%	40.20%	58.21%	47.15%	47.62%	63.89%	41.32%	35.57%	45.26%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	35	0	1	0	0	0	1	1	0	0	1	1	2	0	1	2	4	6	1	2	0	0	4	2	0	0	1	0	0	1	0	0	0	1	0	1	1	1					
		0.37%	0.00%	0.29%	0.00%	0.00%	0.00%	0.87%	0.27%	0.00%	0.00%	1.23%	1.12%	0.95%	0.00%	0.38%	0.45%	0.32%	0.45%	0.28%	1.94%	0.00%	0.00%	1.96%	1.13%	0.00%	0.00%	0.36%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.32%	0.00%	0.60%	0.16%	1.05%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
