Выборы Президента Российской Федерации																																
																																
Наименование Избирательной комиссии:    Веденская																																
																																
Итоги голосования 																																
																																
		Сумма	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																
18	. Глазьев Сергей Юрьевич	231	125	4	1	1	11	0	5	0	7	17	0	0	2	4	15	3	8	0	7	0	6	9	0	6	0					
		1.51%	5.15%	0.80%	0.67%	0.71%	1.43%	0.00%	1.56%	0.00%	0.72%	6.30%	0.00%	0.00%	0.25%	1.02%	6.25%	2.54%	0.74%	0.00%	0.70%	0.00%	2.06%	7.26%	0.00%	1.38%	0.00%					
19	. Малышкин Олег Александрович	166	87	2	3	0	0	0	2	0	34	1	0	0	8	2	3	0	4	0	5	0	4	5	0	2	4					
		1.09%	3.58%	0.40%	2.00%	0.00%	0.00%	0.00%	0.62%	0.00%	3.51%	0.37%	0.00%	0.00%	1.01%	0.51%	1.25%	0.00%	0.37%	0.00%	0.50%	0.00%	1.37%	4.03%	0.00%	0.46%	0.63%					
20	. Миронов Сергей Михайлович	155	22	5	1	2	0	0	2	18	31	0	7	3	1	5	6	3	6	8	16	0	6	2	4	4	3					
		1.02%	0.91%	1.00%	0.67%	1.42%	0.00%	0.00%	0.62%	2.68%	3.20%	0.00%	6.73%	1.21%	0.13%	1.28%	2.50%	2.54%	0.55%	0.76%	1.60%	0.00%	2.06%	1.61%	2.92%	0.92%	0.47%					
21	. Путин Владимир Владимирович	12047	1844	423	100	128	461	407	198	608	690	193	85	215	725	319	154	87	817	839	767	1772	205	75	97	390	448					
		78.91%	75.95%	84.60%	66.67%	90.78%	59.79%	86.05%	61.88%	90.61%	71.28%	71.48%	81.73%	86.69%	91.08%	81.38%	64.17%	73.73%	75.23%	79.90%	76.47%	92.58%	70.45%	60.48%	70.80%	89.86%	70.33%					
22	. Хакамада Ирина Муцуовна	1473	140	4	7	2	202	57	70	28	86	45	11	12	8	28	32	6	92	142	117	142	55	27	31	7	122					
		9.65%	5.77%	0.80%	4.67%	1.42%	26.20%	12.05%	21.88%	4.17%	8.88%	16.67%	10.58%	4.84%	1.01%	7.14%	13.33%	5.08%	8.47%	13.52%	11.67%	7.42%	18.90%	21.77%	22.63%	1.61%	19.15%					
23	. Харитонов Николай Михайлович	900	140	59	37	6	95	9	14	13	54	13	1	18	32	30	26	17	141	47	55	0	15	6	5	7	60					
		5.90%	5.77%	11.80%	24.67%	4.26%	12.32%	1.90%	4.38%	1.94%	5.58%	4.81%	0.96%	7.26%	4.02%	7.65%	10.83%	14.41%	12.98%	4.48%	5.48%	0.00%	5.15%	4.84%	3.65%	1.61%	9.42%					
																																
24	Против всех	193	51	2	1	2	2	0	11	2	53	1	0	0	20	4	4	2	10	0	23	0	0	0	0	5	0					
		1.26%	2.10%	0.40%	0.67%	1.42%	0.26%	0.00%	3.44%	0.30%	5.48%	0.37%	0.00%	0.00%	2.51%	1.02%	1.67%	1.69%	0.92%	0.00%	2.29%	0.00%	0.00%	0.00%	0.00%	1.15%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
