Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Территориальная избирательная комиссия Курчатовского района																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680					
		66.80%	61.65%	58.15%	65.99%	67.70%	76.67%	64.79%	55.79%	71.43%	73.23%	64.91%	71.76%	67.32%	68.37%	80.79%	67.67%	72.14%	81.82%	77.08%	76.10%	71.54%	55.84%	71.30%	73.33%	73.79%	57.47%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	58	8	3	7	3	1	4	5	0	0	5	2	1	0	0	3	1	0	0	0	3	5	0	2	4	1					
		0.60%	0.80%	0.51%	0.94%	0.32%	0.16%	0.75%	0.89%	0.00%	0.00%	0.52%	0.76%	0.65%	0.00%	0.00%	0.91%	0.71%	0.00%	0.00%	0.00%	2.44%	1.30%	0.00%	0.63%	1.29%	0.45%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
