Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    Северская городская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249					
		1.07%	0.77%	1.30%	1.01%	1.22%	1.08%	0.78%	1.13%	1.21%	1.29%	1.42%	2.11%	2.19%	1.29%	0.90%	1.87%	0.91%	1.02%	1.19%	0.96%	1.05%	1.12%	0.63%	1.53%	1.06%	1.36%	1.54%	1.33%	0.90%	0.71%	0.88%	1.27%	1.05%	1.50%	0.60%	1.03%	1.18%	0.90%	0.58%	0.79%	0.78%	1.27%	1.14%	1.09%	0.32%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	40766	1723	746	1074	1091	963	921	1115	697	839	942	180	190	911	1246	275	1192	1088	198	1244	969	1022	1003	990	1119	960	1031	955	1036	1112	1101	924	1066	970	910	1103	1017	1128	1018	1056	956	1011	1004	484	186					
		54.63%	69.98%	53.82%	54.05%	55.27%	49.31%	51.17%	54.95%	49.57%	49.29%	53.46%	54.22%	51.91%	65.54%	65.96%	64.40%	54.26%	55.34%	58.93%	59.58%	53.80%	49.95%	52.85%	50.56%	54.11%	50.26%	51.09%	50.96%	55.11%	56.50%	53.71%	50.94%	53.19%	51.93%	54.36%	54.20%	52.05%	56.65%	53.75%	55.37%	57.35%	55.67%	54.33%	52.55%	60.39%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1454	29	50	40	59	56	35	37	36	55	34	6	5	14	17	2	47	55	4	29	49	47	36	30	35	63	59	41	34	36	35	37	23	39	29	32	38	25	25	32	31	20	20	17	11					
		1.95%	1.18%	3.61%	2.01%	2.99%	2.87%	1.94%	1.82%	2.56%	3.23%	1.93%	1.81%	1.37%	1.01%	0.90%	0.47%	2.14%	2.80%	1.19%	1.39%	2.72%	2.30%	1.90%	1.53%	1.69%	3.30%	2.92%	2.19%	1.81%	1.83%	1.71%	2.04%	1.15%	2.09%	1.73%	1.57%	1.94%	1.26%	1.32%	1.68%	1.86%	1.10%	1.08%	1.85%	3.57%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
