Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																			
Дата голосования: 04.12.2011																																																			
																																																			
Наименование Избирательной комиссии:    Северская городская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	8849	31	189	165	176	218	239	263	233	171	234	179	51	34	163	220	29	266	229	40	195	242	249	266	285	334	249	266	281	299	249	229	213	256	212	173	250	209	219	256	87	159	188	252	101					
		15.58%	13.96%	8.57%	14.86%	14.45%	16.06%	16.72%	17.23%	15.62%	13.28%	18.17%	14.38%	18.75%	12.59%	18.31%	17.09%	11.03%	15.40%	15.09%	14.18%	10.90%	14.87%	15.56%	15.05%	17.38%	18.37%	16.15%	15.67%	18.56%	18.51%	16.21%	16.06%	14.82%	17.62%	17.18%	14.80%	17.27%	17.83%	14.79%	16.56%	14.60%	14.56%	12.37%	16.22%	15.71%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	9639	45	353	175	255	231	185	233	268	237	200	218	45	46	166	224	73	272	268	49	337	234	323	306	286	319	255	242	195	277	234	218	247	251	210	185	272	185	283	266	127	195	265	247	137					
		16.97%	20.27%	16.00%	15.77%	20.94%	17.02%	12.95%	15.27%	17.96%	18.40%	15.53%	17.51%	16.54%	17.04%	18.65%	17.40%	27.76%	15.75%	17.65%	17.38%	18.84%	14.38%	20.19%	17.32%	17.44%	17.55%	16.54%	14.25%	12.88%	17.15%	15.23%	15.29%	17.19%	17.27%	17.02%	15.83%	18.78%	15.78%	19.11%	17.21%	21.31%	17.86%	17.43%	15.89%	21.31%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	605	2	13	16	16	18	9	21	26	12	17	13	4	4	9	11	3	13	17	3	17	21	14	27	26	10	13	8	16	9	19	8	11	16	15	10	10	10	20	17	10	17	24	22	8					
		1.07%	0.90%	0.59%	1.44%	1.31%	1.33%	0.63%	1.38%	1.74%	0.93%	1.32%	1.04%	1.47%	1.48%	1.01%	0.85%	1.14%	0.75%	1.12%	1.06%	0.95%	1.29%	0.88%	1.53%	1.59%	0.55%	0.84%	0.47%	1.06%	0.56%	1.24%	0.56%	0.77%	1.10%	1.22%	0.86%	0.69%	0.85%	1.35%	1.10%	1.68%	1.56%	1.58%	1.42%	1.24%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	14554	44	412	328	306	342	404	389	374	357	349	317	63	71	189	301	31	500	384	57	341	398	450	510	440	441	411	492	413	412	391	327	444	377	320	336	344	328	381	386	151	290	379	419	155					
		25.62%	19.82%	18.68%	29.55%	25.12%	25.20%	28.27%	25.49%	25.07%	27.72%	27.10%	25.46%	23.16%	26.30%	21.24%	23.39%	11.79%	28.95%	25.30%	20.21%	19.06%	24.46%	28.13%	28.86%	26.83%	24.26%	26.65%	28.98%	27.28%	25.51%	25.46%	22.93%	30.90%	25.95%	25.93%	28.74%	23.76%	27.99%	25.73%	24.97%	25.34%	26.56%	24.93%	26.96%	24.11%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2453	13	58	62	54	78	93	99	49	63	78	48	7	20	19	23	2	59	78	7	64	94	69	51	93	86	96	81	79	83	64	56	66	60	52	29	43	67	42	51	20	32	76	60	29					
		4.32%	5.86%	2.63%	5.59%	4.43%	5.75%	6.51%	6.49%	3.28%	4.89%	6.06%	3.86%	2.57%	7.41%	2.13%	1.79%	0.76%	3.42%	5.14%	2.48%	3.58%	5.78%	4.31%	2.89%	5.67%	4.73%	6.23%	4.77%	5.22%	5.14%	4.17%	3.93%	4.59%	4.13%	4.21%	2.48%	2.97%	5.72%	2.84%	3.30%	3.36%	2.93%	5.00%	3.86%	4.51%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	19061	85	1145	331	381	435	446	468	506	416	376	429	90	89	312	480	124	581	502	119	799	598	464	557	482	583	468	565	493	481	541	413	426	456	370	412	477	344	492	518	192	356	544	515	200					
		33.55%	38.29%	51.90%	29.82%	31.28%	32.06%	31.21%	30.67%	33.91%	32.30%	29.19%	34.46%	33.09%	32.96%	35.06%	37.30%	47.15%	33.64%	33.07%	42.20%	44.66%	36.75%	29.00%	31.52%	29.39%	32.07%	30.35%	33.27%	32.56%	29.78%	35.22%	28.96%	29.65%	31.38%	29.98%	35.24%	32.94%	29.35%	33.22%	33.51%	32.21%	32.60%	35.79%	33.14%	31.10%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	526	1	16	8	9	12	22	20	10	10	8	12	1	0	10	9	0	16	19	1	10	16	12	17	9	15	27	14	14	21	12	12	7	12	24	6	23	12	9	13	3	17	17	13	7					
		0.93%	0.45%	0.73%	0.72%	0.74%	0.88%	1.54%	1.31%	0.67%	0.78%	0.62%	0.96%	0.37%	0.00%	1.12%	0.70%	0.00%	0.93%	1.25%	0.35%	0.56%	0.98%	0.75%	0.96%	0.55%	0.83%	1.75%	0.82%	0.92%	1.30%	0.78%	0.84%	0.49%	0.83%	1.94%	0.51%	1.59%	1.02%	0.61%	0.84%	0.50%	1.56%	1.12%	0.84%	1.09%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
