Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Гаврилов-Ямская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4262	279	389	322	271	150	302	249	176	316	91	91	69	140	131	123	77	92	103	85	67	65	125	79	84	205	95	86					
		34.05%	25.36%	31.27%	30.73%	32.69%	27.17%	30.72%	35.78%	28.81%	27.53%	45.05%	45.50%	58.47%	44.87%	29.18%	34.94%	57.04%	48.42%	41.20%	41.26%	47.86%	51.18%	51.44%	37.26%	48.55%	34.69%	53.67%	37.39%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	61	8	6	8	6	1	5	4	0	8	0	0	0	0	3	1	1	1	1	1	0	1	1	0	1	3	1	0					
		0.49%	0.73%	0.48%	0.76%	0.72%	0.18%	0.51%	0.57%	0.00%	0.70%	0.00%	0.00%	0.00%	0.00%	0.67%	0.28%	0.74%	0.53%	0.40%	0.49%	0.00%	0.79%	0.41%	0.00%	0.58%	0.51%	0.56%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
