Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Гаврилов-Ямская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480					
24	7.Политическая партия «Либерально-демократическая партия России»	1624	153	134	143	107	87	110	97	72	154	16	30	21	48	52	50	16	34	23	33	25	13	27	31	25	62	25	36					
		11.51%	13.14%	9.87%	12.02%	11.04%	14.33%	11.19%	12.71%	10.08%	12.67%	6.35%	12.40%	14.38%	11.11%	10.38%	11.99%	9.30%	15.96%	8.52%	12.89%	14.79%	8.67%	8.16%	11.97%	13.16%	9.97%	10.55%	12.29%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1466	164	211	145	92	87	105	66	109	166	15	8	9	26	57	49	7	9	10	9	13	3	15	20	4	44	9	14					
		10.39%	14.09%	15.55%	12.18%	9.49%	14.33%	10.68%	8.65%	15.27%	13.66%	5.95%	3.31%	6.16%	6.02%	11.38%	11.75%	4.07%	4.23%	3.70%	3.52%	7.69%	2.00%	4.53%	7.72%	2.11%	7.07%	3.80%	4.78%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	75	8	6	9	1	4	4	9	1	2	0	3	2	0	2	2	1	1	0	0	1	0	1	3	1	4	3	7					
		0.53%	0.69%	0.44%	0.76%	0.10%	0.66%	0.41%	1.18%	0.14%	0.16%	0.00%	1.24%	1.37%	0.00%	0.40%	0.48%	0.58%	0.47%	0.00%	0.00%	0.59%	0.00%	0.30%	1.16%	0.53%	0.64%	1.27%	2.39%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8764	649	807	729	663	357	627	501	419	685	187	159	101	301	290	246	121	123	146	155	95	118	223	158	123	421	180	180					
		62.09%	55.76%	59.47%	61.26%	68.42%	58.81%	63.78%	65.66%	58.68%	56.38%	74.21%	65.70%	69.18%	69.68%	57.88%	58.99%	70.35%	57.75%	54.07%	60.55%	56.21%	78.67%	67.37%	61.00%	64.74%	67.68%	75.95%	61.43%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	103	13	7	9	4	4	7	9	4	15	0	0	0	4	7	1	0	1	2	2	0	0	2	4	2	4	0	2					
		0.73%	1.12%	0.52%	0.76%	0.41%	0.66%	0.71%	1.18%	0.56%	1.23%	0.00%	0.00%	0.00%	0.93%	1.40%	0.24%	0.00%	0.47%	0.74%	0.78%	0.00%	0.00%	0.60%	1.54%	1.05%	0.64%	0.00%	0.68%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
