Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Пограничная																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841					
		71.42%	71.53%	66.70%	60.82%	61.70%	60.23%	68.15%	70.37%	77.08%	71.26%	68.95%	78.49%	72.73%	64.00%	67.44%	75.00%	83.42%	80.01%	80.90%	72.25%	66.57%	52.83%	75.61%	70.94%	71.88%	79.05%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	71	5	8	6	2	6	10	3	0	2	1	0	0	1	1	1	2	10	0	0	5	2	3	0	1	2					
		0.60%	0.49%	0.91%	1.37%	0.24%	0.78%	1.85%	0.58%	0.00%	0.34%	0.18%	0.00%	0.00%	2.00%	2.33%	1.04%	0.36%	0.45%	0.00%	0.00%	0.75%	3.77%	0.61%	0.00%	0.78%	0.79%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
