Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Район Кузьмики																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1096	24	29	22	34	34	30	32	27	36	38	27	30	30	19	30	20	37	45	38	29	30	23	31	32	29	44	27	34	32	27	43	26	35	41	31					
		2.38%	2.53%	3.27%	2.24%	2.45%	2.22%	2.14%	2.37%	1.98%	2.57%	2.57%	1.88%	2.04%	1.80%	2.14%	2.71%	2.34%	2.59%	3.31%	2.59%	1.93%	2.41%	1.97%	2.37%	2.25%	2.00%	3.13%	1.76%	2.31%	3.15%	2.39%	2.71%	1.82%	2.59%	2.83%	2.87%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	4045	97	65	85	112	156	100	128	155	133	106	104	139	143	55	96	72	130	116	134	138	139	77	93	129	112	144	148	124	87	96	153	118	120	151	90					
		8.82%	10.25%	7.34%	8.65%	8.08%	10.22%	7.15%	9.50%	11.40%	9.51%	7.18%	7.25%	9.49%	8.59%	6.21%	8.67%	8.44%	9.12%	8.53%	9.16%	9.2%	11.18%	6.61%	7.13%	9.10%	7.74%	10.24%	9.65%	8.44%	8.58%	8.52%	9.66%	8.26%	8.90%	10.42%	8.34%					
22	"5. ""За Русь Святую"""	230	6	8	6	4	10	5	3	9	8	10	3	12	10	4	4	2	6	7	6	8	6	8	7	5	8	6	1	7	1	8	17	8	6	8	3					
		0.50%	0.63%	0.90%	0.61%	0.28%	0.65%	0.35%	0.22%	0.66%	0.57%	0.67%	0.20%	0.81%	0.60%	0.45%	0.36%	0.23%	0.42%	0.51%	0.41%	0.53%	0.48%	0.68%	0.53%	0.35%	0.55%	0.42%	0.06%	0.47%	0.09%	0.71%	1.07%	0.56%	0.44%	0.55%	0.27%					
23	"6. ""Объединенная Российская партия ""Русь"""	89	1	1	2	0	4	1	8	3	2	0	5	2	4	1	3	4	3	2	2	3	3	3	1	6	3	0	3	1	0	4	0	4	1	8	1					
		0.19%	0.10%	0.11%	0.20%	0.0%	0.26%	0.07%	0.59%	0.22%	0.14%	0.0%	0.34%	0.13%	0.24%	0.11%	0.27%	0.46%	0.21%	0.14%	0.13%	0.2%	0.24%	0.25%	0.07%	0.42%	0.20%	0.0%	0.19%	0.06%	0.0%	0.35%	0.0%	0.28%	0.07%	0.55%	0.09%					
24	"7. ""Новый курс - Автомобильная Россия"""	783	10	17	24	14	21	26	17	22	20	44	33	22	27	18	21	17	19	24	22	24	25	14	30	29	27	19	32	34	16	19	13	28	10	26	19					
		1.70%	1.05%	1.92%	2.44%	1.01%	1.37%	1.85%	1.26%	1.61%	1.43%	2.98%	2.30%	1.50%	1.62%	2.03%	1.89%	1.99%	1.33%	1.76%	1.50%	1.6%	2.01%	1.20%	2.30%	2.04%	1.86%	1.35%	2.08%	2.31%	1.57%	1.68%	0.82%	1.96%	0.74%	1.79%	1.76%					
25	"8. ""Народно-республиканская партия России"""	20	0	0	0	0	2	0	0	0	4	0	0	0	2	0	0	1	0	2	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.11%	0.0%	0.14%	0.06%	0.06%	0.08%	0.08%	0.07%	0.07%	0.06%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	331	4	11	7	12	13	8	15	11	11	7	9	2	15	5	11	5	7	12	10	10	12	5	7	14	21	5	16	11	5	7	10	11	8	6	8					
		0.72%	0.42%	1.24%	0.71%	0.86%	0.85%	0.57%	1.11%	0.80%	0.78%	0.47%	0.62%	0.13%	0.90%	0.56%	0.99%	0.58%	0.49%	0.88%	0.68%	0.66%	0.96%	0.42%	0.53%	0.98%	1.45%	0.35%	1.04%	0.74%	0.49%	0.62%	0.63%	0.77%	0.59%	0.41%	0.74%					
27	"10. ""Аграрная партия России"""	722	10	12	15	30	17	16	19	19	28	32	18	16	26	9	16	19	23	29	18	24	18	26	25	18	32	18	28	25	14	16	20	40	14	18	14					
		1.57%	1.05%	1.35%	1.52%	2.16%	1.11%	1.14%	1.41%	1.39%	2.00%	2.16%	1.25%	1.09%	1.56%	1.01%	1.44%	2.22%	1.61%	2.13%	1.23%	1.6%	1.44%	2.23%	1.91%	1.27%	2.21%	1.28%	1.82%	1.70%	1.38%	1.42%	1.26%	2.80%	1.03%	1.24%	1.29%					
28	"11. ""Истинные патриоты России"""	36	0	0	0	0	1	2	1	1	0	1	1	0	4	2	0	0	1	2	0	1	1	3	1	4	3	1	2	0	1	1	0	0	1	1	0					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.06%	0.14%	0.07%	0.07%	0.0%	0.06%	0.06%	0.0%	0.24%	0.22%	0.0%	0.0%	0.07%	0.14%	0.0%	0.06%	0.08%	0.25%	0.07%	0.28%	0.20%	0.07%	0.13%	0.0%	0.09%	0.08%	0.0%	0.0%	0.07%	0.06%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	585	11	14	11	19	13	18	20	17	14	24	17	15	18	13	12	10	10	22	20	19	14	9	18	21	24	23	19	16	19	13	12	22	25	20	13					
		1.27%	1.16%	1.58%	1.12%	1.37%	0.85%	1.28%	1.48%	1.25%	1.00%	1.62%	1.18%	1.02%	1.08%	1.46%	1.08%	1.17%	0.70%	1.61%	1.36%	1.26%	1.12%	0.77%	1.38%	1.48%	1.65%	1.63%	1.23%	1.08%	1.87%	1.15%	0.75%	1.54%	1.85%	1.38%	1.20%					
30	"13. ""Демократическая партия России"""	55	1	6	1	0	1	2	2	2	1	2	1	2	2	1	3	1	4	3	0	2	1	1	3	2	2	0	1	0	0	0	2	1	3	1	1					
		0.11%	0.10%	0.67%	0.10%	0.0%	0.06%	0.14%	0.14%	0.14%	0.07%	0.13%	0.06%	0.13%	0.12%	0.11%	0.27%	0.11%	0.28%	0.22%	0.0%	0.13%	0.08%	0.08%	0.23%	0.14%	0.13%	0.0%	0.06%	0.0%	0.0%	0.0%	0.12%	0.07%	0.22%	0.06%	0.09%					
31	"14. ""Великая Россия - Евразийский Союз"""	94	1	2	4	2	1	4	3	4	2	3	3	5	3	3	1	0	2	1	4	2	2	1	6	2	3	2	14	2	2	2	4	1	1	1	1					
		0.20%	0.10%	0.22%	0.40%	0.14%	0.06%	0.28%	0.22%	0.29%	0.14%	0.20%	0.20%	0.34%	0.18%	0.33%	0.09%	0.0%	0.14%	0.07%	0.27%	0.13%	0.16%	0.08%	0.46%	0.14%	0.20%	0.14%	0.91%	0.13%	0.19%	0.17%	0.25%	0.07%	0.07%	0.06%	0.09%					
32	"15. ""Партия СЛОН"""	309	4	3	7	8	11	12	6	6	8	11	6	6	6	10	9	6	14	13	21	14	10	9	7	9	11	16	10	6	6	4	9	9	6	8	8					
		0.67%	0.42%	0.33%	0.71%	0.57%	0.72%	0.85%	0.44%	0.44%	0.57%	0.74%	0.41%	0.40%	0.36%	1.12%	0.81%	0.70%	0.98%	0.95%	1.43%	0.93%	0.80%	0.77%	0.53%	0.63%	0.76%	1.13%	0.65%	0.40%	0.59%	0.35%	0.56%	0.63%	0.44%	0.55%	0.74%					
33	"16. ""Родина"" (народно-патриотический союз)"""	6884	157	133	128	172	230	229	220	238	213	210	254	200	263	133	150	132	190	176	196	228	174	204	179	188	229	200	249	215	130	193	252	224	220	202	173					
		15.01%	16.59%	15.02%	13.03%	12.40%	15.07%	16.38%	16.33%	17.51%	15.23%	14.22%	17.71%	13.66%	15.80%	15.02%	13.56%	15.47%	13.33%	12.95%	13.40%	15.2%	13.99%	17.52%	13.73%	13.26%	15.82%	14.23%	16.24%	14.64%	12.83%	17.14%	15.91%	15.68%	16.32%	13.95%	16.04%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	47	0	3	0	4	1	5	2	1	2	0	2	2	2	0	0	1	4	0	2	5	0	2	1	1	0	3	2	0	0	0	1	1	0	0	0					
		0.10%	0.0%	0.33%	0.0%	0.28%	0.06%	0.35%	0.14%	0.07%	0.14%	0.0%	0.13%	0.13%	0.12%	0.0%	0.0%	0.11%	0.28%	0.0%	0.13%	0.33%	0.0%	0.17%	0.07%	0.07%	0.0%	0.21%	0.13%	0.0%	0.0%	0.0%	0.06%	0.07%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	3095	60	62	54	88	89	84	74	59	106	103	86	94	128	62	82	62	96	87	89	101	75	70	115	140	129	70	98	104	59	72	107	106	100	96	88					
		6.74%	6.34%	7.00%	5.49%	6.34%	5.83%	6.00%	5.49%	4.34%	7.58%	6.97%	5.99%	6.42%	7.69%	7.00%	7.41%	7.26%	6.73%	6.40%	6.08%	6.73%	6.03%	6.01%	8.82%	9.88%	8.91%	4.98%	6.39%	7.08%	5.82%	6.39%	6.75%	7.42%	7.41%	6.62%	8.16%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	490	47	6	8	13	13	17	13	8	19	9	6	20	16	10	12	5	14	17	16	14	10	6	16	18	8	13	15	27	12	13	11	16	11	19	12					
		1.06%	4.96%	0.67%	0.81%	0.93%	0.85%	1.21%	0.96%	0.58%	1.35%	0.60%	0.41%	1.36%	0.96%	1.12%	1.08%	0.58%	0.98%	1.25%	1.09%	0.93%	0.80%	0.51%	1.22%	1.27%	0.55%	0.92%	0.97%	1.83%	1.18%	1.15%	0.69%	1.12%	0.81%	1.31%	1.11%					
37	"20. ""Политическая партия ""Единая Россия"""	16528	309	310	388	526	502	530	473	465	474	546	534	573	613	361	405	301	522	500	516	539	453	448	480	490	464	499	516	539	426	391	540	525	451	513	406					
		36.04%	32.66%	35.02%	39.51%	37.95%	32.89%	37.91%	35.11%	34.21%	33.90%	36.99%	37.23%	39.13%	36.83%	40.79%	36.61%	35.28%	36.63%	36.79%	35.29%	35.93%	36.44%	38.48%	36.83%	34.58%	32.06%	35.51%	33.65%	36.71%	42.05%	34.72%	34.11%	36.76%	33.45%	35.42%	37.66%					
38	"21. ""Российская Конституционно-демократическая партия"""	63	1	4	2	2	3	1	3	1	3	1	1	2	3	1	1	1	0	2	2	1	1	1	1	0	4	0	4	4	3	3	3	1	0	1	2					
		0.13%	0.10%	0.45%	0.20%	0.14%	0.19%	0.07%	0.22%	0.07%	0.21%	0.06%	0.06%	0.13%	0.18%	0.11%	0.09%	0.11%	0.0%	0.14%	0.13%	0.06%	0.08%	0.08%	0.07%	0.0%	0.27%	0.0%	0.26%	0.27%	0.29%	0.26%	0.18%	0.07%	0.0%	0.06%	0.18%					
39	"22. ""Развитие предпринимательства"""	94	2	0	0	1	5	5	2	1	2	1	6	1	3	5	0	5	4	3	6	6	2	2	3	5	3	1	2	0	1	1	2	3	5	3	3					
		0.20%	0.21%	0.0%	0.0%	0.07%	0.32%	0.35%	0.14%	0.07%	0.14%	0.06%	0.41%	0.06%	0.18%	0.56%	0.0%	0.58%	0.28%	0.22%	0.41%	0.4%	0.16%	0.17%	0.23%	0.35%	0.20%	0.07%	0.13%	0.0%	0.09%	0.08%	0.12%	0.21%	0.37%	0.20%	0.27%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3352	66	58	71	130	139	95	99	94	118	122	93	112	130	40	89	58	88	101	112	110	93	75	75	97	112	125	114	105	76	71	118	83	105	105	73					
		7.30%	6.97%	6.55%	7.23%	9.37%	9.10%	6.79%	7.34%	6.91%	8.44%	8.26%	6.48%	7.65%	7.81%	4.51%	8.04%	6.79%	6.17%	7.43%	7.66%	7.33%	7.48%	6.44%	5.75%	6.84%	7.74%	8.89%	7.43%	7.15%	7.50%	6.30%	7.45%	5.81%	7.78%	7.25%	6.77%					
																																										
41	Против всех	2859	30	72	62	80	95	86	91	85	86	90	93	98	109	72	67	48	96	85	89	92	72	69	101	89	102	73	97	77	73	89	50	81	102	93	65					
		6.23%	3.17%	8.13%	6.31%	5.77%	6.22%	6.15%	6.75%	6.25%	6.15%	6.09%	6.48%	6.69%	6.55%	8.13%	6.05%	5.62%	6.73%	6.25%	6.08%	6.13%	5.79%	5.92%	7.75%	6.28%	7.04%	5.19%	6.32%	5.24%	7.20%	7.90%	3.15%	5.67%	7.56%	6.42%	6.02%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
