Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Солнечная																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №694	УИК №695	УИК №696	УИК №697					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	92	4	5	4	12	12	4	4	1	2	7	3	1	2	4	0	2	2	11	3	6	2	1					
		0.64%	0.71%	0.63%	0.41%	0.89%	0.94%	0.63%	0.51%	0.85%	0.29%	1.03%	1.44%	0.26%	0.24%	0.90%	0.00%	0.56%	0.31%	1.16%	0.32%	0.59%	0.80%	0.28%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
