Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Солнечная																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706					
		9.53%	16.65%	13.15%	11.42%	13.01%	12.22%	8.17%	9.70%	13.01%	6.71%	13.83%	10.33%	8.59%	2.19%	5.20%	4.45%	8.91%	5.41%	11.73%	6.05%	9.21%	7.87%	6.28%	1.72%	7.62%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	58	4	2	5	3	1	9	1	2	1	5	3	0	0	4	1	2	1	0	2	7	2	1	1	1					
		0.34%	0.52%	0.26%	0.38%	0.28%	0.16%	0.87%	0.19%	0.22%	0.61%	0.60%	0.29%	0.00%	0.00%	0.36%	0.18%	0.66%	0.23%	0.00%	0.22%	0.71%	0.24%	0.18%	0.34%	0.24%					
23	6.Политическая партия «Партия социальной справедливости»	38	5	0	3	4	2	4	1	2	1	1	1	0	0	3	0	1	1	1	1	4	0	0	1	2					
		0.22%	0.65%	0.00%	0.23%	0.37%	0.32%	0.38%	0.19%	0.22%	0.61%	0.12%	0.10%	0.00%	0.00%	0.27%	0.00%	0.33%	0.23%	0.14%	0.11%	0.40%	0.00%	0.00%	0.34%	0.48%					
24	7.Политическая партия «Либерально-демократическая партия России»	2738	132	140	206	201	81	191	91	147	38	107	128	32	78	205	98	13	47	127	216	132	103	74	60	91					
		16.01%	17.03%	17.88%	15.48%	18.68%	12.86%	18.37%	16.98%	15.81%	23.17%	12.75%	12.24%	12.50%	14.26%	18.37%	17.44%	4.29%	10.59%	17.74%	23.33%	13.36%	12.47%	13.29%	20.69%	21.67%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	911	31	26	80	55	50	53	44	48	4	42	55	12	7	75	45	26	19	44	48	48	47	25	18	9					
		5.33%	4.00%	3.32%	6.01%	5.11%	7.94%	5.10%	8.21%	5.16%	2.44%	5.01%	5.26%	4.69%	1.28%	6.72%	8.01%	8.58%	4.28%	6.15%	5.18%	4.86%	5.69%	4.49%	6.21%	2.14%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	95	4	3	11	11	2	5	1	2	1	7	8	2	2	5	5	1	1	1	7	6	2	3	1	4					
		0.56%	0.52%	0.38%	0.83%	1.02%	0.32%	0.48%	0.19%	0.22%	0.61%	0.83%	0.76%	0.78%	0.37%	0.45%	0.89%	0.33%	0.23%	0.14%	0.76%	0.61%	0.24%	0.54%	0.34%	0.95%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10797	439	467	779	599	382	631	307	549	104	530	683	183	438	722	356	228	330	433	555	663	566	393	192	268					
		63.14%	56.65%	59.64%	58.53%	55.67%	60.63%	60.67%	57.28%	59.03%	63.41%	63.17%	65.30%	71.48%	80.07%	64.70%	63.35%	75.25%	74.32%	60.47%	59.94%	67.11%	68.52%	70.56%	66.21%	63.81%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	134	7	6	16	11	6	9	5	12	0	6	15	0	2	11	4	1	1	3	4	6	5	2	1	1					
		0.78%	0.90%	0.77%	1.20%	1.02%	0.95%	0.87%	0.93%	1.29%	0.00%	0.72%	1.43%	0.00%	0.37%	0.99%	0.71%	0.33%	0.23%	0.42%	0.43%	0.61%	0.61%	0.36%	0.34%	0.24%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
