Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																	
Дата голосования: 07.12.2003 0:00:00																																																	
																																																	
Наименование Избирательной комиссии:    Новгородская																																																	
																																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																	
																																																	
		Сумма	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	481	11	16	11	6	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	15	10	11	11	11	11	11	11	11	11	11	11	15	11	11	11	11	11	15	15	15					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	137	1	16	6	2	2	6	0	7	0	0	2	1	3	2	0	6	7	2	0	3	0	0	0	1	0	0	10	0	8	0	0	0	2	4	10	3	7	8	6	0	7	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	178	4	13	6	6	5	4	4	2	2	6	3	3	4	2	4	3	17	4	1	7	0	1	2	11	3	2	4	0	3	1	8	2	1	2	7	5	2	6	5	5	6	2					
14	Число погашенных открепительных удостоверений	344	10	0	5	4	9	5	11	4	11	11	9	10	8	9	11	5	4	9	11	8	11	15	10	10	11	11	1	11	3	11	11	11	9	11	1	8	4	3	5	15	8	10					
15	Число открепительных удостоверений выданных ТИК	19	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	3	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	4	0	2	2	0	0					
16	Число утраченных бюллетеней	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
18	"1. ""ЕДИНЕНИЕ"""	289	3	21	2	1	5	1	1	14	3	1	5	3	12	4	4	14	19	9	0	9	1	6	5	2	3	12	4	3	14	1	1	8	2	27	12	6	13	7	18	7	1	5					
		1.36%	0.40%	1.63%	2.38%	1.06%	1.75%	0.22%	0.36%	1.56%	3.33%	0.43%	0.82%	0.51%	3.59%	1.08%	1.88%	2.14%	1.58%	1.83%	0.0%	0.70%	0.42%	1.43%	2.30%	1.31%	4.91%	3.87%	0.48%	1.47%	1.67%	0.88%	0.60%	3.33%	1.21%	3.22%	1.13%	0.76%	1.26%	0.81%	1.71%	1.50%	0.18%	1.10%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	482	17	25	0	0	5	19	2	32	4	2	12	14	7	7	1	12	34	11	0	21	5	6	3	1	2	6	29	1	27	3	1	0	3	18	28	33	46	8	17	4	10	6					
		2.26%	2.27%	1.94%	0.0%	0.0%	1.75%	4.35%	0.72%	3.56%	4.44%	0.86%	1.98%	2.38%	2.09%	1.90%	0.47%	1.83%	2.83%	2.24%	0.0%	1.65%	2.11%	1.43%	1.38%	0.65%	3.27%	1.93%	3.48%	0.49%	3.23%	2.65%	0.60%	0.0%	1.82%	2.15%	2.64%	4.23%	4.47%	0.93%	1.61%	0.86%	1.86%	1.32%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	613	14	33	2	1	10	9	2	12	8	4	15	16	5	3	12	17	37	16	6	21	6	6	8	5	3	5	20	5	18	5	6	11	3	31	42	19	34	34	31	23	42	13					
		2.88%	1.87%	2.56%	2.38%	1.06%	3.50%	2.06%	0.72%	1.33%	8.88%	1.73%	2.48%	2.72%	1.49%	0.81%	5.66%	2.59%	3.08%	3.25%	6.06%	1.65%	2.54%	1.43%	3.68%	3.28%	4.91%	1.61%	2.40%	2.46%	2.15%	4.42%	3.65%	4.58%	1.82%	3.70%	3.97%	2.43%	3.30%	3.97%	2.95%	4.95%	7.83%	2.86%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	920	37	26	2	1	17	30	4	54	5	8	15	45	9	3	4	23	36	14	3	53	6	12	11	3	1	10	64	6	39	2	11	9	3	34	57	82	63	30	48	12	14	14					
		4.32%	4.95%	2.02%	2.38%	1.06%	5.96%	6.88%	1.44%	6.02%	5.55%	3.46%	2.48%	7.66%	2.69%	0.81%	1.88%	3.51%	3.00%	2.85%	3.03%	4.17%	2.54%	2.87%	5.06%	1.97%	1.63%	3.22%	7.69%	2.95%	4.67%	1.76%	6.70%	3.75%	1.82%	4.06%	5.39%	10.51%	6.12%	3.50%	4.57%	2.58%	2.61%	3.08%					
22	"5. ""За Русь Святую"""	108	0	6	3	0	0	2	2	5	0	3	5	4	1	1	3	3	5	2	1	6	1	1	2	1	0	3	7	3	1	0	2	1	0	5	1	6	5	4	5	3	2	3					
		0.50%	0.0%	0.46%	3.57%	0.0%	0.0%	0.45%	0.72%	0.55%	0.0%	1.29%	0.82%	0.68%	0.29%	0.27%	1.41%	0.45%	0.41%	0.40%	1.01%	0.47%	0.42%	0.23%	0.92%	0.65%	0.0%	0.96%	0.84%	1.47%	0.11%	0.0%	1.21%	0.41%	0.0%	0.59%	0.09%	0.76%	0.48%	0.46%	0.47%	0.64%	0.37%	0.66%					
23	"6. ""Объединенная Российская партия ""Русь"""	77	1	2	0	0	0	1	0	0	0	2	6	4	3	1	0	3	5	2	0	2	0	1	6	0	2	2	4	0	2	0	0	2	0	4	6	4	4	2	3	2	1	0					
		0.36%	0.13%	0.15%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.86%	0.99%	0.68%	0.89%	0.27%	0.0%	0.45%	0.41%	0.40%	0.0%	0.15%	0.0%	0.23%	2.76%	0.0%	3.27%	0.64%	0.48%	0.0%	0.23%	0.0%	0.0%	0.83%	0.0%	0.47%	0.56%	0.51%	0.38%	0.23%	0.28%	0.43%	0.18%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	119	2	8	1	0	2	5	0	6	2	0	2	2	2	2	0	4	10	2	0	3	1	1	1	0	0	0	4	2	8	0	3	0	0	5	10	5	11	3	8	1	2	1					
		0.56%	0.26%	0.62%	1.19%	0.0%	0.70%	1.14%	0.0%	0.66%	2.22%	0.0%	0.33%	0.34%	0.59%	0.54%	0.0%	0.61%	0.83%	0.40%	0.0%	0.23%	0.42%	0.23%	0.46%	0.0%	0.0%	0.0%	0.48%	0.98%	0.95%	0.0%	1.82%	0.0%	0.0%	0.59%	0.94%	0.64%	1.07%	0.35%	0.76%	0.21%	0.37%	0.22%					
25	"8. ""Народно-республиканская партия России"""	54	2	5	1	0	0	1	3	2	0	0	4	0	5	1	0	3	1	0	0	2	0	1	3	0	0	0	3	0	2	0	1	0	0	3	4	1	1	1	2	0	0	2					
		0.25%	0.26%	0.38%	1.19%	0.0%	0.0%	0.22%	1.08%	0.22%	0.0%	0.0%	0.66%	0.0%	1.49%	0.27%	0.0%	0.45%	0.08%	0.0%	0.0%	0.15%	0.0%	0.23%	1.38%	0.0%	0.0%	0.0%	0.36%	0.0%	0.23%	0.0%	0.60%	0.0%	0.0%	0.35%	0.37%	0.12%	0.09%	0.11%	0.19%	0.0%	0.0%	0.44%					
26	"9. ""Российская экологическая партия ""Зеленые"""	90	1	4	2	0	0	1	0	9	0	0	2	2	0	1	0	5	11	2	0	5	0	1	3	0	0	1	6	4	4	0	0	0	0	3	8	4	5	2	3	0	1	0					
		0.42%	0.13%	0.31%	2.38%	0.0%	0.0%	0.22%	0.0%	1.00%	0.0%	0.0%	0.33%	0.34%	0.0%	0.27%	0.0%	0.76%	0.91%	0.40%	0.0%	0.39%	0.0%	0.23%	1.38%	0.0%	0.0%	0.32%	0.72%	1.97%	0.47%	0.0%	0.0%	0.0%	0.0%	0.35%	0.75%	0.51%	0.48%	0.23%	0.28%	0.0%	0.18%	0.0%					
27	"10. ""Аграрная партия России"""	1102	48	60	3	3	14	31	10	65	8	17	41	29	17	22	8	28	28	28	11	87	14	43	12	6	9	22	30	37	53	3	5	7	6	116	29	33	51	14	17	9	15	13					
		5.18%	6.42%	4.66%	3.57%	3.19%	4.91%	7.11%	3.61%	7.24%	8.88%	7.35%	6.78%	4.94%	5.08%	5.99%	3.77%	4.28%	2.33%	5.70%	11.11%	6.85%	5.93%	10.31%	5.52%	3.94%	14.75%	7.09%	3.60%	18.22%	6.34%	2.65%	3.04%	2.91%	3.65%	13.87%	2.74%	4.23%	4.96%	1.63%	1.61%	1.93%	2.79%	2.86%					
28	"11. ""Истинные патриоты России"""	29	0	1	1	0	0	0	2	2	0	0	1	0	1	0	1	0	1	5	0	2	0	0	0	1	0	1	1	1	0	0	0	0	0	1	1	2	0	0	0	0	3	1					
		0.13%	0.0%	0.07%	1.19%	0.0%	0.0%	0.0%	0.72%	0.22%	0.0%	0.0%	0.16%	0.0%	0.29%	0.0%	0.47%	0.0%	0.08%	1.01%	0.0%	0.15%	0.0%	0.0%	0.0%	0.65%	0.0%	0.32%	0.12%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.09%	0.25%	0.0%	0.0%	0.0%	0.0%	0.55%	0.22%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	327	4	16	2	1	5	10	2	13	0	4	11	8	6	6	2	6	10	8	1	22	3	15	1	4	0	6	25	2	17	2	4	6	0	6	18	8	22	12	8	14	7	10					
		1.53%	0.53%	1.24%	2.38%	1.06%	1.75%	2.29%	0.72%	1.44%	0.0%	1.73%	1.82%	1.36%	1.79%	1.63%	0.94%	0.91%	0.83%	1.62%	1.01%	1.73%	1.27%	3.59%	0.46%	2.63%	0.0%	1.93%	3.00%	0.98%	2.03%	1.76%	2.43%	2.5%	0.0%	0.71%	1.70%	1.02%	2.14%	1.40%	0.76%	3.01%	1.30%	2.20%					
30	"13. ""Демократическая партия России"""	57	5	3	2	0	2	3	0	2	1	1	0	2	2	0	0	2	4	1	0	2	0	3	1	1	1	0	4	1	1	0	0	0	0	0	4	2	1	2	2	0	1	1					
		0.26%	0.66%	0.23%	2.38%	0.0%	0.70%	0.68%	0.0%	0.22%	1.11%	0.43%	0.0%	0.34%	0.59%	0.0%	0.0%	0.30%	0.33%	0.20%	0.0%	0.15%	0.0%	0.71%	0.46%	0.65%	1.63%	0.0%	0.48%	0.49%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.25%	0.09%	0.23%	0.19%	0.0%	0.18%	0.22%					
31	"14. ""Великая Россия - Евразийский Союз"""	46	0	3	0	0	2	0	0	1	0	1	2	0	3	0	1	1	2	4	0	1	0	2	0	0	0	0	4	0	2	0	3	1	0	0	2	2	0	5	0	1	3	0					
		0.21%	0.0%	0.23%	0.0%	0.0%	0.70%	0.0%	0.0%	0.11%	0.0%	0.43%	0.33%	0.0%	0.89%	0.0%	0.47%	0.15%	0.16%	0.81%	0.0%	0.07%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.23%	0.0%	1.82%	0.41%	0.0%	0.0%	0.18%	0.25%	0.0%	0.58%	0.0%	0.21%	0.55%	0.0%					
32	"15. ""Партия СЛОН"""	35	4	5	0	0	1	1	0	3	1	0	0	1	0	0	1	1	8	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0					
		0.16%	0.53%	0.38%	0.0%	0.0%	0.35%	0.22%	0.0%	0.33%	1.11%	0.0%	0.0%	0.17%	0.0%	0.0%	0.47%	0.15%	0.66%	0.20%	0.0%	0.0%	0.0%	0.23%	0.46%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.29%	0.11%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1794	53	108	5	9	20	63	11	78	7	11	46	67	20	28	23	35	87	54	2	101	17	28	12	14	3	24	83	7	90	11	10	6	8	60	143	75	98	92	89	34	48	14					
		8.44%	7.09%	8.39%	5.95%	9.57%	7.01%	14.44%	3.97%	8.69%	7.77%	4.76%	7.61%	11.41%	5.98%	7.62%	10.84%	5.35%	7.25%	10.99%	2.02%	7.95%	7.20%	6.71%	5.52%	9.21%	4.91%	7.74%	9.97%	3.44%	10.77%	9.73%	6.09%	2.5%	4.87%	7.17%	13.52%	9.61%	9.53%	10.74%	8.47%	7.32%	8.95%	3.08%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	70	0	6	0	1	1	0	0	1	0	2	1	4	0	1	3	4	6	0	0	3	2	2	3	5	0	2	2	2	2	0	0	0	0	1	3	3	3	0	2	4	1	0					
		0.32%	0.0%	0.46%	0.0%	1.06%	0.35%	0.0%	0.0%	0.11%	0.0%	0.86%	0.16%	0.68%	0.0%	0.27%	1.41%	0.61%	0.50%	0.0%	0.0%	0.23%	0.84%	0.47%	1.38%	3.28%	0.0%	0.64%	0.24%	0.98%	0.23%	0.0%	0.0%	0.0%	0.0%	0.11%	0.28%	0.38%	0.29%	0.0%	0.19%	0.86%	0.18%	0.0%					
35	"18. ""ЛДПР"""	2825	100	150	9	8	31	42	31	111	18	24	69	89	38	72	22	86	214	94	5	215	23	52	35	19	11	35	111	16	110	5	24	28	24	111	153	104	137	99	104	68	67	61					
		13.29%	13.38%	11.65%	10.71%	8.51%	10.87%	9.63%	11.19%	12.37%	20.0%	10.38%	11.42%	15.16%	11.37%	19.61%	10.37%	13.14%	17.84%	19.14%	5.05%	16.92%	9.74%	12.47%	16.12%	12.5%	18.03%	11.29%	13.34%	7.88%	13.17%	4.42%	14.63%	11.66%	14.63%	13.27%	14.47%	13.33%	13.32%	11.56%	9.90%	14.65%	12.5%	13.43%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	612	30	55	2	2	5	15	6	27	1	7	14	20	16	3	7	19	36	23	4	32	7	15	0	1	1	10	20	2	25	0	2	18	1	16	22	15	29	31	25	13	10	25					
		2.88%	4.01%	4.27%	2.38%	2.12%	1.75%	3.44%	2.16%	3.01%	1.11%	3.03%	2.31%	3.40%	4.79%	0.81%	3.30%	2.90%	3.00%	4.68%	4.04%	2.51%	2.96%	3.59%	0.0%	0.65%	1.63%	3.22%	2.40%	0.98%	2.99%	0.0%	1.21%	7.5%	0.60%	1.91%	2.08%	1.92%	2.82%	3.62%	2.38%	2.80%	1.86%	5.50%					
37	"20. ""Политическая партия ""Единая Россия"""	7635	276	459	24	56	132	120	168	261	14	104	211	183	137	151	102	274	457	162	50	475	107	134	84	64	13	132	237	66	254	66	62	115	97	258	329	216	284	330	401	185	208	177					
		35.92%	36.94%	35.66%	28.57%	59.57%	46.31%	27.52%	60.64%	29.09%	15.55%	45.02%	34.93%	31.17%	41.01%	41.14%	48.11%	41.89%	38.11%	32.99%	50.50%	37.40%	45.33%	32.13%	38.70%	42.10%	21.31%	42.58%	28.48%	32.51%	30.41%	58.40%	37.80%	47.91%	59.14%	30.86%	31.12%	27.69%	27.62%	38.55%	38.19%	39.87%	38.80%	38.98%					
38	"21. ""Российская Конституционно-демократическая партия"""	59	1	4	1	1	4	4	1	4	0	0	2	2	0	3	2	0	1	0	0	1	1	1	1	0	0	2	1	0	2	2	2	1	0	2	0	2	0	2	2	3	1	3					
		0.27%	0.13%	0.31%	1.19%	1.06%	1.40%	0.91%	0.36%	0.44%	0.0%	0.0%	0.33%	0.34%	0.0%	0.81%	0.94%	0.0%	0.08%	0.0%	0.0%	0.07%	0.42%	0.23%	0.46%	0.0%	0.0%	0.64%	0.12%	0.0%	0.23%	1.76%	1.21%	0.41%	0.0%	0.23%	0.0%	0.25%	0.0%	0.23%	0.19%	0.64%	0.18%	0.66%					
39	"22. ""Развитие предпринимательства"""	57	0	1	1	0	1	3	2	5	0	1	5	0	0	0	0	5	2	0	1	3	1	0	0	0	0	1	8	1	4	1	1	0	0	0	3	1	1	0	1	3	0	1					
		0.26%	0.0%	0.07%	1.19%	0.0%	0.35%	0.68%	0.72%	0.55%	0.0%	0.43%	0.82%	0.0%	0.0%	0.0%	0.0%	0.76%	0.16%	0.0%	1.01%	0.23%	0.42%	0.0%	0.0%	0.0%	0.0%	0.32%	0.96%	0.49%	0.47%	0.88%	0.60%	0.0%	0.0%	0.0%	0.28%	0.12%	0.09%	0.0%	0.09%	0.64%	0.0%	0.22%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2339	95	189	10	7	20	46	18	123	7	25	76	56	30	35	8	65	78	26	13	96	26	48	18	18	9	28	81	22	107	5	12	17	11	70	108	99	122	134	188	52	77	64					
		11.00%	12.71%	14.68%	11.90%	7.44%	7.01%	10.55%	6.49%	13.71%	7.77%	10.82%	12.58%	9.54%	8.98%	9.53%	3.77%	9.93%	6.50%	5.29%	13.13%	7.55%	11.01%	11.51%	8.29%	11.84%	14.75%	9.03%	9.73%	10.83%	12.81%	4.42%	7.31%	7.08%	6.70%	8.37%	10.21%	12.69%	11.86%	15.65%	17.90%	11.20%	14.36%	14.09%					
																																																	
41	Против всех	1222	44	78	11	1	7	21	7	52	3	10	45	34	16	20	5	39	88	21	2	94	12	35	6	6	3	7	77	21	44	7	7	10	5	51	62	48	79	37	53	19	9	26					
		5.75%	5.89%	6.06%	13.09%	1.06%	2.45%	4.81%	2.52%	5.79%	3.33%	4.32%	7.45%	5.79%	4.79%	5.44%	2.35%	5.96%	7.33%	4.27%	2.02%	7.40%	5.08%	8.39%	2.76%	3.94%	4.91%	2.25%	9.25%	10.34%	5.26%	6.19%	4.26%	4.16%	3.04%	6.10%	5.86%	6.15%	7.68%	4.32%	5.04%	4.09%	1.67%	5.72%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
