Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																														
Дата голосования: 04.12.2011																																														
																																														
Наименование Избирательной комиссии:    Кемеровская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123					
		10.07%	14.74%	1.26%	0.00%	8.48%	10.90%	14.87%	0.48%	0.57%	0.83%	7.67%	9.99%	18.44%	15.50%	0.24%	9.29%	14.29%	12.16%	8.77%	11.34%	18.22%	10.06%	4.51%	10.07%	11.86%	14.41%	11.80%	9.58%	17.69%	14.44%	9.66%	10.92%	12.41%	17.24%	16.96%	18.34%	22.40%	8.21%	9.60%	0.22%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	203	7	7	0	11	0	30	1	0	3	21	0	3	14	0	0	14	4	1	3	3	1	7	1	7	1	1	2	6	5	5	1	16	5	13	2	2	3	2	1					
		0.96%	1.12%	2.94%	0.00%	0.97%	0.00%	3.08%	0.24%	0.00%	1.25%	2.48%	0.00%	2.13%	2.97%	0.00%	0.00%	4.35%	5.41%	0.15%	1.21%	1.16%	0.56%	0.51%	0.22%	0.52%	0.44%	0.22%	0.83%	4.62%	2.67%	0.89%	0.19%	1.95%	1.72%	3.24%	0.38%	0.20%	2.24%	0.27%	0.11%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	15010	324	195	208	877	654	598	327	818	196	599	1245	78	283	395	100	125	44	486	126	147	108	1132	355	974	167	319	120	68	116	347	293	479	157	194	347	623	83	581	722					
		70.92%	51.92%	81.93%	90.43%	77.47%	75.87%	61.33%	79.18%	92.74%	81.67%	70.64%	82.94%	55.32%	60.08%	93.38%	71.43%	38.82%	59.46%	74.77%	51.01%	56.98%	60.34%	82.33%	77.68%	72.20%	72.93%	71.05%	50.00%	52.31%	62.03%	62.08%	56.13%	58.27%	54.14%	48.38%	65.60%	63.44%	61.94%	77.47%	79.43%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	39	1	0	0	0	0	1	1	0	0	2	0	1	2	0	0	3	2	0	0	3	2	2	0	6	0	1	1	0	0	0	1	2	1	2	1	1	0	2	1					
		0.18%	0.16%	0.00%	0.00%	0.00%	0.00%	0.10%	0.24%	0.00%	0.00%	0.24%	0.00%	0.71%	0.42%	0.00%	0.00%	0.93%	2.70%	0.00%	0.00%	1.16%	1.12%	0.15%	0.00%	0.44%	0.00%	0.22%	0.42%	0.00%	0.00%	0.00%	0.19%	0.24%	0.34%	0.50%	0.19%	0.10%	0.00%	0.27%	0.11%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
