Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Зырянская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415					
33	"16. ""Родина"" (народно-патриотический союз)"""	247	24	24	13	26	20	17	7	5	16	1	5	3	1	9	14	7	4	16	0	4	6	1	3	0	15	4	2					
		3.26%	4.76%	5.32%	3.34%	4.75%	4.32%	3.35%	2.18%	1.47%	3.96%	2.22%	1.62%	1.91%	0.50%	3.09%	9.21%	2.05%	1.44%	4.04%	0.0%	3.00%	3.09%	1.63%	1.42%	0.0%	4.46%	1.86%	4.87%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	34	0	1	0	1	2	5	3	1	1	0	1	1	0	1	0	0	3	2	0	0	0	0	2	2	4	2	2					
		0.44%	0.0%	0.22%	0.0%	0.18%	0.43%	0.98%	0.93%	0.29%	0.24%	0.0%	0.32%	0.63%	0.0%	0.34%	0.0%	0.0%	1.08%	0.50%	0.0%	0.0%	0.0%	0.0%	0.94%	1.14%	1.19%	0.93%	4.87%					
35	"18. ""ЛДПР"""	1319	80	101	73	94	72	89	54	53	45	8	60	29	37	55	49	25	65	69	24	35	21	5	33	45	54	41	3					
		17.41%	15.87%	22.39%	18.76%	17.18%	15.58%	17.58%	16.87%	15.68%	11.13%	17.77%	19.54%	18.47%	18.78%	18.90%	32.23%	7.33%	23.46%	17.42%	18.89%	26.31%	10.82%	8.19%	15.63%	25.71%	16.07%	19.15%	7.31%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	142	19	6	8	6	14	6	6	5	4	3	10	1	6	8	2	8	5	4	4	3	0	8	2	1	3	0	0					
		1.87%	3.76%	1.33%	2.05%	1.09%	3.03%	1.18%	1.87%	1.47%	0.99%	6.66%	3.25%	0.63%	3.04%	2.74%	1.31%	2.34%	1.80%	1.01%	3.14%	2.25%	0.0%	13.11%	0.94%	0.57%	0.89%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	3457	227	199	170	263	206	246	151	150	182	14	120	76	88	104	52	111	115	235	38	50	106	30	113	94	190	106	21					
		45.63%	45.03%	44.12%	43.70%	48.08%	44.58%	48.61%	47.18%	44.37%	45.04%	31.11%	39.08%	48.40%	44.67%	35.73%	34.21%	32.55%	41.51%	59.34%	29.92%	37.59%	54.63%	49.18%	53.55%	53.71%	56.54%	49.53%	51.21%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	3	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	0	2	1	0					
		0.18%	0.59%	0.44%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.25%	0.0%	0.0%	0.51%	0.0%	0.47%	0.0%	0.59%	0.46%	0.0%					
39	"22. ""Развитие предпринимательства"""	19	0	2	1	3	2	2	1	1	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	2	0	0					
		0.25%	0.0%	0.44%	0.25%	0.54%	0.43%	0.39%	0.31%	0.29%	0.24%	0.0%	0.0%	0.63%	0.0%	0.34%	0.0%	0.0%	0.36%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	948	77	48	54	66	78	66	36	66	44	4	44	13	22	58	23	54	31	23	24	13	20	4	28	13	14	25	0					
		12.51%	15.27%	10.64%	13.88%	12.06%	16.88%	13.04%	11.25%	19.52%	10.89%	8.88%	14.33%	8.28%	11.16%	19.93%	15.13%	15.83%	11.19%	5.80%	18.89%	9.77%	10.30%	6.55%	13.27%	7.42%	4.16%	11.68%	0.0%					
																																		
41	Против всех	209	12	11	12	21	15	18	7	7	19	0	10	2	8	9	0	15	6	6	4	6	6	0	3	4	1	6	1					
		2.75%	2.38%	2.43%	3.08%	3.83%	3.24%	3.55%	2.18%	2.07%	4.70%	0.0%	3.25%	1.27%	4.06%	3.09%	0.0%	4.39%	2.16%	1.51%	3.14%	4.51%	3.09%	0.0%	1.42%	2.28%	0.29%	2.80%	2.43%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
