Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Красноармейская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1075	4	2	3	1	0	1	4	5	1	1	270	12	2	1	91	328	0	1	6	2	0	10	2	1	327					
14	Число погашенных неиспользованных открепительных удостоверений	157	10	2	5	5	2	3	0	5	3	2	3	3	3	3	8	11	10	5	3	1	17	30	10	3	10					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1447	48	10	26	11	3	9	41	22	2	22	316	10	31	10	92	174	29	18	103	7	54	207	9	28	165					
		17.13%	20.00%	12.05%	15.76%	12.64%	18.75%	25.00%	24.12%	16.30%	6.90%	16.30%	19.02%	12.35%	24.41%	23.26%	23.59%	15.95%	15.18%	20.45%	18.29%	25.00%	18.95%	12.93%	16.98%	26.42%	15.85%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1743	47	26	23	12	4	6	20	37	8	49	335	17	20	11	97	230	58	21	87	1	44	319	7	29	235					
		20.64%	19.58%	31.33%	13.94%	13.79%	25.00%	16.67%	11.76%	27.41%	27.59%	36.30%	20.17%	20.99%	15.75%	25.58%	24.87%	21.08%	30.37%	23.86%	15.45%	3.57%	15.44%	19.93%	13.21%	27.36%	22.57%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	66	1	1	3	1	0	0	1	0	0	1	14	0	1	0	1	12	1	1	4	0	4	8	0	1	11					
		0.78%	0.42%	1.20%	1.82%	1.15%	0.00%	0.00%	0.59%	0.00%	0.00%	0.74%	0.84%	0.00%	0.79%	0.00%	0.26%	1.10%	0.52%	1.14%	0.71%	0.00%	1.40%	0.50%	0.00%	0.94%	1.06%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1916	40	9	42	14	1	8	35	19	7	27	336	21	6	7	78	233	27	12	187	6	69	470	8	10	244					
		22.69%	16.67%	10.84%	25.45%	16.09%	6.25%	22.22%	20.59%	14.07%	24.14%	20.00%	20.23%	25.93%	4.72%	16.28%	20.00%	21.36%	14.14%	13.64%	33.21%	21.43%	24.21%	29.36%	15.09%	9.43%	23.44%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	143	1	1	1	1	0	0	2	0	0	0	25	0	0	0	3	24	1	0	5	1	5	42	4	5	22					
		1.69%	0.42%	1.20%	0.61%	1.15%	0.00%	0.00%	1.18%	0.00%	0.00%	0.00%	1.51%	0.00%	0.00%	0.00%	0.77%	2.20%	0.52%	0.00%	0.89%	3.57%	1.75%	2.62%	7.55%	4.72%	2.11%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2903	99	35	67	47	6	13	68	56	10	35	582	31	65	15	107	391	73	36	166	11	101	499	22	33	335					
		34.38%	41.25%	42.17%	40.61%	54.02%	37.50%	36.11%	40.00%	41.48%	34.48%	25.93%	35.04%	38.27%	51.18%	34.88%	27.44%	35.84%	38.22%	40.91%	29.48%	39.29%	35.44%	31.17%	41.51%	31.13%	32.18%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	34	2	0	0	0	2	0	0	0	1	0	5	0	0	0	2	2	0	0	3	0	1	9	3	0	4					
		0.40%	0.83%	0.00%	0.00%	0.00%	12.50%	0.00%	0.00%	0.00%	3.45%	0.00%	0.30%	0.00%	0.00%	0.00%	0.51%	0.18%	0.00%	0.00%	0.53%	0.00%	0.35%	0.56%	5.66%	0.00%	0.38%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
