Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Мухоршибирская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458					
		0.23%	0.00%	0.00%	0.78%	1.20%	0.22%	1.12%	0.53%	0.00%	0.14%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.14%	0.26%	0.00%	0.26%	0.00%	0.18%	0.00%	0.00%	0.00%	0.95%	0.00%	0.51%	0.53%	0.15%	0.00%					
20	3.Политическая партия «Демократическая партия России»	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	795	9	7	23	13	22	5	44	36	61	9	6	62	20	60	19	7	56	74	4	26	2	30	40	3	27	8	2	24	20	66	10					
		6.90%	3.44%	2.43%	8.91%	5.20%	4.85%	5.62%	5.87%	5.60%	8.36%	4.62%	8.96%	9.02%	7.09%	9.42%	3.89%	5.30%	8.06%	9.60%	4.65%	6.70%	5.00%	5.37%	6.30%	4.92%	10.00%	2.54%	3.39%	6.12%	10.70%	10.19%	4.90%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	13	0	0	0	0	0	0	2	0	2	0	0	1	0	1	1	0	2	1	0	0	0	0	2	0	0	0	0	1	0	0	0					
		0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.27%	0.00%	0.00%	0.15%	0.00%	0.16%	0.20%	0.00%	0.29%	0.13%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	17	1	0	0	0	0	0	1	1	2	0	0	0	0	1	2	0	0	1	2	0	0	1	3	0	0	0	0	0	0	2	0					
		0.15%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.16%	0.27%	0.00%	0.00%	0.00%	0.00%	0.16%	0.41%	0.00%	0.00%	0.13%	2.33%	0.00%	0.00%	0.18%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	549	11	2	18	2	5	3	43	32	26	1	0	28	15	38	35	1	63	74	9	12	0	28	33	0	5	17	0	7	5	28	8					
		4.76%	4.20%	0.69%	6.98%	0.80%	1.10%	3.37%	5.73%	4.98%	3.56%	0.51%	0.00%	4.08%	5.32%	5.97%	7.16%	0.76%	9.06%	9.60%	10.47%	3.09%	0.00%	5.01%	5.20%	0.00%	1.85%	5.40%	0.00%	1.79%	2.67%	4.32%	3.92%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	938	3	3	4	7	48	2	91	50	76	8	0	28	16	62	39	8	123	110	10	30	2	39	56	1	33	5	2	19	14	37	12					
		8.14%	1.15%	1.04%	1.55%	2.80%	10.57%	2.25%	12.13%	7.78%	10.41%	4.10%	0.00%	4.08%	5.67%	9.73%	7.98%	6.06%	17.70%	14.27%	11.63%	7.73%	5.00%	6.98%	8.82%	1.64%	12.22%	1.59%	3.39%	4.85%	7.49%	5.71%	5.88%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	45	1	0	2	0	5	1	2	3	6	0	1	3	1	1	3	0	2	3	0	2	0	1	6	0	1	0	0	0	0	1	0					
		0.39%	0.38%	0.00%	0.78%	0.00%	1.10%	1.12%	0.27%	0.47%	0.82%	0.00%	1.49%	0.44%	0.35%	0.16%	0.61%	0.00%	0.29%	0.39%	0.00%	0.52%	0.00%	0.18%	0.94%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8695	227	270	196	217	365	77	533	481	535	169	54	542	221	427	371	112	433	492	55	300	36	427	465	55	201	262	54	317	142	488	171					
		75.46%	86.64%	93.75%	75.97%	86.80%	80.40%	86.52%	71.07%	74.81%	73.29%	86.67%	80.60%	78.89%	78.37%	67.03%	75.87%	84.85%	62.30%	63.81%	63.95%	77.32%	90.00%	76.39%	73.23%	90.16%	74.44%	83.17%	91.53%	80.87%	75.94%	75.31%	83.82%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	24	1	0	0	0	0	0	2	1	2	0	1	0	0	3	1	0	3	1	0	1	0	2	0	0	1	1	1	1	0	2	0					
		0.21%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.16%	0.27%	0.00%	1.49%	0.00%	0.00%	0.47%	0.20%	0.00%	0.43%	0.13%	0.00%	0.26%	0.00%	0.36%	0.00%	0.00%	0.37%	0.32%	1.69%	0.26%	0.00%	0.31%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
