Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Малоархангельская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471					
		0.77%	0.60%	0.0%	0.28%	0.0%	0.80%	0.58%	0.72%	0.33%	0.94%	0.70%	1.52%	0.58%	0.0%	0.35%	0.0%	0.47%	3.45%	0.39%	0.51%	1.76%	0.55%					
30	"13. ""Демократическая партия России"""	17	1	0	0	0	0	0	1	0	1	0	0	0	3	0	0	2	0	3	2	2	2					
		0.17%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.31%	0.0%	0.0%	0.0%	1.66%	0.0%	0.0%	0.94%	0.0%	0.39%	0.17%	0.27%	0.27%					
31	"14. ""Великая Россия - Евразийский Союз"""	14	1	0	4	0	2	1	1	1	0	0	0	0	0	0	1	0	0	0	2	1	0					
		0.14%	0.12%	0.0%	1.12%	0.0%	0.53%	0.29%	0.36%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.17%	0.13%	0.0%					
32	"15. ""Партия СЛОН"""	13	0	0	0	0	0	1	0	1	1	0	1	3	0	0	0	0	0	3	1	0	2					
		0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.33%	0.31%	0.0%	0.30%	0.88%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.08%	0.0%	0.27%					
33	"16. ""Родина"" (народно-патриотический союз)"""	343	25	0	6	17	14	16	9	14	17	9	8	8	1	11	4	6	8	20	70	42	38					
		3.54%	3.03%	0.0%	1.68%	4.48%	3.74%	4.70%	3.27%	4.71%	5.32%	3.18%	2.43%	2.35%	0.55%	3.95%	1.21%	2.84%	1.31%	2.63%	6.01%	5.70%	5.25%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	16	1	0	1	0	0	1	2	0	4	1	0	0	0	0	2	0	0	1	1	1	1					
		0.16%	0.12%	0.0%	0.28%	0.0%	0.0%	0.29%	0.72%	0.0%	1.25%	0.35%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.13%	0.08%	0.13%	0.13%					
35	"18. ""ЛДПР"""	1028	100	90	42	29	31	22	27	23	24	12	49	23	8	46	46	29	37	103	147	63	77					
		10.61%	12.12%	15.62%	11.76%	7.65%	8.28%	6.47%	9.81%	7.74%	7.52%	4.24%	14.93%	6.76%	4.44%	16.54%	13.98%	13.74%	6.09%	13.55%	12.62%	8.55%	10.65%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	111	8	0	6	0	1	1	1	4	7	1	2	4	2	4	7	2	4	9	25	15	8					
		1.14%	0.96%	0.0%	1.68%	0.0%	0.26%	0.29%	0.36%	1.34%	2.19%	0.35%	0.60%	1.17%	1.11%	1.43%	2.12%	0.94%	0.65%	1.18%	2.14%	2.03%	1.10%					
37	"20. ""Политическая партия ""Единая Россия"""	5793	582	366	225	271	130	243	192	126	194	232	206	248	137	155	197	130	348	463	591	392	365					
		59.83%	70.54%	63.54%	63.02%	71.50%	34.75%	71.47%	69.81%	42.42%	60.81%	81.97%	62.80%	72.94%	76.11%	55.75%	59.87%	61.61%	57.33%	60.92%	50.77%	53.26%	50.48%					
38	"21. ""Российская Конституционно-демократическая партия"""	35	2	0	3	4	2	1	2	0	1	2	3	0	4	0	1	1	0	2	4	3	0					
		0.36%	0.24%	0.0%	0.84%	1.05%	0.53%	0.29%	0.72%	0.0%	0.31%	0.70%	0.91%	0.0%	2.22%	0.0%	0.30%	0.47%	0.0%	0.26%	0.34%	0.40%	0.0%					
39	"22. ""Развитие предпринимательства"""	10	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	3	2	0					
		0.10%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.55%	0.0%	0.30%	0.0%	0.0%	0.13%	0.25%	0.27%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1129	40	83	38	17	145	35	15	92	33	12	21	20	14	27	32	31	82	77	162	86	67					
		11.66%	4.84%	14.40%	10.64%	4.48%	38.77%	10.29%	5.45%	30.97%	10.34%	4.24%	6.40%	5.88%	7.77%	9.71%	9.72%	14.69%	13.50%	10.13%	13.91%	11.68%	9.26%					
																												
41	Против всех	336	13	7	9	2	13	2	6	5	7	4	10	11	4	5	9	0	24	22	57	33	93					
		3.47%	1.57%	1.21%	2.52%	0.52%	3.47%	0.58%	2.18%	1.68%	2.19%	1.41%	3.04%	3.23%	2.22%	1.79%	2.73%	0.0%	3.95%	2.89%	4.89%	4.48%	12.86%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
