17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																				
18	Богданов Андрей Владимирович	135	15	11	3	2	1	1	7	1	1	2	5	2	1	0	2	10	2	5	0	7	3	1	5	4	5	2	2	1	4	2	1	1	1	1	0	2	11	3	0	4	0	2	0	1	1					
		0.81%	0.80%	0.66%	1.09%	0.64%	0.39%	0.33%	0.74%	0.51%	0.73%	1.72%	0.69%	0.84%	0.31%	0.00%	0.90%	1.27%	0.35%	1.01%	0.00%	1.25%	1.32%	1.27%	2.25%	1.39%	0.81%	0.69%	0.58%	0.34%	1.15%	0.41%	0.98%	0.63%	0.80%	0.48%	0.00%	1.64%	1.27%	1.86%	0.00%	1.56%	0.00%	0.83%	0.00%	0.57%	0.65%					
19	Жириновский Владимир Вольфович	751	82	68	24	9	13	12	67	20	5	13	31	10	7	9	4	31	24	26	10	45	37	3	5	7	20	6	8	10	8	18	9	5	4	6	3	9	21	16	5	12	5	4	7	4	9					
		4.48%	4.36%	4.09%	8.73%	2.88%	5.02%	3.99%	7.09%	10.26%	3.65%	11.21%	4.28%	4.20%	2.17%	4.11%	1.79%	3.93%	4.20%	5.25%	6.33%	8.05%	16.30%	3.80%	2.25%	2.43%	3.25%	2.06%	2.33%	3.37%	2.31%	3.71%	8.82%	3.13%	3.20%	2.90%	2.14%	7.38%	2.42%	9.94%	4.31%	4.69%	3.40%	1.67%	3.15%	2.30%	5.81%					
20	Зюганов Геннадий Андреевич	4435	515	353	38	101	69	134	236	34	17	23	153	55	94	37	48	125	154	107	61	133	45	14	63	65	205	49	121	108	135	201	21	23	25	59	36	38	328	28	31	79	63	66	52	57	36					
		26.45%	27.41%	21.24%	13.82%	32.37%	26.64%	44.52%	24.97%	17.44%	12.41%	19.83%	21.13%	23.11%	29.10%	16.89%	21.52%	15.84%	26.97%	21.62%	38.61%	23.79%	19.82%	17.72%	28.38%	22.57%	33.28%	16.84%	35.28%	36.36%	38.90%	41.44%	20.59%	14.38%	20.00%	28.50%	25.71%	31.15%	37.83%	17.39%	26.72%	30.86%	42.86%	27.50%	23.42%	32.76%	23.23%					
21	Медведев Дмитрий Анатольевич	11207	1239	1218	204	198	174	150	619	139	114	78	531	166	218	171	165	614	380	354	86	369	140	61	145	208	370	202	205	171	188	260	71	130	93	137	99	71	495	114	79	158	77	166	162	111	107					
		66.83%	65.94%	73.29%	74.18%	63.46%	67.18%	49.83%	65.50%	71.28%	83.21%	67.24%	73.34%	69.75%	67.49%	78.08%	73.99%	77.82%	66.55%	71.52%	54.43%	66.01%	61.67%	77.22%	65.32%	72.22%	60.06%	69.42%	59.77%	57.58%	54.18%	53.61%	69.61%	81.25%	74.40%	66.18%	70.71%	58.20%	57.09%	70.81%	68.10%	61.72%	52.38%	69.17%	72.97%	63.79%	69.03%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
