7	Число избирательных бюллетеней в переносных ящиках для голосования	2139	16	19	29	22	23	78	34	25	81	24	23	22	30	37	40	52	40	48	35	44	45	15	12	33	41	27	10	30	40	11	74	23	39	64	31	60	57	89	227	40	28	43	26	28	89	111	124					
8	Число бюллетеней в стационарных ящиках для голосования	51561	858	960	967	1282	791	814	933	937	1191	1145	1105	1064	926	1067	1163	1685	1296	1340	1489	1442	1357	1690	974	699	886	540	861	1360	1330	1239	1128	1277	1431	1309	1362	1168	1275	1102	1102	1016	846	967	1301	943	471	901	571					
9	Число недействительных избирательных бюллетеней	867	17	19	4	18	12	12	13	16	20	10	18	22	23	22	20	21	25	19	27	17	14	22	32	6	10	19	12	18	24	26	38	23	24	7	29	0	25	14	30	19	19	21	19	16	9	19	17					
10	Число действительных избирательных бюллетеней	52833	857	960	992	1286	802	880	954	946	1252	1159	1110	1064	933	1082	1183	1716	1311	1369	1497	1469	1388	1683	954	726	917	548	859	1372	1346	1224	1164	1277	1446	1366	1364	1228	1307	1177	1299	1037	855	989	1308	955	551	993	678					
11	Число полученных открепительных  удостоверений	2280	40	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	60	50	40	70	40	50	60	60	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	20	20	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1146	15	25	22	27	47	32	22	22	20	17	50	26	21	20	24	36	17	20	25	25	30	15	13	26	70	30	27	16	36	22	25	14	23	25	36	19	30	8	17	22	14	19	31	20	9	20	16					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	777	2	15	32	26	12	26	15	19	31	11	21	16	21	30	5	20	19	13	12	14	16	15	14	19	7	27	20	18	14	20	26	29	21	18	17	6	9	20	18	11	11	15	11	10	7	8	10					
14	Число неиспользованных открепительных удостоверений	1134	25	25	28	23	3	18	28	28	30	33	0	24	29	30	26	14	33	30	25	25	20	45	37	14	0	10	23	44	24	28	25	36	27	25	14	31	20	42	33	28	36	31	19	30	11	0	4					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	7	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																						
18	Богданов Андрей Владимирович	897	14	18	10	23	19	19	20	18	32	15	12	21	17	23	21	25	26	33	35	39	27	24	16	10	3	10	13	10	16	19	27	29	20	29	17	21	29	13	14	20	12	13	18	13	4	14	16					
		1.67%	1.60%	1.84%	1.00%	1.76%	2.33%	2.13%	2.07%	1.87%	2.52%	1.28%	1.06%	1.93%	1.78%	2.08%	1.75%	1.44%	1.95%	2.38%	2.30%	2.62%	1.93%	1.41%	1.62%	1.37%	0.32%	1.76%	1.49%	0.72%	1.17%	1.52%	2.25%	2.23%	1.36%	2.11%	1.22%	1.71%	2.18%	1.09%	1.05%	1.89%	1.37%	1.29%	1.36%	1.34%	0.71%	1.38%	2.30%					
19	Жириновский Владимир Вольфович	6525	112	123	130	156	105	134	109	132	144	103	113	109	109	112	113	233	187	152	196	126	177	186	127	86	70	65	141	110	142	183	154	150	167	169	183	161	145	145	173	157	123	135	244	114	76	149	95					
		12.15%	12.81%	12.56%	13.05%	11.96%	12.90%	15.02%	11.27%	13.72%	11.32%	8.81%	10.02%	10.04%	11.40%	10.14%	9.39%	13.41%	13.99%	10.95%	12.86%	8.48%	12.62%	10.91%	12.88%	11.75%	7.55%	11.46%	16.19%	7.91%	10.36%	14.64%	12.81%	11.54%	11.36%	12.31%	13.14%	13.11%	10.89%	12.17%	13.02%	14.87%	14.07%	13.37%	18.39%	11.74%	13.57%	14.72%	13.67%					
20	Зюганов Геннадий Андреевич	10986	145	258	254	337	164	183	228	220	274	203	202	240	235	270	297	296	282	299	323	347	334	339	147	107	116	115	109	233	308	167	236	284	267	351	285	265	307	223	308	260	189	205	195	216	79	154	130					
		20.46%	16.59%	26.35%	25.50%	25.84%	20.15%	20.52%	23.58%	22.87%	21.54%	17.37%	17.91%	22.10%	24.58%	24.46%	24.69%	17.04%	21.11%	21.54%	21.19%	23.35%	23.82%	19.88%	14.91%	14.62%	12.51%	20.28%	12.51%	16.76%	22.48%	13.36%	19.63%	21.85%	18.16%	25.56%	20.46%	21.58%	23.05%	18.72%	23.18%	24.62%	21.62%	20.30%	14.69%	22.25%	14.11%	15.22%	18.71%					
21	Медведев Дмитрий Анатольевич	34425	586	561	598	770	514	544	597	576	802	838	783	694	572	677	752	1162	816	885	943	957	850	1134	664	523	728	358	596	1019	880	855	747	814	992	817	879	781	826	796	804	600	531	636	851	612	392	676	437					
		64.11%	67.05%	57.30%	60.04%	59.05%	63.14%	60.99%	61.74%	59.88%	63.05%	71.69%	69.41%	63.90%	59.83%	61.32%	62.51%	66.90%	61.08%	63.76%	61.88%	64.40%	60.63%	66.51%	67.34%	71.45%	78.53%	63.14%	68.43%	73.31%	64.23%	68.40%	62.15%	62.62%	67.48%	59.50%	63.10%	63.60%	62.01%	66.83%	60.50%	56.82%	60.76%	62.97%	64.13%	63.03%	70.00%	66.80%	62.88%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
