Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
Наименование Избирательной комиссии:    Дуванская																																														
																																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																														
																																														
		Сумма	УИК №2143	УИК №2144	УИК №2145	УИК №2146	УИК №2147	УИК №2148	УИК №2149	УИК №2150	УИК №2151	УИК №2152	УИК №2153	УИК №2154	УИК №2155	УИК №2156	УИК №2157	УИК №2158	УИК №2159	УИК №2160	УИК №2161	УИК №2162	УИК №2163	УИК №2164	УИК №2165	УИК №2166	УИК №2167	УИК №2168	УИК №2169	УИК №2170	УИК №2171	УИК №2172	УИК №2173	УИК №2174	УИК №2175	УИК №2176	УИК №2177	УИК №2178	УИК №2179	УИК №2180	УИК №2181					
		2.98%	3.31%	2.36%	2.89%	2.58%	2.27%	2.89%	3.18%	5.58%	3.92%	1.72%	2.15%	1.6%	1.36%	1.83%	4.84%	2.74%	3.04%	2.75%	2.11%	5.10%	2.24%	1.25%	4.22%	2.86%	5.02%	3.19%	6.53%	3.19%	5.67%	1.62%	5.40%	1.53%	3.34%	1.80%	1.82%	2.87%	3.49%	0.92%	4.04%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	182	9	13	19	4	22	2	9	10	1	2	1	1	0	3	1	2	2	4	11	1	6	0	1	11	12	3	2	0	2	2	4	11	0	1	0	3	2	1	4					
		1.04%	1.19%	1.18%	2.61%	0.94%	2.38%	1.44%	1.51%	1.99%	0.35%	0.68%	0.43%	0.2%	0.0%	0.78%	0.44%	0.78%	0.38%	1.00%	1.78%	0.72%	0.79%	0.0%	0.24%	2.62%	1.43%	1.06%	1.30%	0.0%	1.03%	0.65%	0.61%	1.53%	0.0%	0.16%	0.0%	0.57%	0.31%	0.30%	0.89%					
22	"5. ""За Русь Святую"""	76	3	6	3	1	4	0	8	2	2	0	1	0	0	1	2	0	0	1	0	1	0	0	2	0	7	2	1	4	0	3	1	6	2	2	2	2	5	0	2					
		0.43%	0.39%	0.54%	0.41%	0.23%	0.43%	0.0%	1.34%	0.39%	0.71%	0.0%	0.43%	0.0%	0.0%	0.26%	0.88%	0.0%	0.0%	0.25%	0.0%	0.72%	0.0%	0.0%	0.49%	0.0%	0.83%	0.70%	0.65%	2.12%	0.0%	0.97%	0.15%	0.83%	0.74%	0.32%	0.60%	0.38%	0.79%	0.0%	0.44%					
23	"6. ""Объединенная Российская партия ""Русь"""	45	2	3	0	2	2	0	1	2	1	0	2	1	0	0	1	5	1	4	0	0	2	0	0	1	5	0	2	0	1	0	3	0	0	0	1	1	1	1	0					
		0.25%	0.26%	0.27%	0.0%	0.47%	0.21%	0.0%	0.16%	0.39%	0.35%	0.0%	0.86%	0.2%	0.0%	0.0%	0.44%	1.96%	0.19%	1.00%	0.0%	0.0%	0.26%	0.0%	0.0%	0.23%	0.59%	0.0%	1.30%	0.0%	0.51%	0.0%	0.46%	0.0%	0.0%	0.0%	0.30%	0.19%	0.15%	0.30%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	139	6	26	15	4	22	2	5	3	2	6	1	0	0	0	1	0	5	3	0	0	0	0	3	6	2	1	0	0	3	2	2	2	5	2	3	2	2	2	1					
		0.79%	0.79%	2.36%	2.06%	0.94%	2.38%	1.44%	0.83%	0.59%	0.71%	2.06%	0.43%	0.0%	0.0%	0.0%	0.44%	0.0%	0.95%	0.75%	0.0%	0.0%	0.0%	0.0%	0.74%	1.43%	0.23%	0.35%	0.0%	0.0%	1.54%	0.65%	0.30%	0.27%	1.85%	0.32%	0.91%	0.38%	0.31%	0.61%	0.22%					
25	"8. ""Народно-республиканская партия России"""	33	1	0	2	0	1	0	1	3	0	0	1	0	0	0	2	0	2	1	0	0	0	2	0	1	0	1	1	0	0	2	2	2	0	0	2	4	1	1	0					
		0.18%	0.13%	0.0%	0.27%	0.0%	0.10%	0.0%	0.16%	0.59%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.88%	0.0%	0.38%	0.25%	0.0%	0.0%	0.0%	2.5%	0.0%	0.23%	0.0%	0.35%	0.65%	0.0%	0.0%	0.65%	0.30%	0.27%	0.0%	0.0%	0.60%	0.76%	0.15%	0.30%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	40	2	2	1	3	3	0	0	2	0	0	1	3	1	2	1	1	2	1	0	1	0	0	0	2	1	2	0	0	0	1	1	4	2	1	0	0	0	0	0					
		0.22%	0.26%	0.18%	0.13%	0.70%	0.32%	0.0%	0.0%	0.39%	0.0%	0.0%	0.43%	0.6%	0.34%	0.52%	0.44%	0.39%	0.38%	0.25%	0.0%	0.72%	0.0%	0.0%	0.0%	0.47%	0.11%	0.70%	0.0%	0.0%	0.0%	0.32%	0.15%	0.55%	0.74%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1795	44	76	35	14	47	2	38	21	10	34	29	29	11	82	34	17	81	73	65	11	54	2	50	42	139	40	18	1	6	133	94	112	27	50	47	126	83	5	13					
		10.30%	5.83%	6.90%	4.82%	3.29%	5.09%	1.44%	6.37%	4.19%	3.57%	11.72%	12.5%	5.8%	3.75%	21.46%	14.97%	6.66%	15.39%	18.29%	10.55%	8.02%	7.12%	2.5%	12.43%	10.02%	16.64%	14.18%	11.76%	0.53%	3.09%	43.32%	14.50%	15.62%	10.03%	8.19%	14.32%	24.13%	13.19%	1.53%	2.92%					
28	"11. ""Истинные патриоты России"""	34	3	0	1	3	4	1	0	8	0	0	4	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	3	0	0	0	2					
		0.19%	0.39%	0.0%	0.13%	0.70%	0.43%	0.72%	0.0%	1.59%	0.0%	0.0%	1.72%	0.2%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.13%	0.37%	0.0%	0.91%	0.0%	0.0%	0.0%	0.44%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	197	15	11	9	4	5	5	6	10	2	4	5	4	1	2	7	1	6	4	9	1	6	0	8	4	9	3	1	3	1	3	12	2	4	9	5	2	4	2	8					
		1.13%	1.98%	1.0%	1.23%	0.94%	0.54%	3.62%	1.00%	1.99%	0.71%	1.37%	2.15%	0.8%	0.34%	0.52%	3.08%	0.39%	1.14%	1.00%	1.46%	0.72%	0.79%	0.0%	1.99%	0.95%	1.07%	1.06%	0.65%	1.59%	0.51%	0.97%	1.85%	0.27%	1.48%	1.47%	1.52%	0.38%	0.63%	0.61%	1.79%					
30	"13. ""Демократическая партия России"""	80	3	4	0	1	9	0	9	1	5	0	1	2	0	2	3	1	1	3	0	0	0	0	1	4	7	3	0	0	0	1	3	5	0	0	4	3	2	1	1					
		0.45%	0.39%	0.36%	0.0%	0.23%	0.97%	0.0%	1.51%	0.19%	1.78%	0.0%	0.43%	0.4%	0.0%	0.52%	1.32%	0.39%	0.19%	0.75%	0.0%	0.0%	0.0%	0.0%	0.24%	0.95%	0.83%	1.06%	0.0%	0.0%	0.0%	0.32%	0.46%	0.69%	0.0%	0.0%	1.21%	0.57%	0.31%	0.30%	0.22%					
31	"14. ""Великая Россия - Евразийский Союз"""	45	2	4	3	1	5	0	3	2	0	0	2	0	0	0	0	1	0	3	0	2	0	1	0	1	0	1	0	2	1	0	4	1	0	1	0	2	2	0	1					
		0.25%	0.26%	0.36%	0.41%	0.23%	0.54%	0.0%	0.50%	0.39%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.75%	0.0%	1.45%	0.0%	1.25%	0.0%	0.23%	0.0%	0.35%	0.0%	1.06%	0.51%	0.0%	0.61%	0.13%	0.0%	0.16%	0.0%	0.38%	0.31%	0.0%	0.22%					
32	"15. ""Партия СЛОН"""	18	0	3	0	2	1	1	1	0	1	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	1					
		0.10%	0.0%	0.27%	0.0%	0.47%	0.10%	0.72%	0.16%	0.0%	0.35%	0.0%	0.43%	0.0%	0.34%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.22%					
33	"16. ""Родина"" (народно-патриотический союз)"""	695	38	48	41	17	62	9	30	32	24	6	8	15	3	10	9	10	16	21	16	9	15	1	16	19	45	9	2	5	8	10	28	25	10	17	13	23	17	2	6					
		3.99%	5.03%	4.36%	5.64%	4.0%	6.71%	6.52%	5.03%	6.38%	8.57%	2.06%	3.44%	3.0%	1.02%	2.61%	3.96%	3.92%	3.04%	5.26%	2.59%	6.56%	1.97%	1.25%	3.98%	4.53%	5.38%	3.19%	1.30%	2.65%	4.12%	3.25%	4.32%	3.48%	3.71%	2.78%	3.96%	4.40%	2.70%	0.61%	1.34%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	77	1	4	1	1	3	0	7	3	3	3	4	0	4	1	0	0	3	0	0	2	13	0	0	1	4	2	1	0	2	0	2	3	0	0	0	0	1	5	3					
		0.44%	0.13%	0.36%	0.13%	0.23%	0.32%	0.0%	1.17%	0.59%	1.07%	1.03%	1.72%	0.0%	1.36%	0.26%	0.0%	0.0%	0.57%	0.0%	0.0%	1.45%	1.71%	0.0%	0.0%	0.23%	0.47%	0.70%	0.65%	0.0%	1.03%	0.0%	0.30%	0.41%	0.0%	0.0%	0.0%	0.0%	0.15%	1.53%	0.67%					
35	"18. ""ЛДПР"""	1746	74	145	65	46	81	21	88	62	40	14	13	4	5	30	8	3	47	52	59	13	38	4	62	40	108	23	13	18	18	24	103	105	22	67	36	71	94	6	24					
		10.02%	9.81%	13.18%	8.95%	10.82%	8.77%	15.21%	14.76%	12.37%	14.28%	4.82%	5.60%	0.8%	1.70%	7.85%	3.52%	1.17%	8.93%	13.03%	9.57%	9.48%	5.01%	5.0%	15.42%	9.54%	12.93%	8.15%	8.49%	9.57%	9.27%	7.81%	15.89%	14.64%	8.17%	10.98%	10.97%	13.60%	14.94%	1.84%	5.39%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	370	28	27	18	15	26	1	18	17	6	4	4	5	2	4	2	3	9	9	5	1	12	0	11	12	23	2	4	8	2	7	14	3	4	8	9	12	16	6	13					
		2.12%	3.71%	2.45%	2.47%	3.52%	2.81%	0.72%	3.02%	3.39%	2.14%	1.37%	1.72%	1.0%	0.68%	1.04%	0.88%	1.17%	1.71%	2.25%	0.81%	0.72%	1.58%	0.0%	2.73%	2.86%	2.75%	0.70%	2.61%	4.25%	1.03%	2.28%	2.16%	0.41%	1.48%	1.31%	2.74%	2.29%	2.54%	1.84%	2.92%					
37	"20. ""Политическая партия ""Единая Россия"""	7571	312	479	338	200	411	52	224	181	117	153	66	326	202	149	91	132	233	125	312	51	372	49	116	137	250	109	50	93	105	75	224	313	118	350	158	166	218	255	259					
		43.48%	41.37%	43.54%	46.55%	47.05%	44.52%	37.68%	37.58%	36.12%	41.78%	52.75%	28.44%	65.2%	68.94%	39.00%	40.08%	51.76%	44.29%	31.32%	50.64%	37.22%	49.07%	61.25%	28.85%	32.69%	29.94%	38.65%	32.67%	49.46%	54.12%	24.42%	34.56%	43.65%	43.86%	57.37%	48.17%	31.80%	34.65%	78.46%	58.20%					
38	"21. ""Российская Конституционно-демократическая партия"""	45	2	1	1	0	0	2	2	1	0	0	3	2	0	1	5	0	1	1	0	1	0	0	0	0	2	1	1	0	0	0	2	1	1	4	0	4	0	0	6					
		0.25%	0.26%	0.09%	0.13%	0.0%	0.0%	1.44%	0.33%	0.19%	0.0%	0.0%	1.29%	0.4%	0.0%	0.26%	2.20%	0.0%	0.19%	0.25%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.23%	0.35%	0.65%	0.0%	0.0%	0.0%	0.30%	0.13%	0.37%	0.65%	0.0%	0.76%	0.0%	0.0%	1.34%					
39	"22. ""Развитие предпринимательства"""	59	5	5	7	3	3	1	0	2	0	1	1	1	0	1	1	0	2	0	0	0	3	0	2	1	4	0	1	0	1	0	1	2	2	5	0	1	1	2	0					
		0.33%	0.66%	0.45%	0.96%	0.70%	0.32%	0.72%	0.0%	0.39%	0.0%	0.34%	0.43%	0.2%	0.0%	0.26%	0.44%	0.0%	0.38%	0.0%	0.0%	0.0%	0.39%	0.0%	0.49%	0.23%	0.47%	0.0%	0.65%	0.0%	0.51%	0.0%	0.15%	0.27%	0.74%	0.81%	0.0%	0.19%	0.15%	0.61%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2274	120	146	93	54	126	23	79	74	28	32	34	60	23	52	19	23	62	30	42	13	172	13	96	87	122	61	31	17	20	20	63	64	39	57	19	59	133	18	50					
		13.06%	15.91%	13.27%	12.80%	12.70%	13.65%	16.66%	13.25%	14.77%	9.99%	11.03%	14.65%	12.0%	7.84%	13.61%	8.37%	9.01%	11.78%	7.51%	6.81%	9.48%	22.69%	16.25%	23.88%	20.76%	14.61%	21.63%	20.26%	9.04%	10.30%	6.51%	9.72%	8.92%	14.49%	9.34%	5.79%	11.30%	21.14%	5.53%	11.23%					
																																														
41	Против всех	411	38	26	20	13	22	4	19	8	6	2	7	9	7	14	5	6	14	14	12	1	29	0	6	16	23	3	6	9	4	7	12	14	6	6	4	8	7	3	1					
		2.36%	5.03%	2.36%	2.75%	3.05%	2.38%	2.89%	3.18%	1.59%	2.14%	0.68%	3.01%	1.8%	2.38%	3.66%	2.20%	2.35%	2.66%	3.50%	1.94%	0.72%	3.82%	0.0%	1.49%	3.81%	2.75%	1.06%	3.92%	4.78%	2.06%	2.28%	1.85%	1.95%	2.23%	0.98%	1.21%	1.53%	1.11%	0.92%	0.22%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
