Выборы Президента Российской Федерации																																					
																																					
Наименование Избирательной комиссии:    район Очаково-Матвеевское																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №2503	УИК №2504	УИК №2505	УИК №2506	УИК №2507	УИК №2508	УИК №2509	УИК №2510	УИК №2511	УИК №2512	УИК №2513	УИК №2514	УИК №2515	УИК №2516	УИК №2517	УИК №2518	УИК №2519	УИК №2520	УИК №2521	УИК №2522	УИК №2523	УИК №2524	УИК №2525	УИК №2526	УИК №2527	УИК №2528	УИК №2529	УИК №3183	УИК №3184	УИК №3185					
14	Число неиспользованных открепительных удостоверений	339	28	11	8	6	7	15	13	20	18	13	5	15	20	14	13	8	0	12	18	18	9	11	9	17	11	9	11	0	0	0					
15	"Число открепительных удостоверений, выданных в ТИК"	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																					
18	. Глазьев Сергей Юрьевич	2226	89	115	75	83	107	92	96	53	106	136	81	57	106	74	44	68	35	88	58	80	125	75	76	66	66	70	70	1	12	22					
		5.61%	7.13%	8.45%	5.84%	4.80%	8.09%	7.20%	9.24%	3.59%	7.02%	8.77%	6.16%	4.19%	6.48%	5.21%	3.93%	4.69%	2.42%	5.85%	3.91%	5.03%	7.86%	4.66%	5.07%	3.91%	4.57%	4.68%	4.85%	0.93%	6.25%	4.67%					
19	. Малышкин Олег Александрович	526	11	10	6	33	8	16	10	12	10	21	15	9	14	18	19	21	27	26	28	21	36	34	26	19	23	17	26	0	1	9					
		1.33%	0.88%	0.73%	0.47%	1.91%	0.61%	1.25%	0.96%	0.81%	0.66%	1.35%	1.14%	0.66%	0.86%	1.27%	1.70%	1.45%	1.87%	1.73%	1.89%	1.32%	2.26%	2.11%	1.74%	1.13%	1.59%	1.14%	1.80%	0.00%	0.52%	1.91%					
20	. Миронов Сергей Михайлович	236	5	9	4	18	12	2	8	6	7	9	10	5	6	2	5	6	7	14	9	10	14	10	26	11	5	7	7	1	0	1					
		0.60%	0.40%	0.66%	0.31%	1.04%	0.91%	0.16%	0.77%	0.41%	0.46%	0.58%	0.76%	0.37%	0.37%	0.14%	0.45%	0.41%	0.48%	0.93%	0.61%	0.63%	0.88%	0.62%	1.74%	0.65%	0.35%	0.47%	0.49%	0.93%	0.00%	0.21%					
21	. Путин Владимир Владимирович	28553	835	910	999	1295	856	853	668	1156	971	986	845	1041	1205	1025	837	1142	1157	1011	1175	1174	1037	1192	1065	1302	1083	1119	1042	85	133	354					
		72.00%	66.91%	66.86%	77.74%	74.86%	64.75%	66.80%	64.29%	78.37%	64.30%	63.61%	64.21%	76.54%	73.66%	72.18%	74.73%	78.76%	80.01%	67.27%	79.28%	73.84%	65.22%	74.04%	71.09%	77.13%	75.05%	74.80%	72.26%	78.70%	69.27%	75.16%					
22	. Хакамада Ирина Муцуовна	2734	107	96	77	85	138	121	80	115	192	165	145	81	104	91	67	60	55	77	63	101	91	80	139	105	88	79	103	10	13	6					
		6.89%	8.57%	7.05%	5.99%	4.91%	10.44%	9.48%	7.70%	7.80%	12.72%	10.65%	11.02%	5.96%	6.36%	6.41%	5.98%	4.14%	3.80%	5.12%	4.25%	6.35%	5.72%	4.97%	9.28%	6.22%	6.10%	5.28%	7.14%	9.26%	6.77%	1.27%					
23	. Харитонов Николай Михайлович	2532	113	121	67	107	99	74	72	62	125	126	109	85	101	109	53	65	58	116	61	86	132	111	64	81	94	95	95	0	19	32					
		6.38%	9.05%	8.89%	5.21%	6.18%	7.49%	5.79%	6.93%	4.20%	8.28%	8.13%	8.28%	6.25%	6.17%	7.68%	4.73%	4.48%	4.01%	7.72%	4.12%	5.41%	8.30%	6.89%	4.27%	4.80%	6.51%	6.35%	6.59%	0.00%	9.90%	6.79%					
																																					
24	Против всех	2428	74	92	42	96	89	99	97	66	96	89	99	75	89	85	84	74	90	117	76	99	135	92	81	72	69	100	91	11	11	38					
		6.12%	5.93%	6.76%	3.27%	5.55%	6.73%	7.75%	9.34%	4.47%	6.36%	5.74%	7.52%	5.51%	5.44%	5.99%	7.50%	5.10%	6.22%	7.78%	5.13%	6.23%	8.49%	5.71%	5.41%	4.27%	4.78%	6.68%	6.31%	10.19%	5.73%	8.07%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
