Выборы Президента Российской Федерации																																			
																																			
Наименование Избирательной комиссии:    Пристенская																																			
																																			
Итоги голосования 																																			
																																			
		Сумма	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899					
		1.64%	1.19%	0.00%	1.57%	1.30%	0.89%	0.40%	2.76%	1.87%	0.93%	1.44%	3.86%	0.00%	0.27%	0.31%	1.45%	0.00%	0.71%	1.52%	1.66%	1.22%	1.24%	1.77%	0.57%	1.15%	1.95%	1.23%	3.19%	4.10%					
19	. Малышкин Олег Александрович	272	9	2	14	6	4	6	4	2	8	12	8	0	18	5	5	5	3	5	14	4	7	16	11	29	12	23	22	18					
		2.38%	1.53%	1.40%	4.39%	1.95%	1.79%	2.42%	2.76%	0.53%	2.48%	3.45%	2.57%	0.00%	4.95%	1.54%	2.42%	1.87%	0.71%	2.53%	2.33%	0.97%	2.90%	3.53%	6.32%	3.03%	1.67%	3.16%	1.90%	2.64%					
20	. Миронов Сергей Михайлович	68	3	1	4	4	1	0	3	1	0	1	3	1	3	1	4	1	1	2	4	1	1	6	1	4	10	3	2	2					
		0.60%	0.51%	0.70%	1.25%	1.30%	0.45%	0.00%	2.07%	0.27%	0.00%	0.29%	0.96%	0.58%	0.82%	0.31%	1.93%	0.37%	0.24%	1.01%	0.67%	0.24%	0.41%	1.32%	0.57%	0.42%	1.39%	0.41%	0.17%	0.29%					
21	. Путин Владимир Владимирович	7976	390	121	193	193	141	193	70	296	200	264	175	134	286	261	141	206	311	153	440	240	164	341	122	653	498	510	790	490					
		69.89%	66.44%	84.62%	60.50%	62.66%	62.95%	77.82%	48.28%	79.14%	61.92%	75.86%	56.27%	78.36%	78.57%	80.31%	68.12%	77.15%	73.18%	77.27%	73.21%	58.39%	68.05%	75.28%	70.11%	68.23%	69.46%	69.96%	68.16%	71.74%					
22	. Хакамада Ирина Муцуовна	133	9	0	7	1	4	2	3	2	1	5	3	4	3	6	0	3	0	2	1	1	4	5	2	12	13	11	17	12					
		1.17%	1.53%	0.00%	2.19%	0.32%	1.79%	0.81%	2.07%	0.53%	0.31%	1.44%	0.96%	2.34%	0.82%	1.85%	0.00%	1.12%	0.00%	1.01%	0.17%	0.24%	1.66%	1.10%	1.15%	1.25%	1.81%	1.51%	1.47%	1.76%					
23	. Харитонов Николай Михайлович	2512	166	17	89	98	69	40	54	63	105	51	106	27	51	47	48	43	97	23	120	147	58	71	30	229	156	148	247	112					
		22.01%	28.28%	11.89%	27.90%	31.82%	30.80%	16.13%	37.24%	16.84%	32.51%	14.66%	34.08%	15.79%	14.01%	14.46%	23.19%	16.10%	22.82%	11.62%	19.97%	35.77%	24.07%	15.67%	17.24%	23.93%	21.76%	20.30%	21.31%	16.40%					
																																			
24	Против всех	157	2	0	2	1	3	1	5	0	3	8	1	5	1	1	2	2	7	3	5	9	3	2	1	13	7	18	37	15					
		1.38%	0.34%	0.00%	0.63%	0.32%	1.34%	0.40%	3.45%	0.00%	0.93%	2.30%	0.32%	2.92%	0.27%	0.31%	0.97%	0.75%	1.65%	1.52%	0.83%	2.19%	1.24%	0.44%	0.57%	1.36%	0.98%	2.47%	3.19%	2.20%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
