Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Новоторъяльская районная																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	24	8	3	1	0	1	3	1	0	1	0	0	0	1	0	0	1	1	0	0	0	2	1					
		0.25%	0.79%	0.62%	0.20%	0.00%	0.22%	0.34%	0.31%	0.00%	0.22%	0.00%	0.00%	0.00%	1.41%	0.00%	0.00%	0.52%	0.14%	0.00%	0.00%	0.00%	0.46%	0.27%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
