Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Кусинская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119					
28	"11. ""Истинные патриоты России"""	39	5	1	2	3	0	2	5	2	1	0	3	1	0	0	2	0	1	2	2	5	0	0	2					
		0.31%	0.53%	0.14%	0.24%	0.40%	0.0%	0.57%	0.55%	0.26%	0.19%	0.0%	0.30%	0.19%	0.0%	0.0%	0.31%	0.0%	0.78%	0.27%	1.11%	0.92%	0.0%	0.0%	0.32%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	91	5	2	4	10	5	3	2	1	4	4	8	4	10	2	3	1	1	12	0	4	1	0	5					
		0.73%	0.53%	0.29%	0.48%	1.35%	0.84%	0.86%	0.22%	0.13%	0.76%	0.95%	0.80%	0.79%	1.98%	0.35%	0.47%	0.89%	0.78%	1.65%	0.0%	0.73%	0.76%	0.0%	0.82%					
30	"13. ""Демократическая партия России"""	36	1	1	3	3	0	4	1	1	1	1	3	0	0	2	1	1	0	5	0	2	1	2	3					
		0.28%	0.10%	0.14%	0.36%	0.40%	0.0%	1.15%	0.11%	0.13%	0.19%	0.23%	0.30%	0.0%	0.0%	0.35%	0.15%	0.89%	0.0%	0.68%	0.0%	0.36%	0.76%	1.86%	0.49%					
31	"14. ""Великая Россия - Евразийский Союз"""	32	3	6	2	2	1	1	0	1	2	0	2	1	1	0	0	0	0	0	0	2	1	1	6					
		0.25%	0.32%	0.89%	0.24%	0.27%	0.16%	0.28%	0.0%	0.13%	0.38%	0.0%	0.20%	0.19%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.76%	0.93%	0.98%					
32	"15. ""Партия СЛОН"""	21	1	1	1	2	3	2	2	0	0	1	2	0	1	1	0	0	0	1	1	1	1	0	0					
		0.16%	0.10%	0.14%	0.12%	0.27%	0.50%	0.57%	0.22%	0.0%	0.0%	0.23%	0.20%	0.0%	0.19%	0.17%	0.0%	0.0%	0.0%	0.13%	0.55%	0.18%	0.76%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	889	84	36	83	49	49	15	83	75	39	19	58	53	24	45	33	7	5	66	2	17	4	8	35					
		7.14%	8.99%	5.38%	10.0%	6.62%	8.27%	4.32%	9.24%	9.84%	7.44%	4.54%	5.84%	10.51%	4.76%	7.96%	5.22%	6.24%	3.93%	9.09%	1.11%	3.13%	3.05%	7.47%	5.75%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	23	2	0	0	2	1	3	0	3	1	1	1	0	2	1	1	0	0	2	1	1	0	1	0					
		0.18%	0.21%	0.0%	0.0%	0.27%	0.16%	0.86%	0.0%	0.39%	0.19%	0.23%	0.10%	0.0%	0.39%	0.17%	0.15%	0.0%	0.0%	0.27%	0.55%	0.18%	0.0%	0.93%	0.0%					
35	"18. ""ЛДПР"""	1603	109	115	99	71	77	44	112	88	84	64	173	58	71	54	61	5	9	84	8	91	18	17	91					
		12.88%	11.67%	17.21%	11.92%	9.59%	13.00%	12.68%	12.47%	11.54%	16.03%	15.31%	17.43%	11.50%	14.08%	9.55%	9.66%	4.46%	7.08%	11.57%	4.46%	16.78%	13.74%	15.88%	14.96%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	264	12	17	18	21	20	7	9	11	13	14	14	13	8	19	8	7	7	10	1	18	4	3	10					
		2.12%	1.28%	2.54%	2.16%	2.83%	3.37%	2.01%	1.00%	1.44%	2.48%	3.34%	1.41%	2.57%	1.58%	3.36%	1.26%	6.24%	5.51%	1.37%	0.55%	3.32%	3.05%	2.80%	1.64%					
37	"20. ""Политическая партия ""Единая Россия"""	3971	317	230	243	257	202	116	280	268	177	163	369	122	115	117	153	35	30	266	68	141	33	27	242					
		31.91%	33.94%	34.43%	29.27%	34.72%	34.12%	33.42%	31.18%	35.17%	33.77%	38.99%	37.19%	24.20%	22.81%	20.70%	24.24%	31.24%	23.62%	36.63%	37.98%	26.01%	25.19%	25.23%	39.80%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	1	1	0	3	0	1	4	0	1	0	5	1	1	0	1	0	0	5	0	1	0	1	1					
		0.21%	0.10%	0.14%	0.0%	0.40%	0.0%	0.28%	0.44%	0.0%	0.19%	0.0%	0.50%	0.19%	0.19%	0.0%	0.15%	0.0%	0.0%	0.68%	0.0%	0.18%	0.0%	0.93%	0.16%					
39	"22. ""Развитие предпринимательства"""	39	3	7	4	1	3	1	4	1	1	0	2	3	1	0	0	0	1	2	1	2	0	0	2					
		0.31%	0.32%	1.04%	0.48%	0.13%	0.50%	0.28%	0.44%	0.13%	0.19%	0.0%	0.20%	0.59%	0.19%	0.0%	0.0%	0.0%	0.78%	0.27%	0.55%	0.36%	0.0%	0.0%	0.32%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1961	202	93	136	146	78	42	136	114	61	53	105	75	89	97	140	19	38	86	52	63	15	7	114					
		15.76%	21.62%	13.92%	16.38%	19.72%	13.17%	12.10%	15.14%	14.96%	11.64%	12.67%	10.58%	14.88%	17.65%	17.16%	22.18%	16.96%	29.92%	11.84%	29.05%	11.62%	11.45%	6.54%	18.75%					
																														
41	Против всех	508	28	25	40	35	37	11	35	23	15	13	35	36	41	31	41	2	2	30	0	10	3	3	12					
		4.08%	2.99%	3.74%	4.81%	4.72%	6.25%	3.17%	3.89%	3.01%	2.86%	3.11%	3.52%	7.14%	8.13%	5.48%	6.49%	1.78%	1.57%	4.13%	0.0%	1.84%	2.29%	2.80%	1.97%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
