Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Шумерлинская городская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681					
		1.96%	2.70%	2.20%	1.46%	1.44%	2.78%	1.80%	1.94%	1.80%	2.24%	1.90%	1.06%	2.51%	2.92%	2.38%	2.00%	2.44%	2.00%	1.40%	1.61%	1.71%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	466	2	5	37	40	38	25	22	54	40	13	30	20	20	23	17	12	19	23	17	9					
		3.14%	0.67%	1.10%	3.38%	3.86%	3.91%	3.46%	2.84%	3.89%	3.45%	2.75%	3.53%	2.78%	3.43%	3.65%	2.13%	2.67%	2.54%	2.48%	3.92%	2.57%					
22	"5. ""За Русь Святую"""	114	7	6	12	6	5	5	5	10	7	6	1	4	4	2	4	10	11	4	2	3					
		0.76%	2.36%	1.32%	1.09%	0.57%	0.51%	0.69%	0.64%	0.72%	0.60%	1.27%	0.11%	0.55%	0.68%	0.31%	0.50%	2.22%	1.47%	0.43%	0.46%	0.85%					
23	"6. ""Объединенная Российская партия ""Русь"""	27	0	1	3	3	2	2	1	2	1	0	1	2	1	1	1	0	5	0	1	0					
		0.18%	0.0%	0.22%	0.27%	0.28%	0.20%	0.27%	0.12%	0.14%	0.08%	0.0%	0.11%	0.27%	0.17%	0.15%	0.12%	0.0%	0.66%	0.0%	0.23%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	79	2	5	8	3	4	6	1	5	4	5	5	5	2	1	3	2	4	7	5	2					
		0.53%	0.67%	1.10%	0.73%	0.28%	0.41%	0.83%	0.12%	0.36%	0.34%	1.05%	0.58%	0.69%	0.34%	0.15%	0.37%	0.44%	0.53%	0.75%	1.15%	0.57%					
25	"8. ""Народно-республиканская партия России"""	20	2	1	1	0	1	0	1	1	2	1	0	1	0	0	2	0	2	3	1	1					
		0.13%	0.67%	0.22%	0.09%	0.0%	0.10%	0.0%	0.12%	0.07%	0.17%	0.21%	0.0%	0.13%	0.0%	0.0%	0.25%	0.0%	0.26%	0.32%	0.23%	0.28%					
26	"9. ""Российская экологическая партия ""Зеленые"""	28	2	0	2	1	2	0	0	5	6	0	3	0	0	0	3	2	1	1	0	0					
		0.18%	0.67%	0.0%	0.18%	0.09%	0.20%	0.0%	0.0%	0.36%	0.51%	0.0%	0.35%	0.0%	0.0%	0.0%	0.37%	0.44%	0.13%	0.10%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	329	2	12	22	19	32	16	15	28	28	11	22	13	17	19	16	8	10	23	11	5					
		2.21%	0.67%	2.64%	2.01%	1.83%	3.29%	2.21%	1.94%	2.01%	2.42%	2.33%	2.59%	1.81%	2.92%	3.02%	2.00%	1.78%	1.33%	2.48%	2.54%	1.43%					
28	"11. ""Истинные патриоты России"""	6	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	2					
		0.04%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.12%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.57%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	233	2	7	13	11	11	11	8	22	28	8	11	12	15	17	14	10	13	6	9	5					
		1.57%	0.67%	1.54%	1.18%	1.06%	1.13%	1.52%	1.03%	1.58%	2.42%	1.69%	1.29%	1.67%	2.57%	2.70%	1.75%	2.22%	1.73%	0.64%	2.07%	1.43%					
30	"13. ""Демократическая партия России"""	20	1	1	0	0	2	0	1	2	2	0	0	1	0	0	0	1	3	2	2	2					
		0.13%	0.33%	0.22%	0.0%	0.0%	0.20%	0.0%	0.12%	0.14%	0.17%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.22%	0.40%	0.21%	0.46%	0.57%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	1	1	0	2	1	0	1	2	5	1	1	1	2	0	1	1	0	1	1	0					
		0.14%	0.33%	0.22%	0.0%	0.19%	0.10%	0.0%	0.12%	0.14%	0.43%	0.21%	0.11%	0.13%	0.34%	0.0%	0.12%	0.22%	0.0%	0.10%	0.23%	0.0%					
32	"15. ""Партия СЛОН"""	24	1	1	2	2	0	0	2	0	1	1	3	1	2	1	2	2	1	1	0	1					
		0.16%	0.33%	0.22%	0.18%	0.19%	0.0%	0.0%	0.25%	0.0%	0.08%	0.21%	0.35%	0.13%	0.34%	0.15%	0.25%	0.44%	0.13%	0.10%	0.0%	0.28%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1245	29	39	83	109	99	57	54	112	88	40	47	51	39	57	71	50	65	80	39	36					
		8.39%	9.79%	8.59%	7.59%	10.53%	10.19%	7.90%	6.98%	8.07%	7.60%	8.47%	5.54%	7.11%	6.70%	9.06%	8.90%	11.13%	8.68%	8.62%	9.00%	10.31%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	50	0	0	4	4	7	0	2	7	1	2	6	4	2	2	1	2	1	2	2	1					
		0.33%	0.0%	0.0%	0.36%	0.38%	0.72%	0.0%	0.25%	0.50%	0.08%	0.42%	0.70%	0.55%	0.34%	0.31%	0.12%	0.44%	0.13%	0.21%	0.46%	0.28%					
35	"18. ""ЛДПР"""	1140	39	36	84	92	44	77	67	119	77	40	54	37	25	32	49	42	85	71	47	23					
		7.68%	13.17%	7.92%	7.68%	8.88%	4.53%	10.67%	8.66%	8.57%	6.65%	8.47%	6.36%	5.16%	4.29%	5.08%	6.14%	9.35%	11.36%	7.65%	10.85%	6.59%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	330	6	4	14	15	18	19	32	19	39	7	23	15	16	15	23	9	19	20	10	7					
		2.22%	2.02%	0.88%	1.28%	1.44%	1.85%	2.63%	4.13%	1.36%	3.37%	1.48%	2.71%	2.09%	2.74%	2.38%	2.88%	2.00%	2.54%	2.15%	2.30%	2.00%					
37	"20. ""Политическая партия ""Единая Россия"""	5906	104	182	496	416	360	313	323	582	442	200	331	305	201	225	293	169	296	365	170	133					
		39.80%	35.13%	40.08%	45.37%	40.19%	37.07%	43.41%	41.78%	41.96%	38.20%	42.37%	39.03%	42.53%	34.53%	35.77%	36.76%	37.63%	39.57%	39.37%	39.26%	38.10%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	6	0	3	2	0	1	2	4	2	1	2	1	4	1	2	1	1	0	0	0					
		0.22%	2.02%	0.0%	0.27%	0.19%	0.0%	0.13%	0.25%	0.28%	0.17%	0.21%	0.23%	0.13%	0.68%	0.15%	0.25%	0.22%	0.13%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	35	1	0	3	3	4	0	1	1	3	2	1	1	3	0	3	0	3	3	1	2					
		0.23%	0.33%	0.0%	0.27%	0.28%	0.41%	0.0%	0.12%	0.07%	0.25%	0.42%	0.11%	0.13%	0.51%	0.0%	0.37%	0.0%	0.40%	0.32%	0.23%	0.57%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3251	60	95	208	195	240	126	158	293	285	80	223	161	148	173	215	93	131	225	66	76					
		21.90%	20.27%	20.92%	19.03%	18.84%	24.71%	17.47%	20.43%	21.12%	24.63%	16.94%	26.29%	22.45%	25.42%	27.50%	26.97%	20.71%	17.51%	24.27%	15.24%	21.77%					
																											
41	Против всех	528	5	18	42	36	24	22	39	37	33	21	33	34	24	28	29	10	19	45	21	8					
		3.55%	1.68%	3.96%	3.84%	3.47%	2.47%	3.05%	5.04%	2.66%	2.85%	4.44%	3.89%	4.74%	4.12%	4.45%	3.63%	2.22%	2.54%	4.85%	4.84%	2.29%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
