Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																						
Дата голосования: 07.12.2003 0:00:00																																																						
																																																						
Наименование Избирательной комиссии:    Палласовская 																																																						
																																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																						
																																																						
		Сумма	УИК №1335	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340	УИК №1341	УИК №1342	УИК №1343	УИК №1344	УИК №1345	УИК №1346	УИК №1347	УИК №1348	УИК №1349	УИК №1350	УИК №1351	УИК №1352	УИК №1353	УИК №1354	УИК №1355	УИК №1356	УИК №1357	УИК №1358	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	89	1	1	3	2	1	2	2	1	1	37	1	0	0	4	4	0	1	2	2	1	1	0	0	0	0	0	1	2	1	1	0	0	0	0	1	6	1	1	1	1	6	0	0	0	0	0	0					
14	Число погашенных открепительных удостоверений	358	25	20	16	4	21	6	18	23	19	0	0	0	0	11	12	0	0	0	24	1	0	16	0	10	0	0	7	0	0	15	2	0	0	16	0	14	16	14	16	18	14	0	0	0	0	0	0					
15	Число открепительных удостоверений выданных ТИК	10	0	1	2	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																						
18	"1. ""ЕДИНЕНИЕ"""	346	7	6	9	12	8	20	7	8	8	4	3	8	5	6	13	8	6	7	14	6	6	14	1	14	2	6	13	1	0	2	3	4	2	8	2	23	5	8	8	11	17	6	6	11	6	0	2					
		1.99%	1.05%	0.83%	1.47%	1.82%	1.47%	2.86%	0.97%	1.28%	0.81%	5.71%	1.91%	4.44%	6.09%	0.95%	1.74%	11.26%	2.35%	4.37%	1.77%	2.92%	2.79%	2.84%	1.19%	1.97%	1.30%	7.05%	1.67%	1.16%	0.0%	0.29%	2.54%	3.88%	1.36%	2.08%	2.59%	2.94%	0.97%	1.83%	3.06%	4.29%	2.14%	8.95%	5.0%	6.74%	8.57%	0.0%	4.08%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	337	16	5	21	5	15	17	12	3	38	3	3	2	3	6	3	0	5	8	14	6	6	6	0	5	2	1	8	3	0	8	4	1	4	11	2	20	11	12	9	5	20	3	3	7	0	1	0					
		1.94%	2.41%	0.69%	3.43%	0.75%	2.75%	2.43%	1.67%	0.48%	3.88%	4.28%	1.91%	1.11%	3.65%	0.95%	0.40%	0.0%	1.96%	5.0%	1.77%	2.92%	2.79%	1.21%	0.0%	0.70%	1.30%	1.17%	1.03%	3.48%	0.0%	1.19%	3.38%	0.97%	2.72%	2.87%	2.59%	2.56%	2.14%	2.74%	3.44%	1.95%	2.52%	4.47%	2.5%	4.29%	0.0%	1.08%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	364	19	17	16	15	15	17	11	14	8	2	2	9	2	5	10	5	5	5	15	5	1	13	2	17	5	0	17	1	2	10	3	0	1	5	1	20	8	19	3	4	17	4	2	7	2	3	0					
		2.10%	2.86%	2.36%	2.61%	2.27%	2.75%	2.43%	1.53%	2.24%	0.81%	2.85%	1.27%	5.0%	2.43%	0.79%	1.33%	7.04%	1.96%	3.12%	1.90%	2.43%	0.46%	2.64%	2.38%	2.40%	3.26%	0.0%	2.19%	1.16%	2.24%	1.49%	2.54%	0.0%	0.68%	1.30%	1.29%	2.56%	1.56%	4.34%	1.14%	1.56%	2.14%	5.97%	1.66%	4.29%	2.85%	3.26%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	242	7	14	18	9	4	2	25	12	37	0	0	0	0	8	4	1	3	1	11	1	1	8	1	5	1	0	14	1	0	6	0	0	0	14	8	3	1	10	1	0	7	1	2	0	0	1	0					
		1.39%	1.05%	1.94%	2.94%	1.36%	0.73%	0.28%	3.49%	1.92%	3.78%	0.0%	0.0%	0.0%	0.0%	1.27%	0.53%	1.40%	1.17%	0.62%	1.39%	0.48%	0.46%	1.62%	1.19%	0.70%	0.65%	0.0%	1.80%	1.16%	0.0%	0.89%	0.0%	0.0%	0.0%	3.65%	10.38%	0.38%	0.19%	2.28%	0.38%	0.0%	0.88%	1.49%	1.66%	0.0%	0.0%	1.08%	0.0%					
22	"5. ""За Русь Святую"""	48	1	0	1	4	2	1	1	1	2	0	1	0	0	1	0	0	0	0	4	0	1	1	0	6	0	0	1	0	1	2	0	0	3	2	0	0	2	3	1	1	3	0	0	2	0	0	0					
		0.27%	0.15%	0.0%	0.16%	0.60%	0.36%	0.14%	0.13%	0.16%	0.20%	0.0%	0.63%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.46%	0.20%	0.0%	0.84%	0.0%	0.0%	0.12%	0.0%	1.12%	0.29%	0.0%	0.0%	2.04%	0.52%	0.0%	0.0%	0.39%	0.68%	0.38%	0.39%	0.37%	0.0%	0.0%	1.22%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	29	1	2	0	0	0	2	0	0	1	0	0	3	0	2	0	0	0	0	0	0	0	4	0	1	1	0	1	0	0	0	0	1	1	2	0	1	3	1	1	0	1	0	0	0	0	0	0					
		0.16%	0.15%	0.27%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.10%	0.0%	0.0%	1.66%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.14%	0.65%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.97%	0.68%	0.52%	0.0%	0.12%	0.58%	0.22%	0.38%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	63	2	3	0	2	2	6	3	2	4	0	0	1	1	2	2	0	1	0	3	0	0	4	0	1	1	0	5	0	0	1	0	0	3	1	0	1	2	0	2	1	7	0	0	0	0	0	0					
		0.36%	0.30%	0.41%	0.0%	0.30%	0.36%	0.85%	0.41%	0.32%	0.40%	0.0%	0.0%	0.55%	1.21%	0.31%	0.26%	0.0%	0.39%	0.0%	0.38%	0.0%	0.0%	0.81%	0.0%	0.14%	0.65%	0.0%	0.64%	0.0%	0.0%	0.14%	0.0%	0.0%	2.04%	0.26%	0.0%	0.12%	0.39%	0.0%	0.76%	0.39%	0.88%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	25	3	0	2	1	1	0	1	1	1	0	0	0	2	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	3	1	1	0	0	0	1	1	0	0	0	0					
		0.14%	0.45%	0.0%	0.32%	0.15%	0.18%	0.0%	0.13%	0.16%	0.10%	0.0%	0.0%	0.0%	2.43%	0.15%	0.0%	1.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.19%	0.22%	0.0%	0.0%	0.0%	1.49%	0.83%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	21	1	1	0	1	1	1	2	1	1	0	0	1	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0					
		0.12%	0.15%	0.13%	0.0%	0.15%	0.18%	0.14%	0.27%	0.16%	0.10%	0.0%	0.0%	0.55%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.14%	0.0%	0.0%	0.0%	1.16%	0.0%	0.0%	1.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.39%	0.12%	0.0%	0.83%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	841	26	14	11	19	10	9	19	24	22	0	3	30	9	55	49	5	20	11	38	3	10	24	3	78	6	4	38	0	5	45	8	12	8	21	7	26	71	16	28	10	20	4	8	4	2	2	4					
		4.85%	3.92%	1.94%	1.80%	2.88%	1.83%	1.28%	2.65%	3.85%	2.24%	0.0%	1.91%	16.66%	10.97%	8.78%	6.55%	7.04%	7.84%	6.87%	4.82%	1.46%	4.65%	4.87%	3.57%	11.01%	3.92%	4.70%	4.90%	0.0%	5.61%	6.73%	6.77%	11.65%	5.44%	5.48%	9.09%	3.32%	13.86%	3.66%	10.72%	3.90%	2.52%	5.97%	6.66%	2.45%	2.85%	2.17%	8.16%					
28	"11. ""Истинные патриоты России"""	43	1	0	1	0	0	0	1	3	0	1	1	0	1	0	1	0	0	0	1	1	0	0	0	1	1	0	2	0	0	1	0	0	8	3	0	5	5	0	0	1	1	0	1	2	0	0	0					
		0.24%	0.15%	0.0%	0.16%	0.0%	0.0%	0.0%	0.13%	0.48%	0.0%	1.42%	0.63%	0.0%	1.21%	0.0%	0.13%	0.0%	0.0%	0.0%	0.12%	0.48%	0.0%	0.0%	0.0%	0.14%	0.65%	0.0%	0.25%	0.0%	0.0%	0.14%	0.0%	0.0%	5.44%	0.78%	0.0%	0.64%	0.97%	0.0%	0.0%	0.39%	0.12%	0.0%	0.83%	1.22%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	136	6	5	4	6	9	5	5	6	10	2	2	2	0	2	3	1	4	3	6	1	1	7	0	6	2	0	10	1	1	2	2	3	2	3	0	3	2	0	1	1	1	0	3	0	2	1	0					
		0.78%	0.90%	0.69%	0.65%	0.91%	1.65%	0.71%	0.69%	0.96%	1.02%	2.85%	1.27%	1.11%	0.0%	0.31%	0.40%	1.40%	1.56%	1.87%	0.76%	0.48%	0.46%	1.42%	0.0%	0.84%	1.30%	0.0%	1.29%	1.16%	1.12%	0.29%	1.69%	2.91%	1.36%	0.78%	0.0%	0.38%	0.39%	0.0%	0.38%	0.39%	0.12%	0.0%	2.5%	0.0%	2.85%	1.08%	0.0%					
30	"13. ""Демократическая партия России"""	36	0	0	1	1	0	2	1	1	1	0	0	0	0	2	2	0	2	0	4	1	1	2	1	1	0	1	2	0	0	1	0	0	0	1	0	0	1	1	0	0	5	0	0	1	0	0	0					
		0.20%	0.0%	0.0%	0.16%	0.15%	0.0%	0.28%	0.13%	0.16%	0.10%	0.0%	0.0%	0.0%	0.0%	0.31%	0.26%	0.0%	0.78%	0.0%	0.50%	0.48%	0.46%	0.40%	1.19%	0.14%	0.0%	1.17%	0.25%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.19%	0.22%	0.0%	0.0%	0.63%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	51	0	1	0	0	3	2	4	2	3	0	0	1	0	3	0	0	2	0	0	2	0	1	0	1	1	0	2	0	0	3	0	0	0	4	0	1	9	2	0	0	3	0	0	1	0	0	0					
		0.29%	0.0%	0.13%	0.0%	0.0%	0.55%	0.28%	0.55%	0.32%	0.30%	0.0%	0.0%	0.55%	0.0%	0.47%	0.0%	0.0%	0.78%	0.0%	0.0%	0.97%	0.0%	0.20%	0.0%	0.14%	0.65%	0.0%	0.25%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	1.04%	0.0%	0.12%	1.75%	0.45%	0.0%	0.0%	0.37%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	24	1	0	0	0	3	2	1	1	2	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	2	0	0	1	0	1	0	2	0	0	1	0	0	0					
		0.13%	0.15%	0.0%	0.0%	0.0%	0.55%	0.28%	0.13%	0.16%	0.20%	0.0%	0.0%	0.55%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	1.16%	1.12%	0.14%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.19%	0.0%	0.38%	0.0%	0.25%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1001	58	62	52	50	56	45	60	55	100	2	10	5	0	27	41	5	7	15	62	7	16	19	0	12	5	2	52	4	6	16	7	4	7	11	4	20	19	7	6	2	43	3	7	4	2	2	2					
		5.77%	8.74%	8.63%	8.51%	7.58%	10.29%	6.43%	8.37%	8.82%	10.22%	2.85%	6.36%	2.77%	0.0%	4.31%	5.48%	7.04%	2.74%	9.37%	7.87%	3.41%	7.44%	3.86%	0.0%	1.69%	3.26%	2.35%	6.71%	4.65%	6.74%	2.39%	5.93%	3.88%	4.76%	2.87%	5.19%	2.56%	3.71%	1.60%	2.29%	0.78%	5.42%	4.47%	5.83%	2.45%	2.85%	2.17%	4.08%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	64	3	0	2	0	0	3	0	1	3	0	0	1	4	0	4	0	0	1	1	1	1	4	0	3	1	0	2	0	0	4	0	0	1	1	2	4	2	4	0	0	7	1	0	2	0	0	1					
		0.36%	0.45%	0.0%	0.32%	0.0%	0.0%	0.42%	0.0%	0.16%	0.30%	0.0%	0.0%	0.55%	4.87%	0.0%	0.53%	0.0%	0.0%	0.62%	0.12%	0.48%	0.46%	0.81%	0.0%	0.42%	0.65%	0.0%	0.25%	0.0%	0.0%	0.59%	0.0%	0.0%	0.68%	0.26%	2.59%	0.51%	0.39%	0.91%	0.0%	0.0%	0.88%	1.49%	0.0%	1.22%	0.0%	0.0%	2.04%					
35	"18. ""ЛДПР"""	1678	70	85	91	73	49	87	109	83	163	5	6	5	0	59	71	8	15	10	117	12	15	32	5	63	5	4	87	2	1	46	4	10	23	21	3	61	63	29	10	6	56	1	4	6	2	1	0					
		9.68%	10.55%	11.83%	14.89%	11.07%	9.00%	12.44%	15.22%	13.32%	16.66%	7.14%	3.82%	2.77%	0.0%	9.42%	9.50%	11.26%	5.88%	6.25%	14.86%	5.85%	6.97%	6.50%	5.95%	8.89%	3.26%	4.70%	11.24%	2.32%	1.12%	6.88%	3.38%	9.70%	15.64%	5.48%	3.89%	7.81%	12.30%	6.63%	3.83%	2.34%	7.07%	1.49%	3.33%	3.68%	2.85%	1.08%	0.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	421	17	14	13	12	13	16	17	12	20	2	3	6	6	7	7	2	24	5	15	8	9	7	4	18	6	2	15	0	0	20	5	3	2	13	5	18	7	9	5	4	36	4	4	4	1	1	0					
		2.42%	2.56%	1.94%	2.12%	1.82%	2.38%	2.28%	2.37%	1.92%	2.04%	2.85%	1.91%	3.33%	7.31%	1.11%	0.93%	2.81%	9.41%	3.12%	1.90%	3.90%	4.18%	1.42%	4.76%	2.54%	3.92%	2.35%	1.93%	0.0%	0.0%	2.99%	4.23%	2.91%	1.36%	3.39%	6.49%	2.30%	1.36%	2.05%	1.91%	1.56%	4.54%	5.97%	3.33%	2.45%	1.42%	1.08%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	4766	182	224	199	159	131	176	190	178	255	22	25	42	23	182	228	13	78	48	229	62	80	177	31	188	57	34	187	19	10	129	26	21	37	83	23	267	62	81	98	96	233	16	46	29	29	25	36					
		27.49%	27.45%	31.19%	32.56%	24.12%	24.08%	25.17%	26.53%	28.57%	26.07%	31.42%	15.92%	23.33%	28.04%	29.07%	30.52%	18.30%	30.58%	30.0%	29.09%	30.24%	37.20%	35.97%	36.90%	26.55%	37.25%	40.0%	24.16%	22.09%	11.23%	19.31%	22.03%	20.38%	25.17%	21.67%	29.87%	34.18%	12.10%	18.53%	37.54%	37.5%	29.41%	23.88%	38.33%	17.79%	41.42%	27.17%	73.46%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	0	0	1	0	1	0	0	1	1	0	0	1	0	2	1	0	0	0	4	0	1	0	2	1	0	0	3	0	0	0	0	0	0	0	2	1	1	0	1	0	1	1	1	0	0	0	0					
		0.15%	0.0%	0.0%	0.16%	0.0%	0.18%	0.0%	0.0%	0.16%	0.10%	0.0%	0.0%	0.55%	0.0%	0.31%	0.13%	0.0%	0.0%	0.0%	0.50%	0.0%	0.46%	0.0%	2.38%	0.14%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.59%	0.12%	0.19%	0.0%	0.38%	0.0%	0.12%	1.49%	0.83%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	33	2	0	1	2	1	2	3	3	0	0	0	1	0	0	2	0	0	0	0	0	0	2	1	2	0	0	2	1	0	5	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0					
		0.19%	0.30%	0.0%	0.16%	0.30%	0.18%	0.28%	0.41%	0.48%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	1.19%	0.28%	0.0%	0.0%	0.25%	1.16%	0.0%	0.74%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.22%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5471	180	220	138	247	187	228	202	175	228	21	81	47	19	215	275	14	62	25	212	71	50	119	31	224	49	21	248	41	59	295	48	43	38	135	12	243	185	181	74	100	262	19	24	53	20	47	3					
		31.56%	27.14%	30.64%	22.58%	37.48%	34.37%	32.61%	28.21%	28.08%	23.31%	29.99%	51.59%	26.11%	23.17%	34.34%	36.81%	19.71%	24.31%	15.62%	26.93%	34.63%	23.25%	24.18%	36.90%	31.63%	32.02%	24.70%	32.04%	47.67%	66.29%	44.16%	40.67%	41.74%	25.85%	35.24%	15.58%	31.11%	36.13%	41.41%	28.35%	39.06%	33.08%	28.35%	20.0%	32.51%	28.57%	51.08%	6.12%					
																																																						
41	Против всех	575	19	30	12	16	13	27	32	18	49	6	3	5	1	16	19	7	4	9	23	11	5	21	2	25	3	4	23	4	0	20	4	1	3	14	6	15	16	23	7	8	18	2	7	19	3	1	1					
		3.31%	2.86%	4.17%	1.96%	2.42%	2.38%	3.86%	4.46%	2.88%	5.01%	8.57%	1.91%	2.77%	1.21%	2.55%	2.54%	9.85%	1.56%	5.62%	2.92%	5.36%	2.32%	4.26%	2.38%	3.53%	1.96%	4.70%	2.97%	4.65%	0.0%	2.99%	3.38%	0.97%	2.04%	3.65%	7.79%	1.92%	3.12%	5.26%	2.68%	3.12%	2.27%	2.98%	5.83%	11.65%	4.28%	1.08%	2.04%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
