11	Число полученных открепительных  удостоверений	782	24	20	12	10	10	20	5	28	25	33	10	15	20	20	22	25	15	37	26	23	20	25	9	18	0	8	25	10	5	5	10	10	5	10	0	0	3	2	5	5	10	5	10	8	5	34	8	5	5	10	15	5	7	15	8	11	5	1	5	5	0	7	23									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	769	24	20	12	10	10	14	5	28	25	33	10	15	20	20	22	25	15	37	26	23	20	25	9	17	0	8	25	10	5	5	6	10	5	8	0	0	3	2	5	5	10	5	10	8	5	34	8	5	5	10	15	5	7	15	8	11	5	1	5	5	0	7	23									
13	Число избирателей, проголосовавших по открепительным удостоверениям	414	13	9	7	3	37	4	12	15	8	15	8	6	14	4	13	3	11	8	16	4	21	12	6	8	6	0	6	0	1	1	5	1	4	3	0	2	2	1	1	18	3	0	23	6	4	10	11	2	4	3	3	4	4	4	3	4	5	1	0	3	0	3	6									
14	Число неиспользованных открепительных удостоверений	13	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	116	5	2	2	4	1	1	0	5	2	8	3	8	4	2	3	4	1	4	7	10	4	6	3	2	3	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	2	0	3	2	0	2	0	2	0	0	0	0	0	0	0	4									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																										
19	Жириновский Владимир Вольфович	1093	111	28	19	25	10	17	69	33	36	29	18	10	59	44	27	24	47	92	30	4	17	35	20	44	32	3	2	6	1	6	24	24	5	2	2	2	5	2	2	6	1	0	15	24	7	2	3	8	3	0	4	1	8	11	6	4	3	4	4	2	2	1	8									
		2.01%	5.17%	1.42%	3.04%	2.98%	1.01%	1.27%	6.90%	1.85%	3.37%	1.51%	1.91%	0.57%	3.96%	3.85%	1.75%	1.48%	2.77%	4.99%	1.70%	0.23%	0.74%	1.84%	1.67%	2.71%	3.25%	0.63%	0.54%	1.40%	0.67%	1.47%	4.19%	5.63%	1.48%	0.27%	0.87%	1.48%	0.87%	0.70%	0.97%	2.23%	0.43%	0.00%	1.21%	2.09%	5.65%	0.24%	0.49%	1.07%	0.65%	0.00%	0.46%	0.72%	1.68%	1.90%	0.79%	0.80%	1.20%	1.25%	1.63%	0.94%	0.85%	0.58%	0.81%									
20	Зюганов Геннадий Андреевич	5231	255	201	64	109	109	236	89	169	103	192	114	263	158	135	198	275	193	205	177	175	153	199	138	213	41	12	10	12	2	8	160	69	35	32	5	5	12	4	7	18	23	3	176	140	17	28	8	4	12	1	9	1	97	41	31	16	6	5	5	10	7	5	31									
		9.63%	11.88%	10.16%	10.26%	12.98%	10.97%	17.57%	8.90%	9.49%	9.64%	9.99%	12.08%	15.03%	10.60%	11.81%	12.81%	16.95%	11.37%	11.14%	10.02%	10.26%	6.66%	10.48%	11.53%	13.14%	4.17%	2.51%	2.71%	2.80%	1.34%	1.97%	27.92%	16.20%	10.39%	4.26%	2.16%	3.70%	2.08%	1.40%	3.38%	6.69%	9.96%	2.73%	14.22%	12.17%	13.71%	3.42%	1.31%	0.53%	2.61%	0.38%	1.05%	0.72%	20.34%	7.09%	4.07%	3.22%	2.39%	1.56%	2.03%	4.69%	2.97%	2.91%	3.14%									
21	Миронов Сергей Михайлович	668	11	14	17	6	20	13	3	33	22	48	15	15	22	39	36	19	25	36	26	11	14	23	15	20	30	3	3	1	1	4	17	13	2	2	1	0	4	0	1	8	0	1	10	18	3	0	2	4	3	0	3	0	9	6	2	0	2	0	3	2	1	0	6									
		1.23%	0.51%	0.71%	2.72%	0.71%	2.01%	0.97%	0.30%	1.85%	2.06%	2.50%	1.59%	0.86%	1.48%	3.41%	2.33%	1.17%	1.47%	1.96%	1.47%	0.65%	0.61%	1.21%	1.25%	1.23%	3.05%	0.63%	0.81%	0.23%	0.67%	0.98%	2.97%	3.05%	0.59%	0.27%	0.43%	0.00%	0.69%	0.00%	0.48%	2.97%	0.00%	0.91%	0.81%	1.57%	2.42%	0.00%	0.33%	0.53%	0.65%	0.00%	0.35%	0.00%	1.89%	1.04%	0.26%	0.00%	0.80%	0.00%	1.22%	0.94%	0.42%	0.00%	0.61%									
22	Прохоров Михаил Дмитриевич	856	26	45	12	20	19	18	9	29	39	77	10	35	29	41	17	6	31	27	82	21	15	41	36	17	25	2	2	3	1	2	16	12	5	2	1	0	1	0	0	4	1	1	9	14	7	2	2	2	1	1	4	0	13	8	2	0	0	0	5	2	0	0	4									
		1.58%	1.21%	2.28%	1.92%	2.38%	1.91%	1.34%	0.90%	1.63%	3.65%	4.01%	1.06%	2.00%	1.95%	3.59%	1.10%	0.37%	1.83%	1.47%	4.64%	1.23%	0.65%	2.16%	3.01%	1.05%	2.54%	0.42%	0.54%	0.70%	0.67%	0.49%	2.79%	2.82%	1.48%	0.27%	0.43%	0.00%	0.17%	0.00%	0.00%	1.49%	0.43%	0.91%	0.73%	1.22%	5.65%	0.24%	0.33%	0.27%	0.22%	0.38%	0.46%	0.00%	2.73%	1.38%	0.26%	0.00%	0.00%	0.00%	2.03%	0.94%	0.00%	0.00%	0.40%									
23	Путин Владимир Владимирович	46185	1740	1682	512	680	831	1045	822	1505	868	1576	784	1418	1202	868	1251	1295	1392	1481	1449	1477	2096	1584	982	1323	856	458	352	401	143	387	347	305	290	712	222	126	554	280	197	228	204	104	1012	932	87	768	597	730	441	258	840	137	345	506	721	475	240	310	229	197	226	166	939									
		85.03%	81.04%	85.04%	82.05%	80.95%	83.60%	77.81%	82.20%	84.50%	81.27%	81.99%	83.05%	81.03%	80.67%	75.94%	80.92%	79.84%	82.03%	80.45%	82.00%	86.63%	91.21%	83.41%	82.04%	81.62%	86.99%	95.82%	95.39%	93.69%	95.97%	95.09%	60.56%	71.60%	86.05%	94.68%	96.10%	93.33%	96.18%	97.90%	95.17%	84.76%	88.31%	94.55%	81.74%	81.04%	70.16%	93.77%	97.55%	97.59%	95.87%	99.23%	97.56%	98.56%	72.33%	87.54%	94.62%	95.57%	95.62%	96.88%	93.09%	92.49%	95.76%	96.51%	95.04%									
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
