12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	480	18	15	6	5	10	10	12	35	11	20	11	12	21	15	10	20	23	18	20	25	16	15	20	0	8	5	5	0	4	5	0	0	2	0	1	0	0	3	0	0	5	5	3	5	0	2	3	10	2	3	7	4	0	0	12	3	1	1	0	11	0	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	247	4	6	7	1	11	1	5	3	3	6	3	5	11	7	10	9	9	4	3	6	7	5	10	3	0	3	4	1	8	4	1	2	0	0	6	0	0	0	3	4	13	12	1	0	4	2	2	4	2	1	4	2	2	0	5	4	1	3	1	6	3	0					
14	Число неиспользованных открепительных удостоверений	70	8	0	1	3	0	5	8	0	0	5	9	3	0	0	0	5	0	7	0	0	4	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	150	3	6	0	1	4	3	4	9	2	7	3	1	8	10	11	2	7	12	4	0	5	7	8	0	1	5	1	2	1	0	0	1	0	0	0	0	1	1	0	0	0	2	1	2	0	1	1	2	1	0	0	1	1	0	0	1	1	1	0	4	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																					
18	Богданов Андрей Владимирович	109	2	2	0	1	4	9	3	4	10	0	5	6	4	4	3	3	3	2	3	7	5	2	12	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0					
		0.19%	0.09%	0.10%	0.00%	0.10%	0.42%	0.70%	0.18%	0.19%	0.54%	0.00%	0.42%	0.51%	0.20%	0.23%	0.11%	0.13%	0.15%	0.10%	0.18%	0.33%	0.28%	0.10%	0.56%	0.00%	0.48%	0.14%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.83%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.16%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	752	13	12	15	15	19	20	43	37	34	14	12	14	12	38	84	29	49	17	45	14	23	11	65	1	7	3	2	1	5	4	2	2	0	2	2	1	1	2	4	0	29	2	3	5	3	1	2	2	5	4	3	1	1	1	1	2	4	2	2	4	0	1					
		1.28%	0.59%	0.60%	2.35%	1.54%	2.00%	1.55%	2.65%	1.79%	1.85%	0.69%	0.99%	1.18%	0.61%	2.15%	3.19%	1.30%	2.45%	0.83%	2.63%	0.66%	1.27%	0.53%	3.01%	0.57%	0.84%	0.43%	0.56%	0.25%	0.79%	1.06%	0.27%	0.83%	0.00%	1.40%	0.30%	0.37%	0.48%	0.77%	1.83%	0.00%	2.06%	0.17%	0.88%	1.18%	0.66%	0.38%	0.24%	0.36%	0.67%	0.63%	0.54%	0.24%	0.23%	0.67%	0.12%	0.79%	1.75%	0.91%	1.06%	0.46%	0.00%	0.38%					
20	Зюганов Геннадий Андреевич	2497	172	78	40	67	57	80	60	141	87	148	42	68	128	77	171	132	118	143	86	40	119	81	89	1	3	27	4	3	61	6	3	3	1	1	3	0	3	6	32	3	15	4	4	9	6	2	11	5	7	13	7	2	2	1	5	2	1	2	0	10	1	4					
		4.27%	7.80%	3.91%	6.26%	6.87%	6.00%	6.20%	3.70%	6.81%	4.74%	7.32%	3.49%	5.74%	6.48%	4.36%	6.49%	5.94%	5.91%	6.98%	5.02%	1.88%	6.56%	3.89%	4.13%	0.57%	0.36%	3.86%	1.11%	0.74%	9.70%	1.58%	0.40%	1.24%	0.68%	0.70%	0.46%	0.00%	1.43%	2.31%	14.61%	2.50%	1.06%	0.33%	1.17%	2.12%	1.32%	0.76%	1.30%	0.89%	0.94%	2.05%	1.25%	0.48%	0.46%	0.67%	0.59%	0.79%	0.44%	0.91%	0.00%	1.15%	0.56%	1.52%					
21	Медведев Дмитрий Анатольевич	55036	2015	1895	584	892	870	1181	1514	1887	1705	1860	1136	1090	1818	1642	2378	2049	1828	1885	1569	2055	1659	1988	1986	172	817	662	353	401	561	369	716	236	146	140	654	269	206	247	177	117	1366	1200	335	408	447	261	831	556	732	617	549	412	436	147	842	249	224	216	186	856	178	259					
		94.01%	91.34%	94.94%	91.39%	91.49%	91.58%	91.55%	93.34%	91.20%	92.86%	91.99%	94.43%	92.06%	92.00%	92.93%	90.21%	92.13%	91.49%	91.99%	91.59%	96.71%	91.46%	95.39%	92.12%	98.29%	97.73%	94.57%	98.06%	98.28%	89.19%	97.36%	96.11%	97.93%	99.32%	97.90%	99.24%	99.63%	98.10%	95.00%	80.82%	97.50%	96.88%	99.34%	97.95%	96.00%	98.03%	98.86%	98.23%	98.76%	98.39%	97.17%	98.04%	99.28%	99.32%	98.66%	99.29%	98.42%	97.82%	98.18%	98.94%	98.39%	99.44%	98.11%					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
