Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Нерюнгринская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1570	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	30	50	50	50	50	50	30	30	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	299	7	12	10	11	12	6	6	11	12	9	12	9	11	12	9	11	11	12	13	2	5	12	13	14	7	3	9	7	16	4	8	3	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	134	4	2	4	0	2	1	7	4	2	2	4	4	6	5	0	6	4	3	6	2	6	2	9	9	5	5	1	3	8	4	4	4	6					
14	Число погашенных неиспользованных открепительных удостоверений	1271	43	38	40	39	38	44	44	39	38	41	38	41	39	38	41	39	39	38	37	48	45	38	37	36	23	47	41	43	34	46	22	27	30					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	14	1	0	0	0	0	0	0	1	1	1	0	1	0	2	0	1	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	24	0	4	0	0	0	0	0	0	7	2	0	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	1.Политическая партия «Аграрная партия России»	742	18	30	17	34	24	26	17	38	28	23	29	25	49	34	25	23	38	26	22	21	22	24	33	24	2	20	16	13	30	5	1	1	4					
		1.94%	1.55%	1.82%	1.32%	2.09%	1.73%	1.82%	1.46%	2.60%	2.11%	2.03%	1.89%	1.59%	3.21%	2.47%	1.77%	1.50%	2.66%	1.74%	1.73%	1.55%	2.15%	2.31%	2.17%	2.51%	0.94%	2.70%	1.72%	1.39%	2.38%	0.99%	0.19%	0.33%	1.55%					
19	2.Всероссийская политическая партия «Гражданская Сила»	340	9	16	2	29	11	22	20	12	12	11	11	25	14	9	17	17	15	17	9	5	3	8	7	8	2	2	5	4	7	3	4	3	1					
		0.89%	0.77%	0.97%	0.16%	1.78%	0.79%	1.54%	1.72%	0.82%	0.90%	0.97%	0.72%	1.59%	0.92%	0.65%	1.21%	1.11%	1.05%	1.14%	0.71%	0.37%	0.29%	0.77%	0.46%	0.84%	0.94%	0.27%	0.54%	0.43%	0.55%	0.59%	0.77%	0.99%	0.39%					
20	3.Политическая партия «Демократическая партия России»	49	1	3	1	1	2	3	2	0	0	1	2	4	4	3	2	3	1	1	1	1	1	1	3	2	1	0	2	1	0	2	0	0	0					
		0.13%	0.09%	0.18%	0.08%	0.06%	0.14%	0.21%	0.17%	0.00%	0.00%	0.09%	0.13%	0.25%	0.26%	0.22%	0.14%	0.20%	0.07%	0.07%	0.08%	0.07%	0.10%	0.10%	0.20%	0.21%	0.47%	0.00%	0.21%	0.11%	0.00%	0.39%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4046	104	150	116	178	136	152	127	149	114	112	145	154	168	169	151	139	150	136	108	141	210	156	254	139	26	71	101	78	118	21	25	24	24					
		10.56%	8.93%	9.11%	9.03%	10.92%	9.80%	10.61%	10.93%	10.21%	8.58%	9.89%	9.43%	9.82%	11.01%	12.28%	10.72%	9.08%	10.52%	9.11%	8.49%	10.42%	20.55%	15.04%	16.72%	14.52%	12.26%	9.59%	10.84%	8.36%	9.35%	4.14%	4.80%	7.92%	9.30%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	681	32	36	25	25	32	27	23	35	24	35	20	18	34	25	25	32	22	23	20	27	7	8	6	5	0	11	18	10	47	15	7	4	3					
		1.78%	2.75%	2.19%	1.95%	1.53%	2.31%	1.89%	1.98%	2.40%	1.81%	3.09%	1.30%	1.15%	2.23%	1.82%	1.77%	2.09%	1.54%	1.54%	1.57%	1.99%	0.68%	0.77%	0.39%	0.52%	0.00%	1.49%	1.93%	1.07%	3.72%	2.96%	1.34%	1.32%	1.16%					
23	6.Политическая партия «Партия социальной справедливости»	85	1	2	1	4	3	4	3	2	5	5	2	1	7	1	5	2	7	3	0	4	1	3	2	3	2	0	2	4	2	2	1	0	1					
		0.22%	0.09%	0.12%	0.08%	0.25%	0.22%	0.28%	0.26%	0.14%	0.38%	0.44%	0.13%	0.06%	0.46%	0.07%	0.35%	0.13%	0.49%	0.20%	0.00%	0.30%	0.10%	0.29%	0.13%	0.31%	0.94%	0.00%	0.21%	0.43%	0.16%	0.39%	0.19%	0.00%	0.39%					
24	7.Политическая партия «Либерально-демократическая партия России»	4868	158	229	203	214	184	203	168	180	172	127	204	209	193	188	181	197	142	198	110	166	109	130	180	127	26	104	113	113	160	50	24	35	71					
		12.70%	13.57%	13.90%	15.80%	13.13%	13.26%	14.18%	14.46%	12.33%	12.95%	11.22%	13.26%	13.32%	12.65%	13.66%	12.85%	12.87%	9.96%	13.26%	8.65%	12.27%	10.67%	12.54%	11.85%	13.27%	12.26%	14.05%	12.12%	12.11%	12.68%	9.86%	4.61%	11.55%	27.52%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3864	89	192	114	158	118	148	131	161	150	114	189	170	154	171	166	154	181	180	131	139	89	102	127	91	25	52	69	106	100	17	40	22	14					
		10.08%	7.65%	11.66%	8.87%	9.69%	8.50%	10.34%	11.27%	11.03%	11.30%	10.07%	12.29%	10.83%	10.09%	12.43%	11.78%	10.06%	12.69%	12.06%	10.30%	10.27%	8.71%	9.84%	8.36%	9.51%	11.79%	7.03%	7.40%	11.36%	7.92%	3.35%	7.68%	7.26%	5.43%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	230	6	12	8	10	13	6	9	9	12	8	6	7	5	8	9	8	7	16	10	7	6	8	10	6	2	3	3	3	6	0	4	3	0					
		0.60%	0.52%	0.73%	0.62%	0.61%	0.94%	0.42%	0.77%	0.62%	0.90%	0.71%	0.39%	0.45%	0.33%	0.58%	0.64%	0.52%	0.49%	1.07%	0.79%	0.52%	0.59%	0.77%	0.66%	0.63%	0.94%	0.41%	0.32%	0.32%	0.48%	0.00%	0.77%	0.99%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	22473	730	936	772	934	830	794	629	831	765	662	891	915	847	730	791	920	827	853	852	805	550	586	846	525	121	466	580	580	776	384	409	208	128					
		58.64%	62.71%	56.83%	60.08%	57.30%	59.80%	55.45%	54.13%	56.92%	57.61%	58.48%	57.93%	58.32%	55.50%	53.05%	56.14%	60.09%	57.99%	57.13%	66.98%	59.50%	53.82%	56.51%	55.69%	54.86%	57.08%	62.97%	62.23%	62.17%	61.49%	75.74%	78.50%	68.65%	49.61%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	469	7	18	17	32	14	32	14	24	23	23	14	17	32	15	21	15	19	23	9	15	10	7	19	12	0	3	5	10	11	3	1	1	3					
		1.22%	0.60%	1.09%	1.32%	1.96%	1.01%	2.23%	1.20%	1.64%	1.73%	2.03%	0.91%	1.08%	2.10%	1.09%	1.49%	0.98%	1.33%	1.54%	0.71%	1.11%	0.98%	0.68%	1.25%	1.25%	0.00%	0.41%	0.54%	1.07%	0.87%	0.59%	0.19%	0.33%	1.16%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
