Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																						
Дата голосования: 02.12.2007																																																						
																																																						
"Наименование Избирательной комиссии:    Махачкала, Советская"																																																						
																																																						
Сводная таблица результатов выборов																																																						
																																																						
		Сумма	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098					
18	1.Политическая партия «Аграрная партия России»	71	5	0	0	0	0	0	2	4	0	1	1	8	1	0	0	0	0	3	1	0	0	6	1	1	0	0	5	0	0	2	0	2	2	1	0	4	2	0	0	0	5	3	2	0	0	7	2					
		0.09%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.30%	0.00%	0.06%	0.06%	0.52%	0.06%	0.00%	0.00%	0.00%	0.00%	0.18%	0.05%	0.00%	0.00%	0.32%	0.08%	0.06%	0.00%	0.00%	0.23%	0.00%	0.00%	0.08%	0.00%	0.11%	0.10%	0.05%	0.00%	0.19%	0.12%	0.00%	0.00%	0.00%	0.26%	0.22%	0.12%	0.00%	0.00%	0.32%	0.15%					
19	2.Всероссийская политическая партия «Гражданская Сила»	25	3	0	0	0	2	0	1	0	3	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	2	0	0	0	0					
		0.03%	0.18%	0.00%	0.00%	0.00%	0.15%	0.00%	0.04%	0.00%	0.20%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.05%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.05%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	6	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.04%	0.00%	0.00%	0.06%	0.06%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	7096	150	162	113	199	117	119	197	110	135	120	156	60	141	151	108	178	178	165	170	103	126	171	120	160	116	158	241	85	115	220	157	158	174	156	251	189	143	185	158	112	170	130	108	208	146	192	115					
		9.01%	8.87%	8.56%	9.06%	13.72%	8.84%	8.01%	8.41%	8.22%	9.03%	7.50%	9.03%	3.91%	9.01%	9.05%	8.42%	9.21%	10.81%	9.99%	9.06%	9.00%	9.00%	9.13%	9.04%	8.99%	9.59%	9.14%	10.95%	8.02%	7.95%	8.91%	9.01%	8.88%	9.11%	8.22%	13.50%	8.85%	8.88%	8.90%	8.70%	8.62%	8.77%	9.47%	6.59%	9.69%	8.59%	8.88%	8.85%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	27	1	0	0	0	2	0	0	0	1	1	1	1	1	0	0	0	0	4	1	0	0	1	1	5	0	0	2	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0					
		0.03%	0.06%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.07%	0.06%	0.06%	0.07%	0.06%	0.00%	0.00%	0.00%	0.00%	0.24%	0.05%	0.00%	0.00%	0.05%	0.08%	0.28%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.06%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	21	0	0	0	0	0	0	2	6	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.45%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.05%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	132	7	0	4	0	3	0	1	0	5	1	3	7	2	2	0	0	0	6	1	1	1	2	1	0	0	0	5	0	0	0	0	0	1	0	0	0	1	2	6	51	10	2	7	0	0	0	0					
		0.17%	0.41%	0.00%	0.32%	0.00%	0.23%	0.00%	0.04%	0.00%	0.33%	0.06%	0.17%	0.46%	0.13%	0.12%	0.00%	0.00%	0.00%	0.36%	0.05%	0.09%	0.07%	0.11%	0.08%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.05%	0.00%	0.00%	0.00%	0.06%	0.10%	0.33%	3.93%	0.52%	0.15%	0.43%	0.00%	0.00%	0.00%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	127	0	0	1	0	1	0	3	0	4	9	4	14	1	6	1	0	0	10	3	0	2	4	1	7	0	3	12	0	0	0	0	0	2	5	0	0	9	0	2	0	13	0	4	0	0	5	1					
		0.16%	0.00%	0.00%	0.08%	0.00%	0.08%	0.00%	0.13%	0.00%	0.27%	0.56%	0.23%	0.91%	0.06%	0.36%	0.08%	0.00%	0.00%	0.61%	0.16%	0.00%	0.14%	0.21%	0.08%	0.39%	0.00%	0.17%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.26%	0.00%	0.00%	0.56%	0.00%	0.11%	0.00%	0.67%	0.00%	0.24%	0.00%	0.00%	0.23%	0.08%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	67	4	0	2	0	1	0	2	0	1	11	0	4	0	0	0	0	0	0	1	0	0	2	0	2	0	0	5	0	0	0	0	0	1	4	4	6	6	0	0	0	3	1	5	0	0	0	2					
		0.09%	0.24%	0.00%	0.16%	0.00%	0.08%	0.00%	0.09%	0.00%	0.07%	0.69%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.05%	0.00%	0.00%	0.11%	0.00%	0.11%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.05%	0.21%	0.22%	0.28%	0.37%	0.00%	0.00%	0.00%	0.15%	0.07%	0.30%	0.00%	0.00%	0.00%	0.15%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	70912	1510	1730	1124	1250	1193	1364	2133	1214	1338	1448	1556	1440	1416	1507	1173	1753	1465	1458	1695	1038	1269	1683	1200	1598	1091	1568	1920	975	1328	2248	1585	1620	1730	1725	1604	1908	1404	1891	1642	1087	1729	1236	1506	1933	1511	1939	1177					
		90.01%	89.24%	91.44%	90.14%	86.21%	90.17%	91.79%	91.08%	90.66%	89.50%	90.50%	90.10%	93.75%	90.48%	90.35%	91.50%	90.73%	89.00%	88.31%	90.30%	90.73%	90.64%	89.90%	90.36%	89.88%	90.17%	90.69%	87.27%	91.98%	91.78%	91.01%	90.99%	91.01%	90.53%	90.93%	86.28%	89.33%	87.20%	91.00%	90.37%	83.68%	89.17%	90.02%	91.83%	90.07%	88.88%	89.64%	90.54%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	49	0	0	1	0	1	0	0	0	7	2	0	1	3	2	0	1	0	2	1	1	0	0	0	1	0	0	4	0	0	0	0	0	1	3	0	0	6	0	7	0	1	0	4	0	0	0	0					
		0.06%	0.00%	0.00%	0.08%	0.00%	0.08%	0.00%	0.00%	0.00%	0.47%	0.13%	0.00%	0.07%	0.19%	0.12%	0.00%	0.05%	0.00%	0.12%	0.05%	0.09%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.05%	0.16%	0.00%	0.00%	0.37%	0.00%	0.39%	0.00%	0.05%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
