Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Онгудайская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	1.Политическая партия «Аграрная партия России»	290	3	2	2	6	4	7	11	4	13	18	48	15	22	9	18	13	9	10	0	3	9	17	14	6	20	7					
		3.62%	1.58%	2.15%	1.37%	1.54%	2.44%	4.83%	3.04%	1.86%	7.51%	1.77%	3.71%	3.55%	7.24%	2.03%	9.00%	6.22%	2.59%	5.10%	0.00%	4.23%	4.04%	4.78%	9.21%	3.55%	3.74%	5.15%					
19	2.Всероссийская политическая партия «Гражданская Сила»	11	0	0	0	0	0	0	1	0	0	5	1	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0					
		0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.49%	0.08%	0.00%	0.00%	0.23%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.90%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	9	1	0	0	0	0	0	0	0	0	2	2	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0					
		0.11%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.15%	0.00%	0.00%	0.68%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	360	6	4	6	18	7	8	5	4	6	78	79	24	7	26	3	11	9	6	0	3	7	10	4	8	18	3					
		4.49%	3.16%	4.30%	4.11%	4.62%	4.27%	5.52%	1.38%	1.86%	3.47%	7.65%	6.10%	5.67%	2.30%	5.86%	1.50%	5.26%	2.59%	3.06%	0.00%	4.23%	3.14%	2.81%	2.63%	4.73%	3.36%	2.21%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	25	0	0	0	1	2	0	0	2	0	5	9	1	0	0	0	0	0	0	3	0	0	2	0	0	0	0					
		0.31%	0.00%	0.00%	0.00%	0.26%	1.22%	0.00%	0.00%	0.93%	0.00%	0.49%	0.69%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	4.69%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	14	2	2	0	0	0	0	0	1	0	1	1	0	1	2	2	0	0	0	0	0	1	0	1	0	0	0					
		0.17%	1.05%	2.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.10%	0.08%	0.00%	0.33%	0.45%	1.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.66%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	153	1	1	0	4	5	2	5	4	2	32	41	3	2	12	0	1	0	12	0	1	1	14	6	1	1	2					
		1.91%	0.53%	1.08%	0.00%	1.03%	3.05%	1.38%	1.38%	1.86%	1.16%	3.14%	3.17%	0.71%	0.66%	2.70%	0.00%	0.48%	0.00%	6.12%	0.00%	1.41%	0.45%	3.93%	3.95%	0.59%	0.19%	1.47%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	938	18	13	22	62	13	8	20	30	7	122	192	33	29	61	15	14	29	22	7	14	64	74	26	5	28	10					
		11.69%	9.47%	13.98%	15.07%	15.90%	7.93%	5.52%	5.52%	13.95%	4.05%	11.97%	14.83%	7.80%	9.54%	13.74%	7.50%	6.70%	8.36%	11.22%	10.94%	19.72%	28.70%	20.79%	17.11%	2.96%	5.23%	7.35%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	49	0	0	0	1	1	2	3	1	1	5	9	1	3	6	0	0	2	1	1	1	2	2	4	1	2	0					
		0.61%	0.00%	0.00%	0.00%	0.26%	0.61%	1.38%	0.83%	0.47%	0.58%	0.49%	0.69%	0.24%	0.99%	1.35%	0.00%	0.00%	0.58%	0.51%	1.56%	1.41%	0.90%	0.56%	2.63%	0.59%	0.37%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6085	155	71	114	291	127	115	312	167	143	738	899	342	240	317	162	170	296	145	53	49	137	234	91	143	460	114					
		75.86%	81.58%	76.34%	78.08%	74.62%	77.44%	79.31%	86.19%	77.67%	82.66%	72.42%	69.42%	80.85%	78.95%	71.40%	81.00%	81.34%	85.30%	73.98%	82.81%	69.01%	61.43%	65.73%	59.87%	84.62%	85.98%	83.82%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	14	1	0	0	0	0	0	0	0	0	5	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0					
		0.17%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.46%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
