Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Онгудайская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	34	1	0	0	3	1	0	2	0	1	6	6	1	1	2	0	1	1	0	0	1	2	2	2	0	1	0					
		0.44%	0.71%	0.00%	0.00%	0.73%	0.69%	0.00%	0.60%	0.00%	0.57%	0.57%	0.54%	0.25%	0.30%	0.41%	0.00%	0.48%	0.29%	0.00%	0.00%	1.39%	0.96%	0.62%	1.42%	0.00%	0.19%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1210	24	37	13	93	33	30	26	32	40	202	209	63	21	50	19	12	39	25	6	10	25	37	27	16	90	31					
		15.50%	17.02%	29.84%	9.15%	22.68%	22.76%	21.28%	7.76%	14.16%	22.73%	19.35%	18.69%	15.95%	6.38%	10.29%	9.79%	5.80%	11.14%	13.89%	13.33%	13.89%	12.02%	11.42%	19.15%	9.14%	17.08%	18.34%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	67	2	0	0	1	1	0	0	0	0	19	20	3	1	4	0	3	1	1	0	1	0	5	0	1	4	0					
		0.86%	1.42%	0.00%	0.00%	0.24%	0.69%	0.00%	0.00%	0.00%	0.00%	1.82%	1.79%	0.76%	0.30%	0.82%	0.00%	1.45%	0.29%	0.56%	0.00%	1.39%	0.00%	1.54%	0.00%	0.57%	0.76%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5497	107	75	111	262	97	96	281	168	116	621	661	297	289	375	153	177	285	115	28	54	155	220	87	146	396	125					
		70.44%	75.89%	60.48%	78.17%	63.90%	66.90%	68.09%	83.88%	74.34%	65.91%	59.48%	59.12%	75.19%	87.84%	77.16%	78.87%	85.51%	81.43%	63.89%	62.22%	75.00%	74.52%	67.90%	61.70%	83.43%	75.14%	73.96%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	23	0	1	0	0	0	2	0	1	2	3	5	1	0	2	1	0	1	0	0	0	0	3	1	0	0	0					
		0.29%	0.00%	0.81%	0.00%	0.00%	0.00%	1.42%	0.00%	0.44%	1.14%	0.29%	0.45%	0.25%	0.00%	0.41%	0.52%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.93%	0.71%	0.00%	0.00%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
