Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    Акбулакская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	150	12	9	10	7	7	0	2	4	2	2	2	4	2	3	2	4	2	2	2	4	2	2	4	1	1	4	4	2	3	4	2	3	5	2	2	2	2	3	4	2	2	5	1	6					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	84	12	8	10	7	5	0	2	4	2	2	0	1	0	3	0	1	0	1	0	4	0	0	2	0	0	0	4	0	3	1	1	0	1	0	0	0	0	0	1	0	0	5	0	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	75	2	5	6	9	2	1	0	0	13	0	1	4	0	2	0	1	1	0	1	0	0	1	1	0	0	1	13	2	1	2	0	1	1	0	0	1	0	0	0	0	0	1	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	66	0	1	0	0	2	0	0	0	0	0	2	3	2	0	2	3	2	1	2	0	2	2	2	1	1	4	0	2	0	3	1	3	4	2	2	2	2	3	3	2	2	0	1	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
18	1.Политическая партия «Аграрная партия России»	265	18	24	25	17	8	4	0	2	0	0	2	23	3	3	0	7	2	0	0	5	3	0	25	0	0	16	4	0	9	11	3	7	15	2	2	1	0	2	2	3	2	0	0	15					
		1.99%	1.57%	2.27%	1.62%	1.21%	1.37%	2.33%	0.00%	0.81%	0.00%	0.00%	1.74%	6.76%	4.29%	1.12%	0.00%	1.85%	2.74%	0.00%	0.00%	1.84%	6.25%	0.00%	6.43%	0.00%	0.00%	4.79%	1.33%	0.00%	3.66%	2.18%	3.70%	1.65%	2.13%	2.70%	7.69%	1.19%	0.00%	1.23%	0.61%	4.84%	2.38%	0.00%	0.00%	3.59%					
19	2.Всероссийская политическая партия «Гражданская Сила»	41	6	8	9	3	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4					
		0.31%	0.52%	0.76%	0.58%	0.21%	0.68%	0.00%	0.00%	0.00%	1.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.26%	0.00%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.96%					
20	3.Политическая партия «Демократическая партия России»	10	0	1	3	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1					
		0.07%	0.00%	0.09%	0.19%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.96%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1367	105	128	189	184	71	25	10	12	4	14	2	45	4	13	8	33	7	6	3	15	7	3	32	2	0	39	24	5	15	65	14	48	81	7	1	5	3	14	36	11	2	31	1	43					
		10.24%	9.17%	12.13%	12.25%	13.08%	12.12%	14.53%	6.94%	4.88%	4.71%	13.46%	1.74%	13.24%	5.71%	4.87%	9.20%	8.73%	9.59%	10.53%	3.90%	5.51%	14.58%	2.70%	8.23%	8.33%	0.00%	11.68%	7.97%	7.94%	6.10%	12.90%	17.28%	11.32%	11.52%	9.46%	3.85%	5.95%	7.89%	8.59%	11.01%	17.74%	2.38%	5.64%	1.67%	10.29%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	17	0	0	1	3	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	1	1	0	0	0					
		0.13%	0.00%	0.00%	0.06%	0.21%	0.68%	0.00%	0.00%	0.00%	0.00%	0.96%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.40%	1.23%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.61%	1.19%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	14	0	1	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	1	1	0	0	0	0					
		0.10%	0.00%	0.09%	0.13%	0.00%	0.00%	0.00%	0.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.24%	0.00%	1.35%	0.00%	0.00%	0.00%	0.00%	0.31%	1.61%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	930	128	92	157	123	54	2	14	2	6	3	0	17	4	8	0	17	1	2	5	16	2	8	11	2	0	25	23	7	4	33	2	16	34	2	0	1	1	8	16	0	10	15	0	59					
		6.97%	11.18%	8.72%	10.17%	8.74%	9.22%	1.16%	9.72%	0.81%	7.06%	2.88%	0.00%	5.00%	5.71%	2.99%	0.00%	4.50%	1.37%	3.51%	6.49%	5.88%	4.17%	7.21%	2.83%	8.33%	0.00%	7.49%	7.64%	11.11%	1.63%	6.55%	2.47%	3.77%	4.84%	2.70%	0.00%	1.19%	2.63%	4.91%	4.89%	0.00%	11.90%	2.73%	0.00%	14.11%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	803	70	88	121	95	38	5	21	29	6	3	9	10	1	7	5	38	4	3	6	21	0	3	19	1	0	6	24	0	10	38	2	14	29	0	1	6	0	15	13	0	0	24	0	18					
		6.02%	6.11%	8.34%	7.84%	6.75%	6.48%	2.91%	14.58%	11.79%	7.06%	2.88%	7.83%	2.94%	1.43%	2.62%	5.75%	10.05%	5.48%	5.26%	7.79%	7.72%	0.00%	2.70%	4.88%	4.17%	0.00%	1.80%	7.97%	0.00%	4.07%	7.54%	2.47%	3.30%	4.13%	0.00%	3.85%	7.14%	0.00%	9.20%	3.98%	0.00%	0.00%	4.36%	0.00%	4.31%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	146	16	20	21	31	9	0	3	0	1	1	0	3	2	0	0	2	0	1	1	0	0	0	6	1	0	2	2	1	0	3	1	2	4	1	0	3	0	1	1	0	0	6	1	0					
		1.09%	1.40%	1.90%	1.36%	2.20%	1.54%	0.00%	2.08%	0.00%	1.18%	0.96%	0.00%	0.88%	2.86%	0.00%	0.00%	0.53%	0.00%	1.75%	1.30%	0.00%	0.00%	0.00%	1.54%	4.17%	0.00%	0.60%	0.66%	1.59%	0.00%	0.60%	1.23%	0.47%	0.57%	1.35%	0.00%	3.57%	0.00%	0.61%	0.31%	0.00%	0.00%	1.09%	1.67%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9578	790	679	993	941	394	135	94	193	67	78	102	232	56	209	73	277	59	44	61	205	36	96	285	18	12	240	216	49	206	347	54	333	529	59	22	68	34	121	257	46	67	468	58	275					
		71.75%	68.99%	64.36%	64.36%	66.88%	67.24%	78.49%	65.28%	78.46%	78.82%	75.00%	88.70%	68.24%	80.00%	78.28%	83.91%	73.28%	80.82%	77.19%	79.22%	75.37%	75.00%	86.49%	73.26%	75.00%	10.00%	71.86%	71.76%	77.78%	83.74%	68.85%	66.67%	78.54%	75.25%	79.73%	84.62%	80.95%	89.47%	74.23%	78.59%	74.19%	79.76%	85.09%	96.67%	65.79%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	46	1	4	7	5	3	0	0	0	0	3	0	0	0	1	0	2	0	1	0	6	0	0	2	0	0	0	1	0	1	0	2	1	2	0	0	0	0	0	0	0	1	2	0	1					
		0.34%	0.09%	0.38%	0.45%	0.36%	0.51%	0.00%	0.00%	0.00%	0.00%	2.88%	0.00%	0.00%	0.00%	0.37%	0.00%	0.53%	0.00%	1.75%	0.00%	2.21%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.33%	0.00%	0.41%	0.00%	2.47%	0.24%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.19%	0.36%	0.00%	0.24%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
