Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																							
Дата голосования: 07.12.2003 0:00:00																							
																							
Наименование Избирательной комиссии:    Брейтовская																							
																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																							
																							
		Сумма	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363					
		11.26%	9.88%	18.63%	11.43%	12.76%	10.41%	13.15%	0.0%	10.47%	7.69%	13.26%	2.83%	16.16%	17.55%	6.56%	10.60%	14.33%					
28	"11. ""Истинные патриоты России"""	5	2	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0					
		0.10%	0.11%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%	0.50%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	43	16	3	5	3	3	2	0	4	0	0	1	3	0	1	1	1					
		0.88%	0.88%	0.88%	1.84%	1.06%	1.25%	1.75%	0.0%	1.35%	0.0%	0.0%	0.94%	1.51%	0.0%	0.72%	0.24%	0.36%					
30	"13. ""Демократическая партия России"""	17	7	1	1	0	3	1	1	0	0	0	0	0	0	1	2	0					
		0.34%	0.38%	0.29%	0.36%	0.0%	1.25%	0.87%	1.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.48%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	15	6	1	1	0	1	1	1	0	0	0	0	0	1	0	2	1					
		0.30%	0.33%	0.29%	0.36%	0.0%	0.41%	0.87%	1.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.48%	0.36%					
32	"15. ""Партия СЛОН"""	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1					
		0.08%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.24%	0.36%					
33	"16. ""Родина"" (народно-патриотический союз)"""	539	198	52	24	31	26	4	1	33	17	19	14	16	18	15	58	13					
		11.03%	10.99%	15.38%	8.85%	10.99%	10.83%	3.50%	1.25%	11.14%	16.34%	19.38%	13.20%	8.08%	13.74%	10.94%	13.97%	4.77%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	13	4	1	0	2	2	0	0	1	0	0	0	0	0	0	1	2					
		0.26%	0.22%	0.29%	0.0%	0.70%	0.83%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.73%					
35	"18. ""ЛДПР"""	510	217	36	24	24	24	6	9	32	14	9	10	13	13	20	36	23					
		10.44%	12.04%	10.65%	8.85%	8.51%	10.0%	5.26%	11.25%	10.81%	13.46%	9.18%	9.43%	6.56%	9.92%	14.59%	8.67%	8.45%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	156	72	7	9	7	5	4	1	9	3	4	4	7	1	4	18	1					
		3.19%	3.99%	2.07%	3.32%	2.48%	2.08%	3.50%	1.25%	3.04%	2.88%	4.08%	3.77%	3.53%	0.76%	2.91%	4.33%	0.36%					
37	"20. ""Политическая партия ""Единая Россия"""	2001	670	112	124	123	97	63	49	93	40	31	45	93	58	58	197	148					
		40.97%	37.20%	33.13%	45.75%	43.61%	40.41%	55.26%	61.25%	31.41%	38.46%	31.63%	42.45%	46.96%	44.27%	42.33%	47.46%	54.41%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	3	0	1	2	1	0	0	0	0	0	0	0	0	3	3	1					
		0.28%	0.16%	0.0%	0.36%	0.70%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.18%	0.72%	0.36%					
39	"22. ""Развитие предпринимательства"""	9	7	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0					
		0.18%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	431	204	33	9	23	18	5	13	52	11	9	3	10	3	8	20	10					
		8.82%	11.32%	9.76%	3.32%	8.15%	7.5%	4.38%	16.25%	17.56%	10.57%	9.18%	2.83%	5.05%	2.29%	5.83%	4.81%	3.67%					
																							
41	Против всех	132	61	15	5	5	6	3	1	4	1	0	2	7	1	6	8	7					
		2.70%	3.38%	4.43%	1.84%	1.77%	2.5%	2.63%	1.25%	1.35%	0.96%	0.0%	1.88%	3.53%	0.76%	4.37%	1.92%	2.57%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
