Выборы Президента Российской Федерации																																				
																																				
Наименование Избирательной комиссии:    Тотемская																																				
																																				
Итоги голосования 																																				
																																				
		Сумма	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №794	УИК №795	УИК №796	УИК №797					
11	Число полученных открепительных  удостоверений	434	10	10	10	15	10	10	10	10	10	10	20	30	25	10	10	15	16	10	35	11	20	40	10	10	10	10	10	20	17					
12	Число выданных открепительных удостоверений	308	10	7	7	11	3	7	10	7	0	9	13	25	18	6	9	13	11	8	28	10	9	26	3	5	4	6	9	20	14					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	205	12	29	28	10	15	1	2	2	0	1	2	1	0	4	0	5	3	3	1	1	21	29	2	3	9	8	3	8	2					
14	Число неиспользованных открепительных удостоверений	126	0	3	3	4	7	3	0	3	10	1	7	5	7	4	1	2	5	2	7	1	11	14	7	5	6	4	1	0	3					
15	"Число открепительных удостоверений, выданных в ТИК"	10	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																				
18	. Глазьев Сергей Юрьевич	288	32	16	38	29	15	5	1	4	2	1	1	2	5	3	1	5	13	7	1	4	10	22	29	15	12	9	1	2	3					
		2.29%	3.64%	1.83%	3.65%	3.17%	2.20%	1.60%	0.31%	1.31%	1.83%	0.61%	0.26%	1.20%	1.70%	1.44%	0.62%	3.91%	3.19%	3.02%	0.41%	1.21%	1.56%	2.29%	4.30%	3.45%	2.44%	1.42%	0.54%	0.93%	1.61%					
19	. Малышкин Олег Александрович	245	17	25	20	15	14	5	5	7	2	6	9	2	1	4	1	0	8	5	1	6	15	23	11	9	10	14	3	7	0					
		1.95%	1.93%	2.86%	1.92%	1.64%	2.05%	1.60%	1.56%	2.30%	1.83%	3.66%	2.34%	1.20%	0.34%	1.91%	0.62%	0.00%	1.97%	2.16%	0.41%	1.82%	2.34%	2.39%	1.63%	2.07%	2.04%	2.22%	1.61%	3.26%	0.00%					
20	. Миронов Сергей Михайлович	101	9	13	9	5	8	0	0	0	0	0	3	2	3	5	1	3	3	1	0	0	6	4	6	2	7	7	2	2	0					
		0.80%	1.02%	1.49%	0.86%	0.55%	1.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.78%	1.20%	1.02%	2.39%	0.62%	2.34%	0.74%	0.43%	0.00%	0.00%	0.94%	0.42%	0.89%	0.46%	1.43%	1.11%	1.08%	0.93%	0.00%					
21	. Путин Владимир Владимирович	9296	601	608	698	696	483	259	215	236	98	125	287	132	230	122	143	85	257	179	218	243	532	824	488	333	349	484	101	120	150					
		73.88%	68.37%	69.57%	67.05%	75.98%	70.72%	83.01%	67.19%	77.38%	89.91%	76.22%	74.55%	79.52%	78.23%	58.37%	88.27%	66.41%	63.14%	77.16%	89.34%	73.64%	83.00%	85.65%	72.40%	76.55%	71.08%	76.58%	54.30%	55.81%	80.65%					
22	. Хакамада Ирина Муцуовна	223	15	23	22	18	17	2	5	2	2	9	2	8	1	5	1	1	5	5	2	1	10	14	15	3	14	10	6	4	1					
		1.77%	1.71%	2.63%	2.11%	1.97%	2.49%	0.64%	1.56%	0.66%	1.83%	5.49%	0.52%	4.82%	0.34%	2.39%	0.62%	0.78%	1.23%	2.16%	0.82%	0.30%	1.56%	1.46%	2.23%	0.69%	2.85%	1.58%	3.23%	1.86%	0.54%					
23	. Харитонов Николай Михайлович	2105	183	168	214	127	121	34	86	50	3	23	74	17	50	65	14	29	111	29	17	75	51	44	109	63	85	98	68	78	19					
		16.73%	20.82%	19.22%	20.56%	13.86%	17.72%	10.90%	26.88%	16.39%	2.75%	14.02%	19.22%	10.24%	17.01%	31.10%	8.64%	22.66%	27.27%	12.50%	6.97%	22.73%	7.96%	4.57%	16.17%	14.48%	17.31%	15.51%	36.56%	36.28%	10.22%					
																																				
24	Против всех	239	13	16	39	19	20	2	4	6	1	0	6	1	3	4	0	5	8	4	2	1	13	25	10	8	11	6	1	2	9					
		1.90%	1.48%	1.83%	3.75%	2.07%	2.93%	0.64%	1.25%	1.97%	0.92%	0.00%	1.56%	0.60%	1.02%	1.91%	0.00%	3.91%	1.97%	1.72%	0.82%	0.30%	2.03%	2.60%	1.48%	1.84%	2.24%	0.95%	0.54%	0.93%	4.84%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
