Выборы Президента Российской Федерации																																			
																																			
Наименование Избирательной комиссии:    Завитинская																																			
																																			
Итоги голосования 																																			
																																			
		Сумма	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274					
12	Число выданных открепительных удостоверений	163	8	2	4	9	20	30	4	4	25	4	3	0	0	0	0	3	0	14	0	0	2	9	0	3	3	0	5	11					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	103	7	1	11	8	9	13	9	2	9	1	1	1	1	1	1	2	1	0	1	2	0	2	1	4	2	4	3	6					
14	Число неиспользованных открепительных удостоверений	177	12	3	11	1	5	10	6	6	15	1	2	5	5	5	5	2	5	6	5	5	3	1	5	7	7	5	5	29					
15	"Число открепительных удостоверений, выданных в ТИК"	10	0	0	0	3	1	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																			
18	. Глазьев Сергей Юрьевич	369	4	2	45	36	54	55	20	16	36	2	7	0	11	5	7	4	2	13	1	3	3	6	6	5	17	1	3	5					
		4.12%	3.23%	4.17%	6.69%	4.08%	4.83%	4.63%	4.81%	5.00%	4.10%	1.64%	2.65%	0.00%	4.62%	4.85%	13.73%	2.12%	1.98%	3.71%	1.15%	2.14%	1.56%	2.49%	2.62%	4.59%	6.12%	1.47%	1.73%	1.51%					
19	. Малышкин Олег Александрович	360	7	2	26	26	52	63	15	11	40	1	13	4	9	4	0	5	7	13	4	3	2	7	17	5	7	1	8	8					
		4.02%	5.65%	4.17%	3.86%	2.95%	4.65%	5.30%	3.61%	3.44%	4.56%	0.82%	4.92%	7.84%	3.78%	3.88%	0.00%	2.65%	6.93%	3.71%	4.60%	2.14%	1.04%	2.90%	7.42%	4.59%	2.52%	1.47%	4.62%	2.42%					
20	. Миронов Сергей Михайлович	106	4	0	10	12	9	12	3	2	11	0	6	3	4	1	2	1	2	6	0	1	5	0	2	2	5	0	1	2					
		1.18%	3.23%	0.00%	1.49%	1.36%	0.80%	1.01%	0.72%	0.62%	1.25%	0.00%	2.27%	5.88%	1.68%	0.97%	3.92%	0.53%	1.98%	1.71%	0.00%	0.71%	2.60%	0.00%	0.87%	1.83%	1.80%	0.00%	0.58%	0.60%					
21	. Путин Владимир Владимирович	5184	88	29	344	463	540	644	225	195	614	65	160	27	117	38	15	125	63	208	68	89	130	104	167	70	154	52	126	264					
		57.82%	70.97%	60.42%	51.11%	52.49%	48.26%	54.16%	54.09%	60.94%	69.93%	53.28%	60.61%	52.94%	49.16%	36.89%	29.41%	66.14%	62.38%	59.43%	78.16%	63.57%	67.71%	43.15%	72.93%	64.22%	55.40%	76.47%	72.83%	79.76%					
22	. Хакамада Ирина Муцуовна	225	5	2	12	19	29	35	8	7	21	4	10	1	7	0	0	10	2	9	1	4	2	2	2	5	4	3	4	17					
		2.51%	4.03%	4.17%	1.78%	2.15%	2.59%	2.94%	1.92%	2.19%	2.39%	3.28%	3.79%	1.96%	2.94%	0.00%	0.00%	5.29%	1.98%	2.57%	1.15%	2.86%	1.04%	0.83%	0.87%	4.59%	1.44%	4.41%	2.31%	5.14%					
23	. Харитонов Николай Михайлович	2407	8	9	213	296	394	334	134	77	122	44	59	12	85	49	23	41	19	86	13	36	45	118	26	18	90	9	25	22					
		26.85%	6.45%	18.75%	31.65%	33.56%	35.21%	28.09%	32.21%	24.06%	13.90%	36.07%	22.35%	23.53%	35.71%	47.57%	45.10%	21.69%	18.81%	24.57%	14.94%	25.71%	23.44%	48.96%	11.35%	16.51%	32.37%	13.24%	14.45%	6.65%					
																																			
24	Против всех	210	7	3	10	22	30	34	6	10	27	4	5	2	4	5	1	2	4	3	0	4	3	2	5	1	0	0	5	11					
		2.34%	5.65%	6.25%	1.49%	2.49%	2.68%	2.86%	1.44%	3.12%	3.08%	3.28%	1.89%	3.92%	1.68%	4.85%	1.96%	1.06%	3.96%	0.86%	0.00%	2.86%	1.56%	0.83%	2.18%	0.92%	0.00%	0.00%	2.89%	3.32%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
