Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    ТИК Краснокамского МР																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739	УИК №1740					
		15.95%	15.38%	18.22%	16.29%	15.70%	13.62%	14.78%	13.13%	13.26%	16.76%	17.08%	13.94%	19.06%	17.64%	16.99%	17.05%	17.89%	13.70%	18.61%	16.70%	16.15%	14.81%	19.84%	17.03%	19.26%	18.50%	12.75%	11.89%	18.64%	19.42%	13.59%	15.45%	9.45%	10.00%	11.25%	0.99%	13.80%	10.27%	20.90%	13.17%	18.70%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1723	19	57	61	59	54	71	57	76	80	59	72	64	81	58	63	40	26	33	67	69	39	31	64	19	7	52	38	66	61	16	6	17	4	8	3	27	50	4	5	40					
		6.10%	6.64%	5.27%	6.29%	5.90%	7.14%	6.99%	6.80%	7.30%	7.84%	7.36%	7.07%	6.26%	8.77%	6.09%	6.28%	6.12%	6.72%	5.34%	7.31%	6.84%	5.16%	4.10%	5.73%	4.11%	3.50%	5.39%	4.61%	5.47%	5.38%	7.77%	2.73%	3.57%	2.86%	5.00%	2.97%	5.73%	7.13%	5.97%	2.99%	4.89%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	175	1	5	1	4	3	7	3	10	9	6	7	9	7	2	15	4	4	1	2	13	5	5	10	5	1	1	3	6	4	2	4	4	0	0	0	1	3	0	0	8					
		0.62%	0.35%	0.46%	0.10%	0.40%	0.40%	0.69%	0.36%	0.96%	0.88%	0.75%	0.69%	0.88%	0.76%	0.21%	1.50%	0.61%	1.03%	0.16%	0.22%	1.29%	0.66%	0.66%	0.90%	1.08%	0.50%	0.10%	0.36%	0.50%	0.35%	0.97%	1.82%	0.84%	0.00%	0.00%	0.00%	0.21%	0.43%	0.00%	0.00%	0.98%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16472	181	676	549	584	427	588	458	586	547	478	565	567	479	499	510	369	245	356	527	589	468	442	682	293	111	692	583	582	548	133	147	349	98	117	90	294	426	30	113	494					
		58.29%	63.29%	62.53%	56.60%	58.40%	56.48%	57.93%	54.65%	56.29%	53.63%	59.60%	55.45%	55.43%	51.84%	52.36%	50.85%	56.42%	63.31%	57.61%	57.53%	58.37%	61.90%	58.47%	61.11%	63.42%	55.50%	71.71%	70.75%	48.22%	48.37%	64.56%	66.82%	73.32%	70.00%	73.13%	89.11%	62.42%	60.77%	44.78%	67.66%	60.39%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	558	2	20	14	27	26	37	28	44	29	22	21	27	20	26	20	16	5	15	15	16	12	9	14	11	1	11	11	12	7	2	0	2	2	2	3	5	5	4	2	13					
		1.97%	0.70%	1.85%	1.44%	2.70%	3.44%	3.65%	3.34%	4.23%	2.84%	2.74%	2.06%	2.64%	2.16%	2.73%	1.99%	2.45%	1.29%	2.43%	1.64%	1.59%	1.59%	1.19%	1.25%	2.38%	0.50%	1.14%	1.33%	0.99%	0.62%	0.97%	0.00%	0.42%	1.43%	1.25%	2.97%	1.06%	0.71%	5.97%	1.20%	1.59%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
