Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																				
Дата голосования: 18.09.2016																																				
																																				
Наименование Избирательной комиссии:    Мысковская городская																																				
																																				
Сводная таблица итогов голосования по федеральному избирательному округу																																				
																																				
		Сумма	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568									
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	25	1	0	1	0	3	1	3	1	0	0	5	0	0	0	1	0	2	0	2	2	0	3	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																				
19	"1. ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	58	1	1	4	3	4	2	3	4	3	1	2	2	1	2	2	2	3	1	2	1	2	3	4	3	2									
		0.19%	0.76%	0.42%	0.30%	0.19%	0.24%	0.11%	0.17%	0.27%	0.19%	0.06%	0.11%	0.54%	0.10%	0.13%	0.13%	0.17%	0.40%	0.39%	0.16%	0.06%	0.16%	0.21%	0.29%	0.29%	0.15%									
20	2. Политическая партия КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ	60	0	1	2	3	3	4	3	3	3	3	4	1	2	3	3	2	1	0	2	3	3	3	3	2	3									
		0.20%	0.00%	0.42%	0.15%	0.19%	0.18%	0.23%	0.17%	0.20%	0.19%	0.19%	0.23%	0.27%	0.21%	0.20%	0.20%	0.17%	0.13%	0.00%	0.16%	0.18%	0.24%	0.21%	0.22%	0.19%	0.22%									
21	"3. Политическая партия ""Российская партия пенсионеров за справедливость"""	58	0	0	3	4	2	3	4	2	2	4	2	1	2	3	2	2	3	2	3	1	3	1	2	3	4									
		0.19%	0.00%	0.00%	0.23%	0.26%	0.12%	0.17%	0.23%	0.14%	0.12%	0.26%	0.11%	0.27%	0.21%	0.20%	0.13%	0.17%	0.40%	0.77%	0.24%	0.06%	0.24%	0.07%	0.15%	0.29%	0.30%									
22	"4. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	22175	88	153	957	1119	1201	1270	1259	1058	1186	1118	1272	255	688	1104	1091	873	535	181	911	1184	912	1049	996	747	968									
		72.22%	66.67%	63.75%	72.72%	72.10%	72.52%	72.36%	72.44%	72.12%	73.48%	72.13%	72.52%	69.29%	71.89%	71.97%	72.98%	72.21%	72.20%	69.88%	72.59%	71.76%	72.32%	72.39%	72.75%	71.41%	72.35%									
23	"5. Политическая партия ""Российская экологическая партия ""Зеленые"""	37	0	1	0	1	2	3	3	0	2	3	1	4	1	2	1	2	1	0	2	3	1	1	2	0	1									
		0.12%	0.00%	0.42%	0.00%	0.06%	0.12%	0.17%	0.17%	0.00%	0.12%	0.19%	0.06%	1.09%	0.10%	0.13%	0.07%	0.17%	0.13%	0.00%	0.16%	0.18%	0.08%	0.07%	0.15%	0.00%	0.07%									
24	"6. Политическая партия ""Гражданская Платформа"""	45	0	0	3	1	2	2	4	2	4	3	2	2	2	1	2	3	1	3	1	1	1	2	1	2	0									
		0.15%	0.00%	0.00%	0.23%	0.06%	0.12%	0.11%	0.23%	0.14%	0.25%	0.19%	0.11%	0.54%	0.21%	0.07%	0.13%	0.25%	0.13%	1.16%	0.08%	0.06%	0.08%	0.14%	0.07%	0.19%	0.00%									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	2981	11	28	125	153	160	171	169	144	151	150	171	36	100	152	142	117	71	22	120	165	121	141	124	107	130									
		9.71%	8.33%	11.67%	9.50%	9.86%	9.66%	9.74%	9.72%	9.82%	9.36%	9.68%	9.75%	9.78%	10.45%	9.91%	9.50%	9.68%	9.58%	8.49%	9.56%	10.00%	9.60%	9.73%	9.06%	10.23%	9.72%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	23	0	0	0	1	1	2	1	2	0	2	0	1	0	1	2	1	0	2	0	2	0	2	1	1	1									
		0.07%	0.00%	0.00%	0.00%	0.06%	0.06%	0.11%	0.06%	0.14%	0.00%	0.13%	0.00%	0.27%	0.00%	0.07%	0.13%	0.08%	0.00%	0.77%	0.00%	0.12%	0.00%	0.14%	0.07%	0.10%	0.07%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	37	0	1	2	1	2	0	2	0	1	2	1	2	2	0	2	1	1	2	2	2	3	1	2	2	3									
		0.12%	0.00%	0.42%	0.15%	0.06%	0.12%	0.00%	0.12%	0.00%	0.06%	0.13%	0.06%	0.54%	0.21%	0.00%	0.13%	0.08%	0.13%	0.77%	0.16%	0.12%	0.24%	0.07%	0.15%	0.19%	0.22%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	43	0	0	2	1	1	3	0	2	2	1	3	2	2	2	1	3	0	3	2	4	2	1	2	2	2									
		0.14%	0.00%	0.00%	0.15%	0.06%	0.06%	0.17%	0.00%	0.14%	0.12%	0.06%	0.17%	0.54%	0.21%	0.13%	0.07%	0.25%	0.00%	1.16%	0.16%	0.24%	0.16%	0.07%	0.15%	0.19%	0.15%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	31	0	7	1	2	2	2	0	1	0	1	2	0	1	2	1	1	1	0	1	2	1	1	0	1	1									
		0.10%	0.00%	2.92%	0.08%	0.13%	0.12%	0.11%	0.00%	0.07%	0.00%	0.06%	0.11%	0.00%	0.10%	0.13%	0.07%	0.08%	0.13%	0.00%	0.08%	0.12%	0.08%	0.07%	0.00%	0.10%	0.07%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	3407	12	32	144	175	184	195	193	165	173	171	195	41	98	174	163	134	82	25	141	188	140	161	154	119	148									
		11.10%	9.09%	13.33%	10.94%	11.28%	11.11%	11.11%	11.10%	11.25%	10.72%	11.03%	11.12%	11.14%	10.24%	11.34%	10.90%	11.08%	11.07%	9.65%	11.24%	11.39%	11.10%	11.11%	11.25%	11.38%	11.06%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	62	0	1	3	3	3	3	3	3	3	3	4	1	2	3	4	2	1	1	2	3	3	3	3	2	3									
		0.20%	0.00%	0.42%	0.23%	0.19%	0.18%	0.17%	0.17%	0.20%	0.19%	0.19%	0.23%	0.27%	0.21%	0.20%	0.27%	0.17%	0.13%	0.39%	0.16%	0.18%	0.24%	0.21%	0.22%	0.19%	0.22%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1399	4	13	59	72	75	80	79	68	71	70	80	17	47	72	67	55	33	11	56	77	58	66	63	45	61									
		4.56%	3.03%	5.42%	4.48%	4.64%	4.53%	4.56%	4.55%	4.64%	4.40%	4.52%	4.56%	4.62%	4.91%	4.69%	4.48%	4.55%	4.45%	4.25%	4.46%	4.67%	4.60%	4.55%	4.60%	4.30%	4.56%									
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
