Выборы Президента Российской Федерации																																				
																																				
Наименование Избирательной комиссии:    Верхневилюйская																																				
																																				
Итоги голосования 																																				
																																				
		Сумма	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106					
19	. Малышкин Олег Александрович	58	0	5	5	1	0	2	1	3	0	0	3	0	4	0	2	5	7	9	1	0	3	0	2	0	0	1	3	1	0					
		0.63%	0.00%	0.72%	1.37%	0.18%	0.00%	0.25%	2.44%	0.95%	0.00%	0.00%	0.54%	0.00%	1.30%	0.00%	0.78%	1.34%	1.48%	3.64%	0.36%	0.00%	0.83%	0.00%	0.76%	0.00%	0.00%	0.42%	1.50%	0.19%	0.00%					
20	. Миронов Сергей Михайлович	79	6	9	5	6	3	10	2	2	2	1	4	1	1	0	1	2	4	4	0	0	2	0	2	2	0	3	3	3	1					
		0.86%	1.13%	1.30%	1.37%	1.09%	0.67%	1.26%	4.88%	0.63%	1.79%	0.59%	0.72%	0.65%	0.33%	0.00%	0.39%	0.54%	0.85%	1.62%	0.00%	0.00%	0.55%	0.00%	0.76%	0.51%	0.00%	1.26%	1.50%	0.58%	1.00%					
21	. Путин Владимир Владимирович	6462	349	459	247	360	338	522	28	189	77	128	411	122	238	232	187	300	321	150	203	29	276	40	183	279	40	180	138	359	77					
		70.63%	65.73%	66.33%	67.86%	65.45%	75.28%	65.91%	68.29%	59.62%	68.75%	75.29%	73.92%	79.22%	77.52%	85.61%	73.05%	80.65%	67.86%	60.73%	72.50%	82.86%	76.03%	86.96%	69.85%	70.99%	62.50%	75.31%	69.00%	69.98%	77.00%					
22	. Хакамада Ирина Муцуовна	727	61	77	46	62	41	63	3	19	7	6	47	6	10	8	25	19	32	12	16	2	29	3	24	17	2	28	13	43	6					
		7.95%	11.49%	11.13%	12.64%	11.27%	9.13%	7.95%	7.32%	5.99%	6.25%	3.53%	8.45%	3.90%	3.26%	2.95%	9.77%	5.11%	6.77%	4.86%	5.71%	5.71%	7.99%	6.52%	9.16%	4.33%	3.12%	11.72%	6.50%	8.38%	6.00%					
23	. Харитонов Николай Михайлович	1204	72	96	44	73	40	147	5	70	15	24	52	21	44	22	17	22	92	61	19	1	36	1	23	66	14	23	15	77	12					
		13.16%	13.56%	13.87%	12.09%	13.27%	8.91%	18.56%	12.20%	22.08%	13.39%	14.12%	9.35%	13.64%	14.33%	8.12%	6.64%	5.91%	19.45%	24.70%	6.79%	2.86%	9.92%	2.17%	8.78%	16.79%	21.88%	9.62%	7.50%	15.01%	12.00%					
																																				
24	Против всех	96	9	12	4	11	5	7	0	2	2	2	5	2	2	0	8	7	2	1	4	0	2	0	2	1	0	1	2	2	1					
		1.05%	1.69%	1.73%	1.10%	2.00%	1.11%	0.88%	0.00%	0.63%	1.79%	1.18%	0.90%	1.30%	0.65%	0.00%	3.12%	1.88%	0.42%	0.40%	1.43%	0.00%	0.55%	0.00%	0.76%	0.25%	0.00%	0.42%	1.00%	0.39%	1.00%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
