Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Новосокольническая																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	78	14	17	15	5	6	4	1	0	3	0	1	2	0	2	0	4	0	0	1	1	1	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	72	2	9	9	1	3	4	3	3	1	2	1	16	1	2	0	4	2	2	0	4	1	2					
14	Число погашенных неиспользованных открепительных удостоверений	147	1	3	1	5	4	6	9	5	7	5	9	8	4	8	5	11	10	10	9	9	9	9					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	1.Политическая партия «Аграрная партия России»	306	25	34	20	12	12	10	24	6	6	2	10	21	3	41	10	12	8	11	10	0	13	16					
		3.44%	2.36%	2.78%	1.85%	2.25%	2.54%	2.41%	6.50%	3.61%	2.59%	1.83%	4.61%	5.34%	4.35%	11.92%	3.75%	2.47%	2.83%	5.37%	3.69%	0.00%	5.44%	7.44%					
19	2.Всероссийская политическая партия «Гражданская Сила»	47	5	11	7	2	1	0	0	1	1	0	1	3	0	3	0	3	2	0	3	0	2	2					
		0.53%	0.47%	0.90%	0.65%	0.37%	0.21%	0.00%	0.00%	0.60%	0.43%	0.00%	0.46%	0.76%	0.00%	0.87%	0.00%	0.62%	0.71%	0.00%	1.11%	0.00%	0.84%	0.93%					
20	3.Политическая партия «Демократическая партия России»	10	3	0	1	0	1	0	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0					
		0.11%	0.28%	0.00%	0.09%	0.00%	0.21%	0.00%	0.00%	0.00%	0.43%	0.00%	0.46%	0.25%	0.00%	0.00%	0.00%	0.21%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1278	163	275	196	78	59	21	28	20	30	13	30	60	8	27	34	60	20	13	36	25	51	31					
		14.36%	15.36%	22.49%	18.16%	14.61%	12.50%	5.06%	7.59%	12.05%	12.93%	11.93%	13.82%	15.27%	11.59%	7.85%	12.73%	12.37%	7.07%	6.34%	13.28%	9.92%	21.34%	14.42%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	20	0	7	0	3	4	2	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0					
		0.22%	0.00%	0.57%	0.00%	0.56%	0.85%	0.48%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	8	2	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0					
		0.09%	0.19%	0.08%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.37%	0.21%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	947	124	148	105	73	78	30	56	13	9	6	32	32	2	31	13	49	39	18	25	23	26	15					
		10.64%	11.69%	12.10%	9.73%	13.67%	16.53%	7.23%	15.18%	7.83%	3.88%	5.50%	14.75%	8.14%	2.90%	9.01%	4.87%	10.10%	13.78%	8.78%	9.23%	9.13%	10.88%	6.98%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	928	115	135	141	45	54	18	41	31	36	21	21	28	5	32	16	52	41	20	25	29	5	17					
		10.43%	10.84%	11.04%	13.07%	8.43%	11.44%	4.34%	11.11%	18.67%	15.52%	19.27%	9.68%	7.12%	7.25%	9.30%	5.99%	10.72%	14.49%	9.76%	9.23%	11.51%	2.09%	7.91%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	62	5	10	9	5	4	1	4	1	0	0	2	0	1	3	2	5	0	1	4	2	1	2					
		0.70%	0.47%	0.82%	0.83%	0.94%	0.85%	0.24%	1.08%	0.60%	0.00%	0.00%	0.92%	0.00%	1.45%	0.87%	0.75%	1.03%	0.00%	0.49%	1.48%	0.79%	0.42%	0.93%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5174	595	568	574	311	256	331	213	92	146	67	118	247	50	204	190	300	170	142	166	165	138	131					
		58.13%	56.08%	46.44%	53.20%	58.24%	54.24%	79.76%	57.72%	55.42%	62.93%	61.47%	54.38%	62.85%	72.46%	59.30%	71.16%	61.86%	60.07%	69.27%	61.25%	65.48%	57.74%	60.93%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	69	18	24	12	3	1	0	1	1	2	0	0	0	0	1	0	1	2	0	0	3	0	0					
		0.78%	1.70%	1.96%	1.11%	0.56%	0.21%	0.00%	0.27%	0.60%	0.86%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.21%	0.71%	0.00%	0.00%	1.19%	0.00%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
