Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Подольская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №2242	УИК №2243	УИК №2244	УИК №2245	УИК №2246	УИК №2247	УИК №2248	УИК №2249	УИК №2250	УИК №2251	УИК №2252	УИК №2253	УИК №2254	УИК №2255	УИК №2256	УИК №2257	УИК №2258	УИК №2259	УИК №2260	УИК №2261	УИК №2262	УИК №2263	УИК №2264	УИК №2265	УИК №2266	УИК №2267	УИК №2268	УИК №2269	УИК №2270	УИК №2271	УИК №2272	УИК №2273	УИК №2274	УИК №2275	УИК №2276	УИК №2277					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	6158	221	190	150	187	201	274	279	135	221	83	79	224	69	285	169	229	44	96	87	155	203	155	173	222	133	181	186	179	298	127	196	170	54	184	104	215					
		15.92%	18.60%	18.20%	16.93%	14.94%	16.72%	18.17%	19.43%	15.86%	15.01%	18.44%	6.55%	15.62%	14.97%	16.33%	11.72%	17.92%	13.13%	16.49%	13.96%	16.52%	20.67%	15.91%	12.99%	16.51%	15.54%	16.81%	16.85%	16.71%	17.67%	17.09%	15.17%	15.03%	17.82%	17.16%	17.57%	12.09%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	6859	167	166	148	199	223	253	256	130	196	71	365	271	81	345	239	237	70	81	132	170	202	170	179	247	164	206	168	196	265	118	230	230	37	191	105	351					
		17.74%	14.06%	15.90%	16.70%	15.89%	18.55%	16.78%	17.83%	15.28%	13.32%	15.78%	30.24%	18.90%	17.57%	19.77%	16.57%	18.54%	20.90%	13.92%	21.19%	18.12%	20.57%	17.45%	13.45%	18.36%	19.16%	19.13%	15.22%	18.30%	15.72%	15.88%	17.80%	20.34%	12.21%	17.82%	17.74%	19.73%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	621	25	15	19	15	18	36	20	14	25	7	18	16	4	24	34	19	3	9	18	8	10	15	41	30	10	11	18	23	25	13	21	16	1	9	7	24					
		1.61%	2.10%	1.44%	2.14%	1.20%	1.50%	2.39%	1.39%	1.65%	1.70%	1.56%	1.49%	1.12%	0.87%	1.38%	2.36%	1.49%	0.90%	1.55%	2.89%	0.85%	1.02%	1.54%	3.08%	2.23%	1.17%	1.02%	1.63%	2.15%	1.48%	1.75%	1.63%	1.41%	0.33%	0.84%	1.18%	1.35%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	9250	330	287	220	362	280	372	327	247	448	108	104	280	110	339	414	286	75	151	122	212	232	261	364	287	185	235	260	227	439	163	285	271	90	248	135	494					
		23.92%	27.78%	27.49%	24.83%	28.91%	23.29%	24.67%	22.77%	29.02%	30.43%	24.00%	8.62%	19.53%	23.86%	19.43%	28.71%	22.38%	22.39%	25.95%	19.58%	22.60%	23.63%	26.80%	27.35%	21.34%	21.61%	21.82%	23.55%	21.20%	26.04%	21.94%	22.06%	23.96%	29.70%	23.13%	22.80%	27.77%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1855	55	50	61	71	51	69	41	66	120	9	14	38	22	105	71	91	20	26	14	39	54	57	34	47	42	61	82	46	79	60	82	59	12	41	35	31					
		4.80%	4.63%	4.79%	6.88%	5.67%	4.24%	4.58%	2.86%	7.76%	8.15%	2.00%	1.16%	2.65%	4.77%	6.02%	4.92%	7.12%	5.97%	4.47%	2.25%	4.16%	5.50%	5.85%	2.55%	3.49%	4.91%	5.66%	7.43%	4.30%	4.69%	8.08%	6.35%	5.22%	3.96%	3.82%	5.91%	1.74%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12245	338	300	244	354	363	426	461	219	394	160	583	544	160	574	465	361	111	181	222	327	243	272	481	431	298	336	333	351	502	237	429	314	90	352	184	605					
		31.66%	28.45%	28.74%	27.54%	28.27%	30.20%	28.25%	32.10%	25.73%	26.77%	35.56%	48.30%	37.94%	34.71%	32.89%	32.25%	28.25%	33.13%	31.10%	35.63%	34.86%	24.75%	27.93%	36.14%	32.04%	34.81%	31.20%	30.16%	32.77%	29.77%	31.90%	33.20%	27.76%	29.70%	32.84%	31.08%	34.01%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	454	18	10	17	14	15	19	16	20	18	3	17	9	3	16	16	16	1	9	7	9	10	13	9	15	11	10	20	10	23	15	14	17	1	14	5	14					
		1.17%	1.52%	0.96%	1.92%	1.12%	1.25%	1.26%	1.11%	2.35%	1.22%	0.67%	1.41%	0.63%	0.65%	0.92%	1.11%	1.25%	0.30%	1.55%	1.12%	0.96%	1.02%	1.33%	0.68%	1.12%	1.29%	0.93%	1.81%	0.93%	1.36%	2.02%	1.08%	1.50%	0.33%	1.31%	0.84%	0.79%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
