Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Подольская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №2211	УИК №2212	УИК №2213	УИК №2214	УИК №2215	УИК №2216	УИК №2217	УИК №2218	УИК №2219	УИК №2220	УИК №2221	УИК №2222	УИК №2223	УИК №2224	УИК №2225	УИК №2226	УИК №2227	УИК №2228	УИК №2229	УИК №2230	УИК №2231	УИК №2232	УИК №2233	УИК №2234	УИК №2235	УИК №2236	УИК №2237	УИК №2238	УИК №2239	УИК №2240	УИК №2241	УИК №2242	УИК №2243					
		9.16%	9.53%	9.19%	8.27%	8.67%	9.47%	8.21%	9.30%	7.06%	12.20%	15.10%	10.07%	9.43%	9.31%	8.76%	9.79%	11.36%	8.58%	8.61%	8.41%	11.06%	9.10%	7.12%	7.94%	8.04%	9.80%	10.21%	8.79%	8.50%	7.21%	7.90%	9.53%	10.93%	7.02%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2704	122	104	90	113	72	111	142	89	32	96	95	115	20	78	82	24	28	31	62	104	97	93	101	63	63	124	87	97	71	23	81	99	95					
		6.14%	7.36%	6.01%	6.65%	6.40%	5.83%	6.90%	7.59%	5.11%	6.97%	5.71%	6.09%	7.18%	4.43%	4.92%	6.03%	6.82%	4.22%	5.13%	6.60%	7.67%	7.00%	6.62%	5.81%	7.80%	7.27%	6.50%	6.54%	7.50%	4.70%	6.27%	5.51%	5.13%	3.88%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	622	19	38	19	27	30	24	20	35	7	28	19	28	3	20	23	4	10	5	12	15	19	20	23	16	18	32	14	21	11	2	20	20	20					
		1.41%	1.15%	2.20%	1.40%	1.53%	2.43%	1.49%	1.07%	2.01%	1.53%	1.66%	1.22%	1.75%	0.67%	1.26%	1.69%	1.14%	1.51%	0.83%	1.28%	1.11%	1.37%	1.42%	1.32%	1.98%	2.08%	1.68%	1.05%	1.62%	0.73%	0.54%	1.36%	1.04%	0.82%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	26940	975	1000	843	1037	770	987	1133	937	270	991	1030	918	288	1035	829	221	422	406	615	809	800	846	1117	501	516	1136	811	727	1001	227	894	1174	1674					
		61.17%	58.81%	57.80%	62.26%	58.75%	62.35%	61.38%	60.56%	53.79%	58.82%	58.92%	66.07%	57.30%	63.86%	65.26%	61.00%	62.78%	63.55%	67.22%	65.50%	59.66%	57.76%	60.21%	64.31%	62.00%	59.52%	59.51%	60.93%	56.18%	66.25%	61.85%	60.86%	60.83%	68.33%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	727	39	23	22	35	15	26	21	54	7	34	11	44	5	26	39	5	10	4	7	14	21	6	26	14	11	30	27	31	34	13	30	19	24					
		1.65%	2.35%	1.33%	1.62%	1.98%	1.21%	1.62%	1.12%	3.10%	1.53%	2.02%	0.71%	2.75%	1.11%	1.64%	2.87%	1.42%	1.51%	0.66%	0.75%	1.03%	1.52%	0.43%	1.50%	1.73%	1.27%	1.57%	2.03%	2.40%	2.25%	3.54%	2.04%	0.98%	0.98%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
