Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Чебулинская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572					
25	"8. ""Народно-республиканская партия России"""	5	0	1	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.0%	0.07%	0.16%	0.0%	0.0%	0.0%	2.32%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	4	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0					
		0.04%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	368	42	39	15	1	0	6	3	32	21	46	10	8	49	10	29	15	3	1	10	6	4	0	7	7	4	0					
		3.72%	4.67%	2.92%	2.52%	0.75%	0.0%	1.18%	3.48%	6.53%	4.62%	11.61%	2.10%	2.59%	5.71%	5.81%	8.01%	2.83%	2.38%	0.45%	2.19%	1.35%	1.71%	0.0%	2.37%	3.80%	3.00%	0.0%					
28	"11. ""Истинные патриоты России"""	9	2	2	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0					
		0.09%	0.22%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.11%	0.58%	0.0%	0.18%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	35	5	3	0	0	1	1	0	1	2	0	3	2	5	1	1	1	0	2	0	4	2	0	1	0	0	0					
		0.35%	0.55%	0.22%	0.0%	0.0%	1.72%	0.19%	0.0%	0.20%	0.44%	0.0%	0.63%	0.64%	0.58%	0.58%	0.27%	0.18%	0.0%	0.90%	0.0%	0.90%	0.85%	0.0%	0.33%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	12	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	2	0	0	0	1	1	0					
		0.12%	0.11%	0.07%	0.33%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.58%	0.0%	0.21%	0.45%	0.0%	0.0%	0.0%	0.54%	0.75%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	14	2	3	0	0	0	0	0	0	0	1	1	0	1	0	0	2	0	0	4	0	0	0	0	0	0	0					
		0.14%	0.22%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.21%	0.0%	0.11%	0.0%	0.0%	0.37%	0.0%	0.0%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	5	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.05%	0.11%	0.14%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.92%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	235	37	39	14	6	1	6	0	7	17	11	13	2	24	4	5	24	0	3	2	8	2	0	7	2	1	0					
		2.38%	4.11%	2.92%	2.36%	4.54%	1.72%	1.18%	0.0%	1.42%	3.74%	2.77%	2.73%	0.64%	2.80%	2.32%	1.38%	4.53%	0.0%	1.36%	0.43%	1.80%	0.85%	0.0%	2.37%	1.08%	0.75%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	16	0	1	1	0	0	2	0	0	0	0	1	1	5	0	0	2	0	0	2	0	0	0	1	0	0	0					
		0.16%	0.0%	0.07%	0.16%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.21%	0.32%	0.58%	0.0%	0.0%	0.37%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1040	125	140	104	2	4	37	10	26	60	45	49	44	122	15	20	46	13	8	25	42	14	14	42	22	11	0					
		10.53%	13.90%	10.48%	17.53%	1.51%	6.89%	7.28%	11.62%	5.30%	13.21%	11.36%	10.31%	14.28%	14.23%	8.72%	5.52%	8.69%	10.31%	3.63%	5.49%	9.45%	6.00%	12.96%	14.23%	11.95%	8.27%	0.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	69	8	8	3	0	0	1	1	7	6	5	3	2	2	1	2	6	0	0	4	3	0	0	4	1	2	0					
		0.69%	0.88%	0.59%	0.50%	0.0%	0.0%	0.19%	1.16%	1.42%	1.32%	1.26%	0.63%	0.64%	0.23%	0.58%	0.55%	1.13%	0.0%	0.0%	0.87%	0.67%	0.0%	0.0%	1.35%	0.54%	1.50%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	6702	514	884	374	117	47	422	57	358	296	260	334	209	470	56	270	348	95	196	355	329	201	81	207	120	87	15					
		67.88%	57.17%	66.21%	63.06%	88.63%	81.03%	83.07%	66.27%	73.06%	65.19%	65.65%	70.31%	67.85%	54.84%	32.55%	74.58%	65.78%	75.39%	89.09%	78.02%	74.09%	86.26%	75.0%	70.16%	65.21%	65.41%	71.42%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	3	3	0	0	0	1	0	1	0	2	2	1	0	0	0	0	0	0	0	0	0	1	1	4	2	0					
		0.21%	0.33%	0.22%	0.0%	0.0%	0.0%	0.19%	0.0%	0.20%	0.0%	0.50%	0.42%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.92%	0.33%	2.17%	1.50%	0.0%					
39	"22. ""Развитие предпринимательства"""	8	3	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0					
		0.08%	0.33%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	647	67	111	22	2	1	12	7	12	17	12	34	12	120	62	23	50	3	5	22	18	5	6	7	3	12	2					
		6.55%	7.45%	8.31%	3.70%	1.51%	1.72%	2.36%	8.13%	2.44%	3.74%	3.03%	7.15%	3.89%	14.00%	36.04%	6.35%	9.45%	2.38%	2.27%	4.83%	4.05%	2.14%	5.55%	2.37%	1.63%	9.02%	9.52%					
																																	
41	Против всех	242	38	43	15	2	0	6	3	12	17	4	6	9	15	3	4	12	4	1	9	10	3	2	6	7	10	1					
		2.45%	4.22%	3.22%	2.52%	1.51%	0.0%	1.18%	3.48%	2.44%	3.74%	1.01%	1.26%	2.92%	1.75%	1.74%	1.10%	2.26%	3.17%	0.45%	1.97%	2.25%	1.28%	1.85%	2.03%	3.80%	7.51%	4.76%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
