Выборы Президента Российской Федерации																														
																														
Наименование Избирательной комиссии:    Новоорская																														
																														
Итоги голосования 																														
																														
		Сумма	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766					
		60.43%	58.69%	57.43%	59.80%	59.82%	56.53%	60.27%	59.73%	59.82%	56.33%	70.00%	63.27%	63.53%	69.43%	88.29%	79.59%	68.72%	69.57%	62.92%	65.84%	65.93%	52.50%	53.36%	46.15%					
22	. Хакамада Ирина Муцуовна	455	45	46	43	1	9	19	57	51	68	10	2	4	14	6	7	3	10	8	4	6	20	16	6					
		2.73%	2.67%	3.09%	5.30%	0.22%	2.26%	2.83%	3.67%	3.02%	3.13%	1.72%	1.36%	2.35%	2.11%	2.93%	1.61%	1.68%	1.78%	2.05%	1.65%	2.65%	2.32%	1.82%	3.08%					
23	. Харитонов Николай Михайлович	3481	400	360	154	112	88	129	238	298	393	90	19	35	110	6	63	42	105	88	56	50	286	275	84					
		20.90%	23.74%	24.21%	18.99%	25.00%	22.11%	19.20%	15.34%	17.63%	18.10%	15.52%	12.93%	20.59%	16.57%	2.93%	14.45%	23.46%	18.68%	22.51%	23.05%	22.12%	33.22%	31.29%	43.08%					
																														
24	Против всех	725	70	51	44	13	15	28	101	118	157	20	5	4	20	0	4	2	9	9	2	7	19	26	1					
		4.35%	4.15%	3.43%	5.43%	2.90%	3.77%	4.17%	6.51%	6.98%	7.23%	3.45%	3.40%	2.35%	3.01%	0.00%	0.92%	1.12%	1.60%	2.30%	0.82%	3.10%	2.21%	2.96%	0.51%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
