7	Число избирательных бюллетеней в переносных ящиках для голосования	2606	18	22	182	48	41	44	121	28	34	46	31	26	25	99	43	5	88	23	33	24	9	8	46	5	11	53	31	8	8	34	48	22	29	29	25	38	26	22	48	32	18	25	32	40	19	57	49	75	74	23	30	35	35	9	34	22	19	17	29	69	28	47	32	38	20	27	41	23	24	100	0	2	0	0	0	0	0	0	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	81478	1319	958	982	830	914	1151	569	1099	1411	1513	1083	821	344	818	408	853	1975	1455	1170	952	390	622	1201	985	551	1297	1500	452	374	1231	1329	1345	1363	1378	1006	1389	1473	1426	1425	1668	1683	1947	1574	802	1289	1100	1005	1194	1168	1271	2214	1030	1066	587	915	816	983	1318	1960	1667	944	1199	1259	1263	1083	1469	1383	793	979	627	317	350	198	283	130	78	100	129	75	200									
9	Число недействительных избирательных бюллетеней	969	27	9	23	10	13	12	10	20	17	12	9	11	7	19	8	11	17	22	20	17	4	4	10	13	6	16	21	5	5	12	20	15	14	14	14	12	10	10	9	11	13	19	23	4	19	19	10	18	17	17	26	15	14	5	10	8	15	13	24	21	12	13	18	13	13	14	14	2	13	6	3	7	2	2	1	0	2	3	0	2									
10	Число действительных избирательных бюллетеней	83115	1310	971	1141	868	942	1183	680	1107	1428	1547	1105	836	362	898	443	847	2046	1456	1183	959	395	626	1237	977	556	1334	1510	455	377	1253	1357	1352	1378	1393	1017	1415	1489	1438	1464	1689	1688	1953	1583	838	1289	1138	1044	1251	1225	1277	2218	1050	1087	591	939	830	987	1322	1965	1715	960	1233	1273	1288	1090	1482	1410	814	990	721	314	345	196	281	129	78	98	126	75	198									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																											
13	Бабурин Сергей Николаевич	556	3	6	6	1	7	11	5	8	6	11	7	9	3	7	2	2	11	6	7	11	4	9	7	4	3	12	19	4	3	7	11	9	14	11	7	15	11	7	9	12	9	7	9	4	14	10	8	10	7	6	14	8	10	2	5	7	5	5	15	8	5	6	10	9	4	14	9	6	6	3	0	3	2	0	1	2	0	1	0	5									
		0.66%	0.22%	0.61%	0.52%	0.11%	0.73%	0.92%	0.72%	0.71%	0.42%	0.71%	0.63%	1.06%	0.81%	0.76%	0.44%	0.23%	0.53%	0.41%	0.58%	1.13%	1.00%	1.43%	0.56%	0.40%	0.53%	0.89%	1.24%	0.87%	0.79%	0.55%	0.80%	0.66%	1.01%	0.78%	0.68%	1.05%	0.73%	0.48%	0.61%	0.71%	0.53%	0.35%	0.56%	0.48%	1.07%	0.86%	0.76%	0.79%	0.56%	0.46%	0.62%	0.75%	0.91%	0.34%	0.53%	0.84%	0.50%	0.37%	0.75%	0.46%	0.51%	0.48%	0.77%	0.69%	0.36%	0.94%	0.63%	0.74%	0.60%	0.41%	0.00%	0.85%	1.01%	0.00%	0.77%	2.56%	0.00%	0.78%	0.00%	2.50%									
14	Грудинин Павел Николаевич	15427	250	152	182	138	160	203	118	208	269	285	165	152	55	151	78	167	404	245	232	154	75	102	229	191	106	272	294	91	57	227	261	263	245	259	195	259	325	305	288	338	375	360	300	144	275	207	200	228	251	216	401	182	217	125	174	144	193	254	328	325	197	239	224	213	209	305	274	163	179	136	37	64	32	44	5	2	12	16	11	16									
		18.35%	18.70%	15.51%	15.64%	15.72%	16.75%	16.99%	17.10%	18.46%	18.62%	18.28%	14.81%	17.95%	14.91%	16.47%	17.29%	19.46%	19.58%	16.58%	19.29%	15.78%	18.80%	16.19%	18.36%	19.29%	18.86%	20.15%	19.20%	19.78%	14.92%	17.94%	18.95%	19.24%	17.60%	18.41%	18.91%	18.15%	21.68%	21.06%	19.55%	19.88%	22.05%	18.26%	18.68%	17.10%	21.02%	17.89%	18.98%	17.97%	20.21%	16.69%	17.87%	17.09%	19.71%	20.97%	18.34%	17.18%	19.26%	19.03%	16.49%	18.72%	20.27%	19.18%	17.35%	16.37%	18.95%	20.39%	19.24%	19.98%	17.85%	18.71%	11.67%	18.18%	16.16%	15.55%	3.85%	2.56%	12.00%	12.40%	14.67%	8.00%									
15	Жириновский Владимир Вольфович	6420	129	82	143	85	80	90	69	84	120	122	101	84	33	92	50	48	160	107	91	88	34	46	94	80	45	94	92	33	26	97	97	84	89	98	67	96	109	93	78	130	95	119	97	65	117	100	92	110	114	108	170	77	98	41	103	90	74	68	132	95	69	90	83	113	91	103	99	78	75	44	18	32	29	30	9	8	11	13	8	12									
		7.64%	9.65%	8.37%	12.29%	9.68%	8.38%	7.53%	10.00%	7.45%	8.30%	7.83%	9.07%	9.92%	8.94%	10.03%	11.09%	5.59%	7.76%	7.24%	7.56%	9.02%	8.52%	7.30%	7.54%	8.08%	8.01%	6.96%	6.01%	7.17%	6.81%	7.67%	7.04%	6.14%	6.39%	6.97%	6.50%	6.73%	7.27%	6.42%	5.30%	7.65%	5.58%	6.03%	6.04%	7.72%	8.94%	8.64%	8.73%	8.67%	9.18%	8.35%	7.58%	7.23%	8.90%	6.88%	10.85%	10.74%	7.39%	5.09%	6.64%	5.47%	7.10%	7.22%	6.43%	8.69%	8.25%	6.89%	6.95%	9.56%	7.48%	6.05%	5.68%	9.09%	14.65%	10.60%	6.92%	10.26%	11.00%	10.08%	10.67%	6.00%									
16	Путин Владимир Владимирович	57450	901	707	771	621	658	844	449	762	980	1072	797	569	264	621	303	606	1395	1041	809	670	269	455	864	678	380	913	1046	317	283	863	935	939	962	959	704	984	987	973	1028	1141	1116	1391	1104	589	829	765	701	850	809	900	1530	740	723	408	621	551	677	921	1407	1228	649	844	890	897	730	981	973	537	698	511	252	240	125	199	108	63	73	93	48	159									
		68.32%	67.39%	72.14%	66.24%	70.73%	68.90%	70.63%	65.07%	67.61%	67.82%	68.76%	71.54%	67.18%	71.54%	67.72%	67.18%	70.63%	67.62%	70.43%	67.25%	68.65%	67.42%	72.22%	69.29%	68.48%	67.62%	67.63%	68.32%	68.91%	74.08%	68.22%	67.90%	68.69%	69.11%	68.16%	68.28%	68.96%	65.84%	67.20%	69.79%	67.12%	65.61%	70.54%	68.74%	69.95%	63.38%	66.12%	66.51%	66.98%	65.14%	69.55%	68.18%	69.48%	65.67%	68.46%	65.44%	65.75%	67.56%	68.99%	70.74%	70.74%	66.77%	67.74%	68.94%	68.95%	66.18%	65.57%	68.33%	65.81%	69.59%	70.29%	79.50%	68.18%	63.13%	70.32%	83.08%	80.77%	73.00%	72.09%	64.00%	79.50%									
17	Собчак Ксения Анатольевна	1322	15	13	20	5	16	11	20	22	16	23	14	8	4	10	5	10	29	20	15	14	7	7	19	10	10	16	26	5	3	17	23	26	27	32	19	18	17	17	23	33	40	31	26	16	18	22	21	25	12	17	57	17	16	7	12	19	13	33	43	20	13	16	29	22	24	29	16	12	15	9	2	3	4	6	1	2	0	1	6	2									
		1.57%	1.12%	1.33%	1.72%	0.57%	1.68%	0.92%	2.90%	1.95%	1.11%	1.48%	1.26%	0.94%	1.08%	1.09%	1.11%	1.17%	1.41%	1.35%	1.25%	1.43%	1.75%	1.11%	1.52%	1.01%	1.78%	1.19%	1.70%	1.09%	0.79%	1.34%	1.67%	1.90%	1.94%	2.27%	1.84%	1.26%	1.13%	1.17%	1.56%	1.94%	2.35%	1.57%	1.62%	1.90%	1.38%	1.90%	1.99%	1.97%	0.97%	1.31%	2.54%	1.60%	1.45%	1.17%	1.26%	2.27%	1.30%	2.47%	2.16%	1.15%	1.34%	1.28%	2.25%	1.69%	2.18%	1.94%	1.12%	1.47%	1.50%	1.24%	0.63%	0.85%	2.02%	2.12%	0.77%	2.56%	0.00%	0.78%	8.00%	1.00%									
18	Сурайкин Максим Александрович	516	3	4	5	8	4	10	1	10	11	8	9	6	1	7	1	5	13	13	10	9	3	2	7	1	2	7	8	3	1	7	6	7	12	10	6	14	11	5	6	9	10	6	10	8	7	8	8	8	11	3	9	5	4	2	9	9	7	5	10	9	6	13	13	13	7	11	15	6	4	6	1	0	1	1	2	1	0	1	1	1									
		0.61%	0.22%	0.41%	0.43%	0.91%	0.42%	0.84%	0.14%	0.89%	0.76%	0.51%	0.81%	0.71%	0.27%	0.76%	0.22%	0.58%	0.63%	0.88%	0.83%	0.92%	0.75%	0.32%	0.56%	0.10%	0.36%	0.52%	0.52%	0.65%	0.26%	0.55%	0.44%	0.51%	0.86%	0.71%	0.58%	0.98%	0.73%	0.35%	0.41%	0.53%	0.59%	0.30%	0.62%	0.95%	0.54%	0.69%	0.76%	0.63%	0.89%	0.23%	0.40%	0.47%	0.36%	0.34%	0.95%	1.07%	0.70%	0.37%	0.50%	0.52%	0.62%	1.04%	1.01%	0.99%	0.63%	0.74%	1.05%	0.74%	0.40%	0.83%	0.32%	0.00%	0.51%	0.35%	1.54%	1.28%	0.00%	0.78%	1.33%	0.50%									
19	Титов Борис Юрьевич	701	4	2	8	5	11	3	8	8	16	11	3	2	1	8	2	5	15	10	14	7	1	1	8	9	7	8	14	1	2	19	9	11	12	17	11	15	13	18	18	11	21	19	14	5	13	15	8	8	10	12	12	6	12	2	7	8	9	21	18	16	13	7	9	11	14	20	9	6	8	8	3	1	2	1	0	0	1	1	1	2									
		0.83%	0.30%	0.20%	0.69%	0.57%	1.15%	0.25%	1.16%	0.71%	1.11%	0.71%	0.27%	0.24%	0.27%	0.87%	0.44%	0.58%	0.73%	0.68%	1.16%	0.72%	0.25%	0.16%	0.64%	0.91%	1.25%	0.59%	0.91%	0.22%	0.52%	1.50%	0.65%	0.80%	0.86%	1.21%	1.07%	1.05%	0.87%	1.24%	1.22%	0.65%	1.23%	0.96%	0.87%	0.59%	0.99%	1.30%	0.76%	0.63%	0.81%	0.93%	0.53%	0.56%	1.09%	0.34%	0.74%	0.95%	0.90%	1.57%	0.90%	0.92%	1.34%	0.56%	0.70%	0.85%	1.27%	1.34%	0.63%	0.74%	0.80%	1.10%	0.95%	0.28%	1.01%	0.35%	0.00%	0.00%	1.00%	0.78%	1.33%	1.00%									
20	Явлинский Григорий Алексеевич	723	5	5	6	5	6	11	10	5	10	15	9	6	1	2	2	4	19	14	5	6	2	4	9	4	3	12	11	1	2	16	15	13	17	7	8	14	16	20	14	15	22	20	23	7	16	11	6	12	11	15	25	15	7	4	8	2	9	15	12	14	8	18	15	10	11	19	15	6	5	4	1	2	1	0	3	0	1	0	0	1									
		0.86%	0.37%	0.51%	0.52%	0.57%	0.63%	0.92%	1.45%	0.44%	0.69%	0.96%	0.81%	0.71%	0.27%	0.22%	0.44%	0.47%	0.92%	0.95%	0.42%	0.61%	0.50%	0.63%	0.72%	0.40%	0.53%	0.89%	0.72%	0.22%	0.52%	1.26%	1.09%	0.95%	1.22%	0.50%	0.78%	0.98%	1.07%	1.38%	0.95%	0.88%	1.29%	1.01%	1.43%	0.83%	1.22%	0.95%	0.57%	0.95%	0.89%	1.16%	1.11%	1.41%	0.64%	0.67%	0.84%	0.24%	0.90%	1.12%	0.60%	0.81%	0.82%	1.44%	1.16%	0.77%	0.99%	1.27%	1.05%	0.74%	0.50%	0.55%	0.32%	0.57%	0.51%	0.00%	2.31%	0.00%	1.00%	0.00%	0.00%	0.50%									
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
