Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Шегарская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №42	УИК №446	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	275	5	5	10	5	5	10	10	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	15	15	15	15	15	15	15	15	15	15					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	52	0	0	1	1	0	5	8	1	0	3	2	0	0	1	0	4	2	0	0	0	0	0	0	5	4	1	2	1	4	2	3	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	66	1	0	3	2	2	8	3	2	0	1	2	0	0	1	0	1	6	0	2	2	2	2	3	0	4	0	5	4	4	2	3	1					
14	Число погашенных открепительных удостоверений	223	5	5	9	4	5	5	2	4	5	2	3	5	5	4	5	1	3	5	5	5	5	5	15	10	11	14	13	14	11	13	12	13					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	"1. ""ЕДИНЕНИЕ"""	168	1	17	10	2	0	6	9	5	2	6	5	11	1	13	1	1	4	6	3	1	5	1	2	7	5	7	4	6	6	4	7	10					
		1.64%	1.12%	5.78%	1.68%	0.59%	0.0%	1.34%	1.31%	1.52%	2.59%	2.87%	4.95%	3.42%	1.19%	3.44%	0.68%	0.26%	1.23%	3.09%	1.01%	0.58%	1.19%	0.59%	0.56%	1.63%	0.99%	1.77%	1.41%	2.05%	1.09%	0.89%	1.43%	3.07%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	163	1	3	4	2	0	7	7	6	0	1	0	3	0	5	4	2	4	0	0	0	5	3	13	8	16	6	4	12	11	20	7	9					
		1.60%	1.12%	1.02%	0.67%	0.59%	0.0%	1.57%	1.01%	1.82%	0.0%	0.47%	0.0%	0.93%	0.0%	1.32%	2.72%	0.53%	1.23%	0.0%	0.0%	0.0%	1.19%	1.77%	3.70%	1.87%	3.19%	1.52%	1.41%	4.10%	2.00%	4.48%	1.43%	2.76%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	339	3	0	29	2	0	19	44	5	0	9	1	7	2	6	6	13	7	0	8	2	9	8	15	15	9	13	23	8	20	25	27	4					
		3.32%	3.37%	0.0%	4.89%	0.59%	0.0%	4.26%	6.40%	1.52%	0.0%	4.30%	0.99%	2.18%	2.38%	1.59%	4.08%	3.49%	2.16%	0.0%	2.69%	1.17%	2.14%	4.73%	4.27%	3.51%	1.79%	3.29%	8.15%	2.73%	3.64%	5.60%	5.54%	1.23%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	292	1	0	7	3	1	15	39	5	1	6	1	4	0	3	1	3	9	1	9	2	8	7	14	24	18	24	14	6	28	17	13	8					
		2.86%	1.12%	0.0%	1.18%	0.89%	1.0%	3.37%	5.67%	1.52%	1.29%	2.87%	0.99%	1.24%	0.0%	0.79%	0.68%	0.80%	2.78%	0.51%	3.03%	1.17%	1.90%	4.14%	3.98%	5.62%	3.59%	6.09%	4.96%	2.05%	5.10%	3.81%	2.66%	2.46%					
22	"5. ""За Русь Святую"""	43	0	1	7	0	2	4	4	1	0	1	1	2	0	1	1	1	2	2	0	0	0	0	1	3	1	0	0	0	2	1	3	2					
		0.42%	0.0%	0.34%	1.18%	0.0%	2.0%	0.89%	0.58%	0.30%	0.0%	0.47%	0.99%	0.62%	0.0%	0.26%	0.68%	0.26%	0.61%	1.03%	0.0%	0.0%	0.0%	0.0%	0.28%	0.70%	0.19%	0.0%	0.0%	0.0%	0.36%	0.22%	0.61%	0.61%					
23	"6. ""Объединенная Российская партия ""Русь"""	24	0	0	1	0	0	0	0	1	0	0	0	5	0	1	0	2	2	0	1	2	1	0	0	2	3	0	0	0	2	0	0	1					
		0.23%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	1.55%	0.0%	0.26%	0.0%	0.53%	0.61%	0.0%	0.33%	1.17%	0.23%	0.0%	0.0%	0.46%	0.59%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.30%					
24	"7. ""Новый курс - Автомобильная Россия"""	30	0	1	0	2	0	3	4	0	0	1	0	0	0	1	1	0	0	0	4	0	0	0	0	1	3	0	0	2	4	0	2	1					
		0.29%	0.0%	0.34%	0.0%	0.59%	0.0%	0.67%	0.58%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.26%	0.68%	0.0%	0.0%	0.0%	1.34%	0.0%	0.0%	0.0%	0.0%	0.23%	0.59%	0.0%	0.0%	0.68%	0.72%	0.0%	0.41%	0.30%					
25	"8. ""Народно-республиканская партия России"""	60	0	39	0	0	0	2	4	0	0	0	0	1	1	0	1	1	0	1	2	0	5	1	0	1	0	0	0	1	0	0	0	0					
		0.58%	0.0%	13.26%	0.0%	0.0%	0.0%	0.44%	0.58%	0.0%	0.0%	0.0%	0.0%	0.31%	1.19%	0.0%	0.68%	0.26%	0.0%	0.51%	0.67%	0.0%	1.19%	0.59%	0.0%	0.23%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	28	0	3	2	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	3	0	0	1	3	3	0	0	1	0	3	3	0					
		0.27%	0.0%	1.02%	0.33%	0.0%	0.0%	0.22%	0.14%	0.0%	0.0%	0.47%	0.0%	0.31%	0.0%	0.26%	0.68%	0.0%	0.0%	0.0%	0.0%	1.76%	0.0%	0.0%	0.28%	0.70%	0.59%	0.0%	0.0%	0.34%	0.0%	0.67%	0.61%	0.0%					
27	"10. ""Аграрная партия России"""	350	1	0	31	33	3	1	20	13	1	15	4	26	1	16	3	22	27	6	4	5	17	20	7	6	13	10	9	3	5	10	9	9					
		3.43%	1.12%	0.0%	5.22%	9.85%	3.0%	0.22%	2.91%	3.96%	1.29%	7.17%	3.96%	8.09%	1.19%	4.24%	2.04%	5.91%	8.35%	3.09%	1.34%	2.94%	4.05%	11.83%	1.99%	1.40%	2.59%	2.53%	3.19%	1.02%	0.91%	2.24%	1.84%	2.76%					
28	"11. ""Истинные патриоты России"""	12	1	0	2	0	0	0	0	0	3	0	1	0	0	1	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
		0.11%	1.12%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	3.89%	0.0%	0.99%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	1.54%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	79	0	1	11	1	0	8	8	2	1	2	0	1	0	4	1	3	2	1	6	2	3	0	2	2	0	1	1	1	4	0	5	6					
		0.77%	0.0%	0.34%	1.85%	0.29%	0.0%	1.79%	1.16%	0.60%	1.29%	0.95%	0.0%	0.31%	0.0%	1.06%	0.68%	0.80%	0.61%	0.51%	2.02%	1.17%	0.71%	0.0%	0.56%	0.46%	0.0%	0.25%	0.35%	0.34%	0.72%	0.0%	1.02%	1.84%					
30	"13. ""Демократическая партия России"""	32	0	0	4	0	0	0	3	3	0	1	0	2	0	0	0	0	2	1	3	0	1	2	2	1	2	2	0	0	0	0	3	0					
		0.31%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.43%	0.91%	0.0%	0.47%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.61%	0.51%	1.01%	0.0%	0.23%	1.18%	0.56%	0.23%	0.39%	0.50%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	26	0	0	1	0	0	0	1	0	0	1	0	5	0	2	0	0	0	0	0	0	0	0	5	3	1	1	0	1	1	3	1	0					
		0.25%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.47%	0.0%	1.55%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.42%	0.70%	0.19%	0.25%	0.0%	0.34%	0.18%	0.67%	0.20%	0.0%					
32	"15. ""Партия СЛОН"""	7	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.95%	0.99%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	367	3	0	24	10	0	27	15	18	2	7	0	12	0	7	1	10	5	3	7	1	7	4	20	18	31	13	15	13	20	25	30	19					
		3.60%	3.37%	0.0%	4.04%	2.98%	0.0%	6.06%	2.18%	5.48%	2.59%	3.34%	0.0%	3.73%	0.0%	1.85%	0.68%	2.68%	1.54%	1.54%	2.35%	0.58%	1.67%	2.36%	5.69%	4.21%	6.18%	3.29%	5.31%	4.45%	3.64%	5.60%	6.16%	5.84%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	41	0	0	2	1	2	3	3	0	3	1	1	2	0	0	1	1	2	1	0	2	0	0	2	3	2	0	1	1	3	1	1	2					
		0.40%	0.0%	0.0%	0.33%	0.29%	2.0%	0.67%	0.43%	0.0%	3.89%	0.47%	0.99%	0.62%	0.0%	0.0%	0.68%	0.26%	0.61%	0.51%	0.0%	1.17%	0.0%	0.0%	0.56%	0.70%	0.39%	0.0%	0.35%	0.34%	0.54%	0.22%	0.20%	0.61%					
35	"18. ""ЛДПР"""	1549	14	1	61	47	42	83	98	34	7	21	2	53	12	61	24	65	32	30	73	46	37	16	48	70	83	61	64	31	125	56	85	67					
		15.20%	15.73%	0.34%	10.28%	14.02%	42.0%	18.65%	14.26%	10.36%	9.09%	10.04%	1.98%	16.51%	14.28%	16.18%	16.32%	17.47%	9.90%	15.46%	24.57%	27.05%	8.83%	9.46%	13.67%	16.39%	16.56%	15.48%	22.69%	10.61%	22.76%	12.55%	17.45%	20.61%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	217	0	0	10	3	0	10	17	10	0	9	2	11	1	7	3	8	14	5	11	1	8	3	4	10	18	10	1	2	8	16	7	8					
		2.13%	0.0%	0.0%	1.68%	0.89%	0.0%	2.24%	2.47%	3.04%	0.0%	4.30%	1.98%	3.42%	1.19%	1.85%	2.04%	2.15%	4.33%	2.57%	3.70%	0.58%	1.90%	1.77%	1.13%	2.34%	3.59%	2.53%	0.35%	0.68%	1.45%	3.58%	1.43%	2.46%					
37	"20. ""Политическая партия ""Единая Россия"""	4335	36	224	198	178	40	169	334	108	30	59	48	122	34	137	24	176	180	119	139	73	256	88	139	172	199	172	86	104	225	156	181	129					
		42.56%	40.44%	76.19%	33.38%	53.13%	40.0%	37.97%	48.61%	32.92%	38.96%	28.22%	47.52%	38.00%	40.47%	36.33%	16.32%	47.31%	55.72%	61.34%	46.80%	42.94%	61.09%	52.07%	39.60%	40.28%	39.72%	43.65%	30.49%	35.61%	40.98%	34.97%	37.16%	39.69%					
38	"21. ""Российская Конституционно-демократическая партия"""	28	0	1	4	1	0	2	0	0	0	0	0	2	0	0	0	3	0	1	1	1	2	3	0	1	1	0	0	1	0	1	2	1					
		0.27%	0.0%	0.34%	0.67%	0.29%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.80%	0.0%	0.51%	0.33%	0.58%	0.47%	1.77%	0.0%	0.23%	0.19%	0.0%	0.0%	0.34%	0.0%	0.22%	0.41%	0.30%					
39	"22. ""Развитие предпринимательства"""	27	0	0	4	0	0	1	0	2	0	0	0	1	0	0	1	0	0	0	3	1	2	0	1	1	3	0	0	2	2	1	1	1					
		0.26%	0.0%	0.0%	0.67%	0.0%	0.0%	0.22%	0.0%	0.60%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	1.01%	0.58%	0.47%	0.0%	0.28%	0.23%	0.59%	0.0%	0.0%	0.68%	0.36%	0.22%	0.20%	0.30%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1448	26	1	155	37	9	51	55	91	18	30	30	48	31	87	69	43	22	5	15	19	37	10	54	54	63	55	27	75	48	86	71	26					
		14.21%	29.21%	0.34%	26.13%	11.04%	9.0%	11.46%	8.00%	27.74%	23.37%	14.35%	29.70%	14.95%	36.90%	23.07%	46.93%	11.55%	6.81%	2.57%	5.05%	11.17%	8.83%	5.91%	15.38%	12.64%	12.57%	13.95%	9.57%	25.68%	8.74%	19.28%	14.57%	8.0%					
																																							
41	Против всех	401	2	1	16	11	1	23	16	12	9	28	2	1	1	18	4	13	6	9	7	9	14	3	16	17	23	12	30	19	31	17	19	11					
		3.93%	2.24%	0.34%	2.69%	3.28%	1.0%	5.16%	2.32%	3.65%	11.68%	13.39%	1.98%	0.31%	1.19%	4.77%	2.72%	3.49%	1.85%	4.63%	2.35%	5.29%	3.34%	1.77%	4.55%	3.98%	4.59%	3.04%	10.63%	6.50%	5.64%	3.81%	3.90%	3.38%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
