Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Ярославский район																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1150	50	50	50	50	50	50	100	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	577	34	29	18	34	15	37	72	15	28	18	18	10	25	16	17	26	27	21	35	28	23	31					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	386	20	19	14	13	0	25	23	12	48	11	12	10	35	13	8	15	11	10	21	17	10	39					
14	Число погашенных открепительных удостоверений	573	16	21	32	16	35	13	28	35	22	32	32	40	25	34	33	24	23	29	15	22	27	19					
15	Число открепительных удостоверений выданных ТИК	17	1	1	0	0	0	1	2	0	1	0	0	1	1	0	1	0	1	0	1	1	3	2					
16	Число утраченных бюллетеней	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	"1. ""ЕДИНЕНИЕ"""	188	10	12	9	7	10	5	9	12	9	4	5	8	9	13	11	10	3	11	8	9	6	8					
		0.60%	0.61%	0.97%	0.60%	0.45%	0.76%	0.31%	0.60%	0.91%	0.62%	0.34%	0.42%	0.66%	0.63%	1.06%	0.76%	0.69%	0.21%	0.72%	0.52%	0.63%	0.41%	0.53%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1916	78	75	74	100	87	91	110	113	100	101	112	83	78	76	91	101	75	77	75	65	76	78					
		6.21%	4.77%	6.12%	4.97%	6.54%	6.69%	5.71%	7.40%	8.65%	6.93%	8.59%	9.45%	6.88%	5.53%	6.23%	6.35%	7.01%	5.47%	5.04%	4.95%	4.59%	5.24%	5.25%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	668	27	32	28	36	24	27	19	32	23	28	24	26	26	34	34	34	31	33	26	38	48	38					
		2.16%	1.65%	2.61%	1.88%	2.35%	1.84%	1.69%	1.27%	2.45%	1.59%	2.38%	2.02%	2.15%	1.84%	2.79%	2.37%	2.36%	2.26%	2.16%	1.71%	2.68%	3.31%	2.56%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	3514	149	132	181	144	187	164	165	166	240	174	180	208	150	121	137	135	149	158	142	152	137	143					
		11.39%	9.11%	10.77%	12.18%	9.41%	14.38%	10.29%	11.10%	12.71%	16.65%	14.80%	15.20%	17.24%	10.63%	9.93%	9.56%	9.38%	10.86%	10.34%	9.37%	10.74%	9.44%	9.64%					
22	"5. ""За Русь Святую"""	135	8	3	4	3	5	4	5	5	9	10	9	8	11	7	3	1	6	9	8	7	3	7					
		0.43%	0.48%	0.24%	0.26%	0.19%	0.38%	0.25%	0.33%	0.38%	0.62%	0.85%	0.76%	0.66%	0.78%	0.57%	0.20%	0.06%	0.43%	0.58%	0.52%	0.49%	0.20%	0.47%					
23	"6. ""Объединенная Российская партия ""Русь"""	65	2	5	1	1	4	2	5	1	4	4	4	1	3	4	2	4	2	4	6	1	3	2					
		0.21%	0.12%	0.40%	0.06%	0.06%	0.30%	0.12%	0.33%	0.07%	0.27%	0.34%	0.33%	0.08%	0.21%	0.32%	0.13%	0.27%	0.14%	0.26%	0.39%	0.07%	0.20%	0.13%					
24	"7. ""Новый курс - Автомобильная Россия"""	542	34	21	32	32	23	39	19	19	17	15	15	22	21	24	26	29	22	31	34	19	21	27					
		1.75%	2.07%	1.71%	2.15%	2.09%	1.76%	2.44%	1.27%	1.45%	1.17%	1.27%	1.26%	1.82%	1.48%	1.97%	1.81%	2.01%	1.60%	2.03%	2.24%	1.34%	1.44%	1.82%					
25	"8. ""Народно-республиканская партия России"""	14	2	1	1	0	1	3	1	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0					
		0.04%	0.12%	0.08%	0.06%	0.0%	0.07%	0.18%	0.06%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	232	8	11	6	10	14	19	10	10	8	5	9	13	5	10	23	10	8	11	13	8	10	11					
		0.75%	0.48%	0.89%	0.40%	0.65%	1.07%	1.19%	0.67%	0.76%	0.55%	0.42%	0.76%	1.07%	0.35%	0.82%	1.60%	0.69%	0.58%	0.72%	0.85%	0.56%	0.68%	0.74%					
27	"10. ""Аграрная партия России"""	458	21	20	17	24	20	23	20	14	28	14	17	13	28	25	18	32	19	25	25	22	22	11					
		1.48%	1.28%	1.63%	1.14%	1.56%	1.53%	1.44%	1.34%	1.07%	1.94%	1.19%	1.43%	1.07%	1.98%	2.05%	1.25%	2.22%	1.38%	1.63%	1.65%	1.55%	1.51%	0.74%					
28	"11. ""Истинные патриоты России"""	27	1	1	1	2	3	1	4	0	2	0	1	0	2	0	1	0	0	3	0	0	4	1					
		0.08%	0.06%	0.08%	0.06%	0.13%	0.23%	0.06%	0.26%	0.0%	0.13%	0.0%	0.08%	0.0%	0.14%	0.0%	0.06%	0.0%	0.0%	0.19%	0.0%	0.0%	0.27%	0.06%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	352	30	13	19	25	11	11	11	10	18	16	15	12	17	18	21	8	16	16	14	18	17	16					
		1.14%	1.83%	1.06%	1.27%	1.63%	0.84%	0.69%	0.74%	0.76%	1.24%	1.36%	1.26%	0.99%	1.20%	1.47%	1.46%	0.55%	1.16%	1.04%	0.92%	1.27%	1.17%	1.07%					
30	"13. ""Демократическая партия России"""	51	2	3	4	0	0	3	3	1	3	3	0	5	3	0	4	3	4	3	3	2	2	0					
		0.16%	0.12%	0.24%	0.26%	0.0%	0.0%	0.18%	0.20%	0.07%	0.20%	0.25%	0.0%	0.41%	0.21%	0.0%	0.27%	0.20%	0.29%	0.19%	0.19%	0.14%	0.13%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	35	0	1	1	3	4	3	1	1	2	2	2	0	1	0	3	0	1	1	0	4	4	1					
		0.11%	0.0%	0.08%	0.06%	0.19%	0.30%	0.18%	0.06%	0.07%	0.13%	0.17%	0.16%	0.0%	0.07%	0.0%	0.20%	0.0%	0.07%	0.06%	0.0%	0.28%	0.27%	0.06%					
32	"15. ""Партия СЛОН"""	54	0	5	2	5	1	3	5	4	2	1	3	0	0	2	1	4	2	3	1	5	3	2					
		0.17%	0.0%	0.40%	0.13%	0.32%	0.07%	0.18%	0.33%	0.30%	0.13%	0.08%	0.25%	0.0%	0.0%	0.16%	0.06%	0.27%	0.14%	0.19%	0.06%	0.35%	0.20%	0.13%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4565	245	196	228	240	169	313	239	205	225	144	187	184	170	157	221	178	257	201	215	212	191	188					
		14.80%	14.98%	16.0%	15.34%	15.69%	13.0%	19.64%	16.08%	15.69%	15.61%	12.25%	15.79%	15.25%	12.05%	12.88%	15.43%	12.36%	18.74%	13.16%	14.20%	14.98%	13.17%	12.67%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	27	2	3	1	0	1	1	0	1	5	1	1	0	1	0	1	1	1	3	2	1	0	1					
		0.08%	0.12%	0.24%	0.06%	0.0%	0.07%	0.06%	0.0%	0.07%	0.34%	0.08%	0.08%	0.0%	0.07%	0.0%	0.06%	0.06%	0.07%	0.19%	0.13%	0.07%	0.0%	0.06%					
35	"18. ""ЛДПР"""	1985	138	53	97	100	74	138	117	84	75	61	59	60	81	87	76	91	81	133	103	92	77	108					
		6.43%	8.44%	4.32%	6.52%	6.54%	5.69%	8.66%	7.87%	6.43%	5.20%	5.19%	4.98%	4.97%	5.74%	7.14%	5.30%	6.32%	5.90%	8.70%	6.80%	6.50%	5.31%	7.28%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	266	12	8	14	12	11	12	13	10	9	10	11	7	15	5	11	16	10	19	20	14	13	14					
		0.86%	0.73%	0.65%	0.94%	0.78%	0.84%	0.75%	0.87%	0.76%	0.62%	0.85%	0.92%	0.58%	1.06%	0.41%	0.76%	1.11%	0.72%	1.24%	1.32%	0.98%	0.89%	0.94%					
37	"20. ""Политическая партия ""Единая Россия"""	10976	642	456	547	564	464	439	472	419	449	394	363	359	586	448	583	569	467	564	545	529	558	559					
		35.60%	39.26%	37.22%	36.81%	36.88%	35.69%	27.55%	31.76%	32.08%	31.15%	33.53%	30.65%	29.76%	41.56%	36.78%	40.71%	39.54%	34.06%	36.93%	35.99%	37.38%	38.48%	37.69%					
38	"21. ""Российская Конституционно-демократическая партия"""	32	1	3	2	0	3	2	2	3	2	1	1	0	0	1	3	0	3	2	0	0	2	1					
		0.10%	0.06%	0.24%	0.13%	0.0%	0.23%	0.12%	0.13%	0.22%	0.13%	0.08%	0.08%	0.0%	0.0%	0.08%	0.20%	0.0%	0.21%	0.13%	0.0%	0.0%	0.13%	0.06%					
39	"22. ""Развитие предпринимательства"""	82	1	4	4	3	1	6	7	9	3	5	7	4	1	4	2	6	0	1	3	3	5	3					
		0.26%	0.06%	0.32%	0.26%	0.19%	0.07%	0.37%	0.47%	0.68%	0.20%	0.42%	0.59%	0.33%	0.07%	0.32%	0.13%	0.41%	0.0%	0.06%	0.19%	0.21%	0.34%	0.20%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2297	111	90	99	106	100	157	129	92	115	86	77	112	98	84	80	103	118	98	103	78	130	131					
		7.45%	6.78%	7.34%	6.66%	6.93%	7.69%	9.85%	8.68%	7.04%	7.98%	7.31%	6.50%	9.28%	6.95%	6.89%	5.58%	7.15%	8.60%	6.41%	6.80%	5.51%	8.96%	8.83%					
																													
41	Против всех	1963	90	56	94	93	75	115	111	76	80	85	74	67	87	77	70	87	86	105	125	100	97	113					
		6.36%	5.50%	4.57%	6.32%	6.08%	5.76%	7.21%	7.46%	5.81%	5.55%	7.23%	6.25%	5.55%	6.17%	6.32%	4.88%	6.04%	6.27%	6.87%	8.25%	7.06%	6.68%	7.61%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
