Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Приволжская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386					
		1.13%	0.78%	0.34%	0.47%	0.73%	0.0%	0.0%	1.61%	1.31%	0.90%	1.16%	0.99%	1.17%	1.53%	0.77%	2.19%	0.0%	1.69%	2.18%	1.63%	1.57%	0.94%	1.44%	4.24%	0.0%	1.24%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	278	7	40	29	18	1	1	2	18	17	4	12	10	3	13	0	5	24	6	42	2	6	1	7	7	3					
		2.50%	5.46%	4.63%	2.73%	2.65%	0.90%	0.72%	1.61%	5.92%	1.71%	1.16%	2.97%	1.96%	1.53%	2.00%	0.0%	6.75%	2.26%	1.31%	3.82%	0.78%	1.41%	0.48%	4.24%	4.06%	0.62%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	148	0	13	17	6	0	4	2	2	11	6	0	3	6	4	3	0	18	9	16	2	8	1	3	1	13					
		1.33%	0.0%	1.50%	1.60%	0.88%	0.0%	2.91%	1.61%	0.65%	1.10%	1.74%	0.0%	0.58%	3.07%	0.61%	1.31%	0.0%	1.69%	1.96%	1.45%	0.78%	1.88%	0.48%	1.81%	0.58%	2.70%					
22	"5. ""За Русь Святую"""	66	0	8	6	4	1	1	1	0	6	3	2	6	1	6	0	0	7	0	1	0	2	2	0	1	8					
		0.59%	0.0%	0.92%	0.56%	0.59%	0.90%	0.72%	0.80%	0.0%	0.60%	0.87%	0.49%	1.17%	0.51%	0.92%	0.0%	0.0%	0.66%	0.0%	0.09%	0.0%	0.47%	0.96%	0.0%	0.58%	1.66%					
23	"6. ""Объединенная Российская партия ""Русь"""	27	0	3	5	1	0	0	0	3	3	0	0	2	0	1	0	0	2	0	1	0	1	0	3	2	0					
		0.24%	0.0%	0.34%	0.47%	0.14%	0.0%	0.0%	0.0%	0.98%	0.30%	0.0%	0.0%	0.39%	0.0%	0.15%	0.0%	0.0%	0.18%	0.0%	0.09%	0.0%	0.23%	0.0%	1.81%	1.16%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	45	0	5	0	3	1	2	0	4	6	4	2	0	0	0	0	0	8	1	7	0	0	1	1	0	0					
		0.40%	0.0%	0.57%	0.0%	0.44%	0.90%	1.45%	0.0%	1.31%	0.60%	1.16%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.21%	0.63%	0.0%	0.0%	0.48%	0.60%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	15	1	2	0	0	0	0	0	1	2	0	0	0	0	1	0	0	2	0	3	0	3	0	0	0	0					
		0.13%	0.78%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.20%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.18%	0.0%	0.27%	0.0%	0.70%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	0	0	0	0	0	0	0	0	2	0	1	1	0	1	2	0	3	3	1	0	0	1	2	0	0					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.24%	0.19%	0.0%	0.15%	0.87%	0.0%	0.28%	0.65%	0.09%	0.0%	0.0%	0.48%	1.21%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	592	5	20	34	30	5	13	8	28	86	20	28	29	5	52	21	4	40	25	42	4	18	11	6	13	45					
		5.32%	3.90%	2.31%	3.21%	4.43%	4.50%	9.48%	6.45%	9.21%	8.65%	5.83%	6.93%	5.69%	2.56%	8.02%	9.21%	5.40%	3.77%	5.45%	3.82%	1.57%	4.24%	5.31%	3.63%	7.55%	9.35%					
28	"11. ""Истинные патриоты России"""	7	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	1					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.20%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	128	0	8	7	12	2	0	1	6	7	0	4	1	0	9	0	0	10	2	18	6	18	2	1	1	13					
		1.15%	0.0%	0.92%	0.66%	1.77%	1.80%	0.0%	0.80%	1.97%	0.70%	0.0%	0.99%	0.19%	0.0%	1.38%	0.0%	0.0%	0.94%	0.43%	1.63%	2.36%	4.24%	0.96%	0.60%	0.58%	2.70%					
30	"13. ""Демократическая партия России"""	22	0	1	2	1	0	0	0	3	1	0	1	1	0	0	0	0	3	1	3	1	0	2	0	0	2					
		0.19%	0.0%	0.11%	0.18%	0.14%	0.0%	0.0%	0.0%	0.98%	0.10%	0.0%	0.24%	0.19%	0.0%	0.0%	0.0%	0.0%	0.28%	0.21%	0.27%	0.39%	0.0%	0.96%	0.0%	0.0%	0.41%					
31	"14. ""Великая Россия - Евразийский Союз"""	25	0	6	0	4	0	0	0	0	1	2	2	0	1	1	0	0	1	2	3	1	0	0	0	0	1					
		0.22%	0.0%	0.69%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.10%	0.58%	0.49%	0.0%	0.51%	0.15%	0.0%	0.0%	0.09%	0.43%	0.27%	0.39%	0.0%	0.0%	0.0%	0.0%	0.20%					
32	"15. ""Партия СЛОН"""	11	0	1	0	2	0	0	0	0	0	0	0	1	0	4	0	0	1	0	0	0	1	1	0	0	0					
		0.09%	0.0%	0.11%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.61%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.23%	0.48%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	537	9	59	37	24	4	4	2	9	31	26	17	22	9	32	6	1	87	27	49	14	27	11	9	4	17					
		4.83%	7.03%	6.83%	3.49%	3.54%	3.60%	2.91%	1.61%	2.96%	3.11%	7.58%	4.20%	4.32%	4.61%	4.93%	2.63%	1.35%	8.20%	5.89%	4.45%	5.51%	6.36%	5.31%	5.45%	2.32%	3.53%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	28	0	0	0	4	0	0	0	2	1	0	1	0	1	4	1	0	0	4	6	1	0	0	1	1	1					
		0.25%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.65%	0.10%	0.0%	0.24%	0.0%	0.51%	0.61%	0.43%	0.0%	0.0%	0.87%	0.54%	0.39%	0.0%	0.0%	0.60%	0.58%	0.20%					
35	"18. ""ЛДПР"""	1704	9	99	186	112	30	23	13	39	156	56	77	83	26	126	73	10	165	60	131	36	65	38	26	22	43					
		15.32%	7.03%	11.47%	17.56%	16.54%	27.02%	16.78%	10.48%	12.82%	15.69%	16.32%	19.05%	16.30%	13.33%	19.44%	32.01%	13.51%	15.56%	13.10%	11.91%	14.17%	15.33%	18.35%	15.75%	12.79%	8.93%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	188	6	19	17	20	2	1	2	10	15	5	5	13	5	9	3	2	15	6	11	2	8	2	6	1	3					
		1.69%	4.68%	2.20%	1.60%	2.95%	1.80%	0.72%	1.61%	3.28%	1.50%	1.45%	1.23%	2.55%	2.56%	1.38%	1.31%	2.70%	1.41%	1.31%	1.00%	0.78%	1.88%	0.96%	3.63%	0.58%	0.62%					
37	"20. ""Политическая партия ""Единая Россия"""	3808	49	334	392	261	33	43	75	102	368	160	142	210	57	146	33	26	327	186	336	111	164	66	46	43	98					
		34.25%	38.28%	38.70%	37.01%	38.55%	29.72%	31.38%	60.48%	33.55%	37.02%	46.64%	35.14%	41.25%	29.23%	22.53%	14.47%	35.13%	30.84%	40.61%	30.57%	43.70%	38.67%	31.88%	27.87%	25.0%	20.37%					
38	"21. ""Российская Конституционно-демократическая партия"""	19	0	2	0	2	1	0	0	0	1	0	0	5	0	0	0	0	0	1	4	0	0	1	0	1	1					
		0.17%	0.0%	0.23%	0.0%	0.29%	0.90%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.98%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.36%	0.0%	0.0%	0.48%	0.0%	0.58%	0.20%					
39	"22. ""Развитие предпринимательства"""	25	0	4	0	0	1	1	0	2	4	3	0	3	0	0	0	0	1	1	1	0	1	0	2	1	0					
		0.22%	0.0%	0.46%	0.0%	0.0%	0.90%	0.72%	0.0%	0.65%	0.40%	0.87%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.09%	0.21%	0.09%	0.0%	0.23%	0.0%	1.21%	0.58%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2402	33	171	203	123	23	34	12	63	165	33	67	63	68	183	66	25	241	80	310	39	61	38	40	67	194					
		21.60%	25.78%	19.81%	19.16%	18.16%	20.72%	24.81%	9.67%	20.72%	16.59%	9.62%	16.58%	12.37%	34.87%	28.24%	28.94%	33.78%	22.73%	17.46%	28.20%	15.35%	14.38%	18.35%	24.24%	38.95%	40.33%					
																																
41	Против всех	512	4	54	57	25	3	4	3	7	57	11	21	35	7	33	4	1	50	19	56	18	15	13	3	2	10					
		4.60%	3.12%	6.25%	5.38%	3.69%	2.70%	2.91%	2.41%	2.30%	5.73%	3.20%	5.19%	6.87%	3.58%	5.09%	1.75%	1.35%	4.71%	4.14%	5.09%	7.08%	3.53%	6.28%	1.81%	1.16%	2.07%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
