Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Карачевская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	502	34	28	43	34	22	22	38	35	32	22	15	12	1	12	3	20	2	15	5	5	5	16	3	2	5	2	15	2	5	20	0	5	5	5	5	2	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	459	31	26	42	33	21	22	38	35	32	20	14	9	1	8	3	18	2	15	3	4	5	16	3	2	0	1	15	2	5	16	0	5	5	0	5	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	188	18	1	8	14	9	7	24	9	14	3	1	1	6	2	3	2	2	3	3	4	4	3	3	2	3	2	2	1	1	6	9	8	2	2	1	4	1					
14	Число погашенных неиспользованных открепительных удостоверений	43	3	2	1	1	1	0	0	0	0	2	1	3	0	4	0	2	0	0	2	1	0	0	0	0	5	1	0	0	0	4	0	0	0	5	0	0	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	18	1	0	2	2	1	0	0	3	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	1.Политическая партия «Аграрная партия России»	316	8	10	14	22	13	10	20	18	19	3	13	0	5	0	3	4	13	5	2	1	1	35	16	4	7	11	7	7	6	8	3	1	4	1	12	5	5					
		1.80%	0.76%	1.90%	1.21%	1.91%	1.96%	1.31%	1.57%	1.60%	1.51%	0.49%	1.76%	0.00%	3.52%	0.00%	0.76%	0.99%	6.99%	1.12%	0.67%	0.40%	0.47%	4.94%	3.95%	3.67%	3.38%	2.78%	5.11%	4.83%	2.23%	1.88%	2.97%	0.66%	1.06%	0.75%	4.36%	3.21%	3.47%					
19	2.Всероссийская политическая партия «Гражданская Сила»	98	6	7	10	11	2	4	8	6	9	4	2	2	0	3	2	1	0	1	4	1	1	2	3	0	0	2	2	0	0	1	0	0	1	3	0	0	0					
		0.56%	0.57%	1.33%	0.86%	0.96%	0.30%	0.52%	0.63%	0.53%	0.72%	0.65%	0.27%	0.62%	0.00%	0.72%	0.51%	0.25%	0.00%	0.22%	1.34%	0.40%	0.47%	0.28%	0.74%	0.00%	0.00%	0.51%	1.46%	0.00%	0.00%	0.24%	0.00%	0.00%	0.26%	2.26%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	11	0	0	1	1	0	0	0	2	0	2	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0					
		0.06%	0.00%	0.00%	0.09%	0.09%	0.00%	0.00%	0.00%	0.18%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.54%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.64%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2964	197	87	215	223	131	196	261	288	207	82	97	38	24	41	41	42	19	72	38	54	35	101	69	15	28	74	11	25	33	60	2	27	45	18	34	19	15					
		16.91%	18.69%	16.57%	18.58%	19.39%	19.79%	25.59%	20.50%	25.67%	16.47%	13.31%	13.14%	11.84%	16.90%	9.81%	10.41%	10.42%	10.22%	16.14%	12.71%	21.77%	16.28%	14.25%	17.04%	13.76%	13.53%	18.73%	8.03%	17.24%	12.27%	14.12%	1.98%	17.88%	11.87%	13.53%	12.36%	12.18%	10.42%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	24	3	0	1	7	0	3	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0					
		0.14%	0.28%	0.00%	0.09%	0.61%	0.00%	0.39%	0.16%	0.00%	0.16%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	32	2	0	2	1	2	3	1	1	3	0	2	0	4	0	1	0	0	1	2	2	0	0	0	0	0	0	1	0	2	1	0	0	1	0	0	0	0					
		0.18%	0.19%	0.00%	0.17%	0.09%	0.30%	0.39%	0.08%	0.09%	0.24%	0.00%	0.27%	0.00%	2.82%	0.00%	0.25%	0.00%	0.00%	0.22%	0.67%	0.81%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.73%	0.00%	0.74%	0.24%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1137	80	31	98	85	47	56	80	80	103	33	41	35	9	30	29	38	12	21	19	10	6	39	11	10	8	17	8	8	8	27	5	5	19	8	15	4	2					
		6.49%	7.59%	5.90%	8.47%	7.39%	7.10%	7.31%	6.28%	7.13%	8.19%	5.36%	5.56%	10.90%	6.34%	7.18%	7.36%	9.43%	6.45%	4.71%	6.35%	4.03%	2.79%	5.50%	2.72%	9.17%	3.86%	4.30%	5.84%	5.52%	2.97%	6.35%	4.95%	3.31%	5.01%	6.02%	5.45%	2.56%	1.39%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1596	112	51	88	114	78	92	132	125	119	72	60	15	17	17	41	47	13	31	18	18	20	70	44	4	8	24	9	3	40	29	0	7	43	6	14	6	9					
		9.10%	10.63%	9.71%	7.61%	9.91%	11.78%	12.01%	10.37%	11.14%	9.47%	11.69%	8.13%	4.67%	11.97%	4.07%	10.41%	11.66%	6.99%	6.95%	6.02%	7.26%	9.30%	9.87%	10.86%	3.67%	3.86%	6.08%	6.57%	2.07%	14.87%	6.82%	0.00%	4.64%	11.35%	4.51%	5.09%	3.85%	6.25%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	130	8	16	11	6	8	6	8	12	15	3	6	1	1	0	5	6	0	1	1	0	0	1	2	0	2	1	0	0	1	2	0	1	1	2	0	2	1					
		0.74%	0.76%	3.05%	0.95%	0.52%	1.21%	0.78%	0.63%	1.07%	1.19%	0.49%	0.81%	0.31%	0.70%	0.00%	1.27%	1.49%	0.00%	0.22%	0.33%	0.00%	0.00%	0.14%	0.49%	0.00%	0.97%	0.25%	0.00%	0.00%	0.37%	0.47%	0.00%	0.66%	0.26%	1.50%	0.00%	1.28%	0.69%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11019	629	319	703	667	372	392	747	574	752	407	507	225	81	324	268	260	125	312	204	155	150	456	257	75	152	261	98	100	176	289	90	109	262	95	199	116	111					
		62.85%	59.68%	60.76%	60.76%	58.00%	56.19%	51.17%	58.68%	51.16%	59.82%	66.07%	68.70%	70.09%	57.04%	77.51%	68.02%	64.52%	67.20%	69.96%	68.23%	62.50%	69.77%	64.32%	63.46%	68.81%	73.43%	66.08%	71.53%	68.97%	65.43%	68.00%	89.11%	72.19%	69.13%	71.43%	72.36%	74.36%	77.08%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	89	9	1	8	6	4	4	8	6	12	2	1	4	1	0	1	2	0	0	0	1	0	4	0	1	0	3	0	1	0	5	0	0	2	0	1	2	0					
		0.51%	0.85%	0.19%	0.69%	0.52%	0.60%	0.52%	0.63%	0.53%	0.95%	0.32%	0.14%	1.25%	0.70%	0.00%	0.25%	0.50%	0.00%	0.00%	0.00%	0.40%	0.00%	0.56%	0.00%	0.92%	0.00%	0.76%	0.00%	0.69%	0.00%	1.18%	0.00%	0.00%	0.53%	0.00%	0.36%	1.28%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
