17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																				
18	Богданов Андрей Владимирович	1473	32	35	28	17	16	23	24	16	15	28	17	19	43	36	38	22	29	33	22	23	27	48	14	18	17	14	39	26	22	32	38	31	28	23	18	31	19	20	18	30	18	21	12	11	41	28	17	20	24	22	20	28	7	26	18	17	24	22	33	13	22					
		1.86%	2.65%	2.28%	2.39%	1.33%	1.33%	2.73%	2.08%	1.01%	0.99%	2.34%	1.34%	1.24%	2.31%	2.50%	1.82%	1.46%	2.14%	1.87%	1.31%	1.57%	2.07%	2.37%	1.75%	6.43%	1.27%	1.03%	2.77%	1.91%	1.68%	2.20%	2.70%	1.93%	1.99%	1.61%	1.64%	1.82%	1.45%	1.29%	1.24%	1.92%	1.61%	1.69%	5.00%	4.66%	3.05%	2.03%	1.14%	2.51%	1.76%	2.10%	1.81%	2.26%	0.79%	2.30%	1.58%	1.37%	2.45%	1.62%	2.17%	0.92%	2.29%					
19	Жириновский Владимир Вольфович	6215	119	113	87	91	83	58	71	184	111	77	84	79	114	128	111	113	106	129	115	94	87	213	47	52	126	117	75	84	86	103	107	109	124	100	70	133	98	126	94	109	93	85	34	37	130	138	249	51	93	88	101	105	57	92	85	67	69	135	171	101	107					
		7.86%	9.84%	7.37%	7.41%	7.10%	6.92%	6.87%	6.15%	11.58%	7.36%	6.43%	6.62%	5.15%	6.12%	8.90%	5.31%	7.50%	7.81%	7.32%	6.84%	6.40%	6.66%	10.51%	5.89%	18.57%	9.42%	8.58%	5.33%	6.18%	6.56%	7.08%	7.60%	6.79%	8.83%	6.99%	6.39%	7.82%	7.48%	8.10%	6.46%	6.99%	8.33%	6.84%	14.17%	15.68%	9.67%	10.01%	16.64%	6.41%	6.81%	8.40%	9.12%	8.49%	6.44%	8.13%	7.46%	5.40%	7.03%	9.96%	11.23%	7.14%	11.12%					
20	Зюганов Геннадий Андреевич	14283	268	357	246	242	221	157	215	294	222	190	222	236	224	272	338	298	242	283	199	187	256	333	153	26	232	249	179	250	269	234	246	259	282	252	196	265	237	280	264	300	207	227	25	29	270	297	147	150	250	207	220	267	169	241	323	273	218	298	259	292	239					
		18.06%	22.17%	23.27%	20.95%	18.88%	18.43%	18.60%	18.63%	18.50%	14.71%	15.87%	17.51%	15.37%	12.02%	18.90%	16.16%	19.77%	17.82%	16.06%	11.83%	12.73%	19.59%	16.43%	19.17%	9.29%	17.34%	18.27%	12.73%	18.40%	20.53%	16.08%	17.47%	16.13%	20.07%	17.61%	17.88%	15.59%	18.09%	17.99%	18.16%	19.23%	18.55%	18.26%	10.42%	12.29%	20.09%	21.55%	9.83%	18.84%	18.30%	19.75%	19.87%	21.58%	19.10%	21.31%	28.33%	21.99%	22.22%	21.98%	17.01%	20.64%	24.84%					
21	Медведев Дмитрий Анатольевич	55792	776	999	796	914	864	592	821	1068	1147	878	924	1186	1457	972	1577	1047	955	1287	1326	1139	914	1402	573	175	938	967	1085	975	918	1066	1002	1181	947	1047	802	1215	938	1095	1055	1089	784	891	161	151	882	896	1067	564	907	715	749	813	634	759	699	858	662	883	1037	993	578					
		70.55%	64.19%	65.12%	67.80%	71.29%	72.06%	70.14%	71.14%	67.21%	76.01%	73.35%	72.87%	77.26%	78.17%	67.55%	75.38%	69.48%	70.32%	73.04%	78.83%	77.54%	69.93%	69.17%	71.80%	62.50%	70.10%	70.95%	77.17%	71.74%	70.08%	73.26%	71.16%	73.54%	67.40%	73.17%	73.18%	71.47%	71.60%	70.37%	72.56%	69.81%	70.25%	71.68%	67.08%	63.98%	65.63%	65.02%	71.32%	70.85%	66.40%	68.23%	67.66%	65.72%	71.64%	67.11%	61.32%	69.14%	67.48%	65.12%	68.09%	70.18%	60.08%					
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
