13	Число избирателей, проголосовавших по открепительным удостоверениям	1170	3	11	3	9	1	6	14	4	17	5	5	5	13	14	4	0	4	3	11	12	80	7	25	13	3	13	10	6	8	4	3	11	22	40	6	10	10	2	4	5	10	120	67	0	396	2	5	2	2	4	4	2	3	1	4	2	10	15	6	17	3	3	2	3	1	8	1	6	11	4	1	1	11	10	3	0	2	0	2									
14	Число неиспользованных открепительных удостоверений	400	0	7	4	6	4	3	22	10	0	18	9	9	13	12	9	11	9	10	2	0	16	2	2	0	19	13	17	21	0	0	9	5	10	3	0	7	7	0	2	28	0	0	0	0	0	0	3	0	0	1	7	7	6	0	0	8	0	0	0	0	0	0	1	12	0	6	0	0	3	16	0	0	4	1	6	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	69	0	1	2	1	1	2	1	7	3	0	0	0	0	0	0	4	2	0	2	1	3	0	3	0	1	0	1	1	3	1	0	3	1	1	1	1	4	0	0	0	2	0	0	4	1	1	0	1	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																										
19	Жириновский Владимир Вольфович	2992	9	35	44	71	60	23	35	56	50	17	31	31	46	102	59	42	19	7	25	56	95	44	60	14	118	53	64	121	80	66	143	68	57	74	22	13	65	6	26	148	101	0	14	38	9	4	41	22	4	33	0	12	13	25	13	9	59	82	69	0	13	10	2	43	21	29	10	4	15	68	1	10	24	11	8	6	3	9	2									
		5.59%	3.06%	2.32%	4.22%	5.26%	4.30%	8.24%	4.34%	6.84%	3.93%	6.39%	5.84%	5.44%	7.27%	5.87%	7.10%	10.12%	7.54%	6.31%	4.58%	5.35%	5.53%	5.92%	3.06%	4.67%	6.48%	11.78%	10.36%	9.65%	4.37%	6.05%	9.82%	7.20%	6.87%	6.58%	3.05%	2.12%	3.58%	5.50%	7.60%	11.18%	5.37%	0.00%	3.16%	5.89%	2.21%	3.08%	6.68%	4.18%	4.00%	7.13%	0.00%	8.63%	9.70%	3.64%	4.25%	3.49%	6.99%	6.69%	7.11%	0.00%	3.53%	2.92%	1.21%	5.03%	9.21%	5.20%	5.08%	4.08%	8.57%	4.73%	0.44%	3.36%	4.67%	3.90%	5.88%	2.07%	2.36%	9.38%	0.58%									
20	Зюганов Геннадий Андреевич	7298	28	85	86	141	150	57	87	121	64	49	95	74	87	210	111	39	32	31	102	202	264	167	287	40	339	48	72	242	231	215	240	196	109	173	84	37	238	8	54	171	269	0	31	141	15	6	67	27	3	65	5	10	19	71	29	44	175	235	196	9	81	18	3	85	47	48	15	3	24	260	23	40	74	25	14	14	4	23	14									
		13.63%	9.52%	5.63%	8.25%	10.45%	10.75%	20.43%	10.78%	14.77%	5.03%	18.42%	17.89%	12.98%	13.74%	12.08%	13.36%	9.40%	12.70%	27.93%	18.68%	19.29%	15.38%	22.48%	14.65%	13.33%	18.61%	10.67%	11.65%	19.30%	12.63%	19.71%	16.48%	20.76%	13.13%	15.38%	11.65%	6.03%	13.12%	7.34%	15.79%	12.92%	14.31%	0.00%	6.99%	21.86%	3.69%	4.62%	10.91%	5.13%	3.00%	14.04%	4.07%	7.19%	14.18%	10.33%	9.48%	17.05%	20.76%	19.17%	20.19%	52.94%	22.01%	5.26%	1.82%	9.94%	20.61%	8.60%	7.61%	3.06%	13.71%	18.09%	10.04%	13.42%	14.40%	8.87%	10.29%	4.83%	3.15%	23.96%	4.06%									
21	Миронов Сергей Михайлович	1636	4	31	35	34	64	10	9	33	13	6	25	26	16	60	25	9	12	4	33	40	55	33	76	10	46	17	22	54	36	50	57	40	26	43	12	27	61	0	14	32	72	0	8	18	5	2	12	5	2	7	0	8	3	7	6	12	30	39	21	0	13	1	3	27	8	6	3	1	4	55	4	7	29	5	3	3	1	0	6									
		3.05%	1.36%	2.05%	3.36%	2.52%	4.59%	3.58%	1.12%	4.03%	1.02%	2.26%	4.71%	4.56%	2.53%	3.45%	3.01%	2.17%	4.76%	3.60%	6.04%	3.82%	3.20%	4.44%	3.88%	3.33%	2.52%	3.78%	3.56%	4.31%	1.97%	4.58%	3.91%	4.24%	3.13%	3.82%	1.66%	4.40%	3.36%	0.00%	4.09%	2.42%	3.83%	0.00%	1.81%	2.79%	1.23%	1.54%	1.95%	0.95%	2.00%	1.51%	0.00%	5.76%	2.24%	1.02%	1.96%	4.65%	3.56%	3.18%	2.16%	0.00%	3.53%	0.29%	1.82%	3.16%	3.51%	1.08%	1.52%	1.02%	2.29%	3.83%	1.75%	2.35%	5.64%	1.77%	2.21%	1.03%	0.79%	0.00%	1.74%									
22	Прохоров Михаил Дмитриевич	2004	1	24	37	41	56	9	25	39	38	18	24	14	23	75	25	20	15	4	28	52	115	41	75	16	42	31	31	102	46	68	101	36	32	53	18	17	64	0	15	69	42	2	9	16	4	1	10	5	1	18	4	6	2	12	1	9	41	64	42	0	10	0	1	19	16	7	9	1	22	41	3	2	21	12	6	2	1	0	2									
		3.74%	0.34%	1.59%	3.55%	3.04%	4.01%	3.23%	3.10%	4.76%	2.99%	6.77%	4.52%	2.46%	3.63%	4.31%	3.01%	4.82%	5.95%	3.60%	5.13%	4.97%	6.70%	5.52%	3.83%	5.33%	2.31%	6.89%	5.02%	8.13%	2.52%	6.23%	6.94%	3.81%	3.86%	4.71%	2.50%	2.77%	3.53%	0.00%	4.39%	5.21%	2.23%	1.54%	2.03%	2.48%	0.98%	0.77%	1.63%	0.95%	1.00%	3.89%	3.25%	4.32%	1.49%	1.75%	0.33%	3.49%	4.86%	5.22%	4.33%	0.00%	2.72%	0.00%	0.61%	2.22%	7.02%	1.25%	4.57%	1.02%	12.57%	2.85%	1.31%	0.67%	4.09%	4.26%	4.41%	0.69%	0.79%	0.00%	0.58%									
23	Путин Владимир Владимирович	39270	252	1335	840	1050	1063	175	645	555	1107	174	353	423	456	1263	601	303	173	64	356	685	1181	450	1430	214	1276	301	425	726	1427	671	902	600	601	770	582	520	1383	95	227	896	1392	126	377	427	363	117	480	455	90	338	114	102	97	572	256	182	531	793	635	8	247	313	156	678	135	467	160	89	108	1009	198	238	365	229	105	265	118	64	321									
		73.33%	85.71%	88.41%	80.54%	77.84%	76.20%	62.72%	79.93%	67.77%	87.03%	65.41%	66.48%	74.21%	72.04%	72.63%	72.32%	73.01%	68.65%	57.66%	65.20%	65.43%	68.78%	60.57%	72.99%	71.33%	70.03%	66.89%	68.77%	57.89%	78.02%	61.50%	61.95%	63.56%	72.41%	68.44%	80.72%	84.69%	76.24%	87.16%	66.37%	67.67%	74.04%	96.92%	85.10%	66.20%	89.19%	90.00%	78.18%	86.50%	90.00%	73.00%	92.68%	73.38%	72.39%	83.26%	83.66%	70.54%	62.99%	64.68%	65.40%	47.06%	67.12%	91.52%	94.55%	79.30%	59.21%	83.69%	81.22%	90.82%	61.71%	70.22%	86.46%	79.87%	71.01%	81.21%	77.21%	91.38%	92.91%	66.67%	93.04%									
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
