Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Нукутская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	57	1	1	0	2	0	0	2	1	0	1	1	5	0	1	2	0	0	2	2	2	0	1	0	0	0	2	0	2	15	3	4	6	1					
		0.72%	0.37%	0.76%	0.00%	1.22%	0.00%	0.00%	0.87%	1.08%	0.00%	0.68%	1.59%	1.01%	0.00%	1.25%	0.55%	0.00%	0.00%	0.40%	0.76%	0.46%	0.00%	0.27%	0.00%	0.00%	0.00%	0.53%	0.00%	2.00%	2.13%	0.44%	1.29%	1.80%	0.61%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5392	169	87	61	146	134	150	153	73	337	81	39	381	74	66	219	36	27	402	172	370	117	239	31	133	58	250	90	63	463	411	124	165	71					
		67.66%	63.06%	65.91%	87.14%	89.02%	83.23%	62.24%	66.23%	78.49%	72.16%	55.10%	61.90%	77.13%	77.89%	82.50%	59.84%	53.73%	71.05%	79.45%	65.15%	85.06%	83.57%	65.12%	83.78%	76.88%	66.67%	66.49%	81.82%	63.00%	65.77%	59.91%	40.13%	49.55%	43.03%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	28	1	2	1	0	2	2	0	0	1	0	0	2	0	1	0	0	0	0	0	1	0	0	0	2	0	2	0	0	3	4	1	2	1					
		0.35%	0.37%	1.52%	1.43%	0.00%	1.24%	0.83%	0.00%	0.00%	0.21%	0.00%	0.00%	0.40%	0.00%	1.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	1.16%	0.00%	0.53%	0.00%	0.00%	0.43%	0.58%	0.32%	0.60%	0.61%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
