Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Кежемская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1438	УИК №1439	УИК №1440	УИК №1441	УИК №1442	УИК №1443	УИК №1444	УИК №1445	УИК №1446	УИК №1447	УИК №1448	УИК №1449	УИК №1450	УИК №1451	УИК №1452	УИК №1453	УИК №1454					
		0.20%	0.00%	0.00%	0.00%	0.64%	0.00%	0.24%	0.00%	0.00%	0.61%	0.00%	0.12%	0.37%	0.15%	0.33%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	766	10	9	1	32	26	26	16	5	9	10	133	96	97	119	26	2	50	5	25	54	5	6	4					
		7.55%	5.15%	19.57%	1.18%	10.26%	8.13%	6.19%	6.93%	6.25%	5.49%	6.37%	7.84%	7.03%	7.05%	7.92%	12.75%	1.74%	8.22%	4.81%	5.15%	13.20%	5.38%	3.97%	14.81%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	641	11	0	2	8	14	26	5	1	8	4	125	104	128	95	11	2	28	4	13	36	3	9	4					
		6.32%	5.67%	0.00%	2.35%	2.56%	4.38%	6.19%	2.16%	1.25%	4.88%	2.55%	7.37%	7.62%	9.30%	6.32%	5.39%	1.74%	4.61%	3.85%	2.68%	8.80%	3.23%	5.96%	14.81%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	43	0	1	2	0	1	2	0	1	0	0	7	8	9	8	0	0	1	0	1	2	0	0	0					
		0.42%	0.00%	2.17%	2.35%	0.00%	0.31%	0.48%	0.00%	1.25%	0.00%	0.00%	0.41%	0.59%	0.65%	0.53%	0.00%	0.00%	0.16%	0.00%	0.21%	0.49%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7188	149	36	63	228	237	314	178	69	114	126	1130	957	905	1043	145	90	469	83	397	282	50	105	18					
		70.85%	76.80%	78.26%	74.12%	73.08%	74.06%	74.76%	77.06%	86.25%	69.51%	80.25%	66.59%	70.11%	65.77%	69.44%	71.08%	78.26%	77.14%	79.81%	81.86%	68.95%	53.76%	69.54%	66.67%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	63	2	0	1	1	2	2	0	0	0	0	19	4	10	14	3	0	1	0	2	1	0	1	0					
		0.62%	1.03%	0.00%	1.18%	0.32%	0.63%	0.48%	0.00%	0.00%	0.00%	0.00%	1.12%	0.29%	0.73%	0.93%	1.47%	0.00%	0.16%	0.00%	0.41%	0.24%	0.00%	0.66%	0.00%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
