Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																							
Дата голосования: 07.12.2003 0:00:00																																																							
																																																							
Наименование Избирательной комиссии:    Советско-Гаванская																																																							
																																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																							
																																																							
		Сумма	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370					
		3.08%	2.96%	1.55%	2.53%	2.89%	3.73%	2.91%	2.69%	4.34%	1.11%	3.60%	2.83%	2.61%	0.97%	3.20%	1.50%	1.63%	4.75%	2.42%	3.44%	3.51%	2.66%	3.83%	4.54%	0.0%	3.12%	1.11%	40.0%	0.0%	0.0%	0.0%	0.0%	5.19%	3.57%	0.0%	0.0%	0.0%	0.0%	0.0%	7.40%	0.0%	0.0%	0.0%	11.11%	0.0%	10.0%	0.0%	2.70%	1.36%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	688	49	36	25	48	35	9	66	50	16	22	29	3	4	35	2	10	30	18	17	21	60	34	0	1	1	40	0	3	1	0	6	7	1	2	2	0	1	0	0	1	0	1	0	0	0	0	1	1					
		4.02%	3.92%	4.66%	3.72%	3.47%	3.63%	6.56%	4.80%	4.01%	2.97%	3.17%	4.83%	1.96%	3.88%	7.47%	1.50%	2.73%	3.39%	4.35%	1.82%	2.30%	4.70%	3.51%	0.0%	3.44%	3.12%	44.44%	0.0%	5.35%	4.0%	0.0%	7.14%	9.09%	3.57%	20.0%	8.69%	0.0%	3.70%	0.0%	0.0%	5.55%	0.0%	3.44%	0.0%	0.0%	0.0%	0.0%	1.35%	1.36%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1224	116	69	54	90	108	5	110	96	32	62	30	16	3	25	9	15	64	34	41	43	68	96	0	2	0	0	5	4	1	1	3	6	2	1	0	2	0	0	1	1	0	1	1	0	1	1	2	3					
		7.15%	9.28%	8.94%	8.04%	6.51%	11.21%	3.64%	8.00%	7.71%	5.94%	8.93%	5.0%	10.45%	2.91%	5.34%	6.76%	4.09%	7.23%	8.23%	4.41%	4.72%	5.33%	9.93%	0.0%	6.89%	0.0%	0.0%	20.0%	7.14%	4.0%	8.33%	3.57%	7.79%	7.14%	10.0%	0.0%	9.09%	0.0%	0.0%	3.70%	5.55%	0.0%	3.44%	5.55%	0.0%	5.0%	4.34%	2.70%	4.10%					
22	"5. ""За Русь Святую"""	75	6	3	5	3	3	0	6	1	0	2	3	1	0	2	1	4	10	3	3	6	5	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	1					
		0.43%	0.48%	0.38%	0.74%	0.21%	0.31%	0.0%	0.43%	0.08%	0.0%	0.28%	0.5%	0.65%	0.0%	0.42%	0.75%	1.09%	1.13%	0.72%	0.32%	0.65%	0.39%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	9.09%	0.0%	0.0%	2.70%	1.36%					
23	"6. ""Объединенная Российская партия ""Русь"""	51	5	3	1	3	3	0	1	5	1	1	1	0	0	2	2	1	3	1	3	3	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1					
		0.29%	0.4%	0.38%	0.14%	0.21%	0.31%	0.0%	0.07%	0.40%	0.18%	0.14%	0.16%	0.0%	0.0%	0.42%	1.50%	0.27%	0.33%	0.24%	0.32%	0.32%	0.31%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	20.0%	0.0%	5.55%	0.0%	0.0%	0.0%	0.0%	1.36%					
24	"7. ""Новый курс - Автомобильная Россия"""	176	12	10	6	16	12	2	13	13	3	6	8	3	2	4	4	2	5	1	6	5	13	16	0	0	2	0	0	1	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	1					
		1.02%	0.96%	1.29%	0.89%	1.15%	1.24%	1.45%	0.94%	1.04%	0.55%	0.86%	1.33%	1.96%	1.94%	0.85%	3.00%	0.54%	0.56%	0.24%	0.64%	0.54%	1.02%	1.65%	0.0%	0.0%	6.25%	0.0%	0.0%	1.78%	12.0%	0.0%	2.38%	0.0%	0.0%	10.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	13.04%	1.35%	1.36%					
25	"8. ""Народно-республиканская партия России"""	17	0	1	0	0	1	0	5	2	0	0	0	0	0	0	1	0	1	0	1	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.0%	0.12%	0.0%	0.0%	0.10%	0.0%	0.36%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.11%	0.0%	0.10%	0.10%	0.15%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	78	14	4	0	6	4	0	4	1	3	2	6	1	0	0	0	4	4	0	9	3	1	1	0	0	0	0	4	1	0	0	1	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0					
		0.45%	1.12%	0.51%	0.0%	0.43%	0.41%	0.0%	0.29%	0.08%	0.55%	0.28%	1.0%	0.65%	0.0%	0.0%	0.0%	1.09%	0.45%	0.0%	0.96%	0.32%	0.07%	0.10%	0.0%	0.0%	0.0%	0.0%	16.0%	1.78%	0.0%	0.0%	1.19%	2.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.44%	5.55%	0.0%	0.0%	0.0%	1.35%	0.0%					
27	"10. ""Аграрная партия России"""	356	17	20	11	22	21	3	24	17	5	14	11	5	6	21	5	10	17	4	15	16	26	28	0	0	1	26	0	1	1	0	0	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0					
		2.08%	1.36%	2.59%	1.63%	1.59%	2.18%	2.18%	1.74%	1.36%	0.92%	2.01%	1.83%	3.26%	5.82%	4.48%	3.75%	2.73%	1.92%	0.96%	1.61%	1.75%	2.04%	2.89%	0.0%	0.0%	3.12%	28.88%	0.0%	1.78%	4.0%	0.0%	0.0%	5.19%	3.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	10.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.05%	0.0%					
28	"11. ""Истинные патриоты России"""	17	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	1	3	0	3	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1					
		0.09%	0.0%	0.0%	0.14%	0.0%	0.0%	0.72%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.33%	0.0%	0.32%	0.0%	0.07%	0.20%	0.0%	0.0%	0.0%	1.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.36%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	232	12	10	6	22	8	2	18	14	6	16	5	2	1	7	2	10	23	8	14	16	10	12	0	0	0	1	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
		1.35%	0.96%	1.29%	0.89%	1.59%	0.83%	1.45%	1.31%	1.12%	1.11%	2.30%	0.83%	1.30%	0.97%	1.49%	1.50%	2.73%	2.60%	1.93%	1.50%	1.75%	0.78%	1.24%	0.0%	0.0%	0.0%	1.11%	0.0%	0.0%	8.0%	0.0%	2.38%	2.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.34%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	63	5	2	1	10	0	1	13	3	1	2	1	0	1	2	0	1	1	0	3	5	4	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0					
		0.36%	0.4%	0.25%	0.14%	0.72%	0.0%	0.72%	0.94%	0.24%	0.18%	0.28%	0.16%	0.0%	0.97%	0.42%	0.0%	0.27%	0.11%	0.0%	0.32%	0.54%	0.31%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.19%	0.0%	0.0%	0.0%	0.0%	4.54%	0.0%	0.0%	0.0%	0.0%	0.0%	3.44%	0.0%	0.0%	5.0%	0.0%	1.35%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	19	1	0	0	0	0	0	1	5	0	0	0	0	0	1	0	3	1	0	4	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.11%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.81%	0.11%	0.0%	0.43%	0.21%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	23	2	2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	0	5	1	0	2	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.13%	0.16%	0.25%	0.0%	0.0%	0.10%	0.0%	0.07%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.53%	0.10%	0.0%	0.20%	0.0%	0.0%	3.12%	0.0%	0.0%	0.0%	0.0%	0.0%	4.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1329	115	64	75	127	78	7	136	94	50	61	41	13	7	32	11	8	69	30	45	80	86	92	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0					
		7.77%	9.2%	8.30%	11.17%	9.19%	8.09%	5.10%	9.89%	7.55%	9.29%	8.78%	6.83%	8.49%	6.79%	6.83%	8.27%	2.18%	7.80%	7.26%	4.84%	8.79%	6.75%	9.52%	4.54%	0.0%	9.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	11.11%	0.0%	5.0%	0.0%	0.0%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	50	4	0	1	4	1	0	17	1	3	0	0	0	0	1	1	2	1	1	0	2	3	4	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.29%	0.32%	0.0%	0.14%	0.28%	0.10%	0.0%	1.23%	0.08%	0.55%	0.0%	0.0%	0.0%	0.0%	0.21%	0.75%	0.54%	0.11%	0.24%	0.0%	0.21%	0.23%	0.41%	0.0%	3.44%	0.0%	0.0%	0.0%	1.78%	4.0%	0.0%	0.0%	1.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	3466	188	130	164	297	148	28	238	208	132	136	119	40	24	84	29	93	198	81	297	231	274	161	7	3	8	2	5	8	0	2	15	22	8	2	7	2	4	0	6	2	6	8	0	3	4	2	25	15					
		20.27%	15.04%	16.86%	24.44%	21.50%	15.36%	20.43%	17.32%	16.72%	24.53%	19.59%	19.83%	26.14%	23.30%	17.94%	21.80%	25.40%	22.39%	19.61%	31.96%	25.38%	21.50%	16.66%	31.81%	10.34%	25.0%	2.22%	20.0%	14.28%	0.0%	16.66%	17.85%	28.57%	28.57%	20.0%	30.43%	9.09%	14.81%	0.0%	22.22%	11.11%	60.0%	27.58%	0.0%	27.27%	20.0%	8.69%	33.78%	20.54%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	251	13	14	10	14	9	2	24	24	15	9	17	1	1	5	1	6	21	7	11	11	18	12	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2					
		1.46%	1.04%	1.81%	1.49%	1.01%	0.93%	1.45%	1.74%	1.92%	2.78%	1.29%	2.83%	0.65%	0.97%	1.06%	0.75%	1.63%	2.37%	1.69%	1.18%	1.20%	1.41%	1.24%	0.0%	0.0%	3.12%	0.0%	0.0%	0.0%	0.0%	8.33%	1.19%	1.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.73%					
37	"20. ""Политическая партия ""Единая Россия"""	4891	365	241	191	355	262	45	363	372	164	216	198	31	33	144	39	115	233	141	265	306	418	279	2	1	10	6	0	8	1	1	4	4	5	1	1	7	1	6	4	8	0	8	5	5	0	8	18	1					
		28.60%	29.2%	31.25%	28.46%	25.70%	27.20%	32.84%	26.41%	29.90%	30.48%	31.12%	33.0%	20.26%	32.03%	30.76%	29.32%	31.42%	26.35%	34.14%	28.52%	33.62%	32.81%	28.88%	9.09%	3.44%	31.25%	6.66%	0.0%	14.28%	4.0%	8.33%	4.76%	5.19%	17.85%	10.0%	4.34%	31.81%	3.70%	54.54%	14.81%	44.44%	0.0%	27.58%	27.77%	45.45%	0.0%	34.78%	24.32%	1.36%					
38	"21. ""Российская Конституционно-демократическая партия"""	26	4	0	0	3	3	0	1	1	0	0	0	0	0	1	0	1	1	0	3	1	3	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.15%	0.32%	0.0%	0.0%	0.21%	0.31%	0.0%	0.07%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.27%	0.11%	0.0%	0.32%	0.10%	0.23%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.36%					
39	"22. ""Развитие предпринимательства"""	61	4	3	1	5	4	0	9	7	1	3	2	0	1	3	0	1	3	0	1	4	2	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.35%	0.32%	0.38%	0.14%	0.36%	0.41%	0.0%	0.65%	0.56%	0.18%	0.43%	0.33%	0.0%	0.97%	0.64%	0.0%	0.27%	0.33%	0.0%	0.10%	0.43%	0.15%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.89%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2047	202	96	67	232	172	20	200	170	49	69	74	17	11	57	19	38	70	26	74	76	163	89	1	3	1	5	0	3	1	0	9	3	2	0	0	1	3	0	3	1	0	0	1	0	5	2	8	4					
		11.97%	16.16%	12.45%	9.98%	16.79%	17.86%	14.59%	14.55%	13.66%	9.10%	9.94%	12.33%	11.11%	10.67%	12.17%	14.28%	10.38%	7.91%	6.29%	7.96%	8.35%	12.79%	9.21%	4.54%	10.34%	3.12%	5.55%	0.0%	5.35%	4.0%	0.0%	10.71%	3.89%	7.14%	0.0%	0.0%	4.54%	11.11%	0.0%	11.11%	5.55%	0.0%	0.0%	5.55%	0.0%	25.0%	8.69%	10.81%	5.47%					
																																																							
41	Против всех	1124	65	43	23	59	48	8	78	77	33	38	31	11	5	21	3	22	61	23	52	35	59	61	9	18	2	8	1	26	12	7	32	15	7	3	12	8	16	5	10	3	1	9	4	2	6	3	9	40					
		6.57%	5.2%	5.57%	3.42%	4.27%	4.98%	5.83%	5.67%	6.18%	6.13%	5.47%	5.16%	7.18%	4.85%	4.48%	2.25%	6.01%	6.90%	5.56%	5.59%	3.84%	4.63%	6.31%	40.90%	62.06%	6.25%	8.88%	4.0%	46.42%	48.0%	58.33%	38.09%	19.48%	24.99%	30.0%	52.17%	36.36%	59.25%	45.45%	37.03%	16.66%	10.0%	31.03%	22.22%	18.18%	30.0%	13.04%	12.16%	54.79%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
