Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Павловская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178	УИК №1179	УИК №1180	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	296	15	11	6	15	11	14	10	3	5	3	5	7	8	3	3	2	4	2	10	3	13	15	8	11	0	30	15	5	0	20	2	20	5	2	0	7	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	255	14	11	6	12	11	13	10	2	5	2	5	5	8	2	3	2	4	0	6	0	11	15	5	11	0	30	12	3	0	18	0	16	5	0	0	7	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	106	2	4	6	11	8	3	2	1	4	1	5	1	1	2	3	0	1	2	2	4	4	3	0	1	1	9	7	2	3	1	1	4	1	0	0	2	4					
14	Число погашенных неиспользованных открепительных удостоверений	41	1	0	0	3	0	1	0	1	0	1	0	2	0	1	0	0	0	2	4	3	2	0	3	0	0	0	3	2	0	2	2	4	0	2	0	0	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2285	137	148	118	106	121	93	86	16	35	16	74	43	77	20	25	7	5	7	74	12	87	109	33	72	15	220	140	35	13	63	6	117	48	4	4	73	26					
		13.07%	13.01%	14.57%	12.34%	11.73%	12.74%	10.06%	10.83%	9.14%	8.93%	10.74%	16.09%	11.23%	16.59%	11.83%	10.16%	7.07%	6.76%	5.74%	13.94%	7.84%	17.40%	15.75%	12.84%	15.09%	9.55%	16.63%	13.40%	12.87%	12.75%	11.52%	13.64%	11.91%	18.82%	7.69%	3.13%	14.31%	19.70%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2843	143	155	169	122	123	154	114	35	80	35	75	69	54	23	37	22	13	35	100	33	87	122	57	72	40	252	169	51	12	93	5	163	34	4	18	65	8					
		16.26%	13.58%	15.26%	17.68%	13.50%	12.95%	16.67%	14.36%	20.00%	20.41%	23.49%	16.30%	18.02%	11.64%	13.61%	15.04%	22.22%	17.57%	28.69%	18.83%	21.57%	17.40%	17.63%	22.18%	15.09%	25.48%	19.05%	16.17%	18.75%	11.76%	17.00%	11.36%	16.60%	13.33%	7.69%	14.06%	12.75%	6.06%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	156	7	4	10	7	8	11	10	2	3	1	5	6	3	1	0	1	2	3	3	0	4	4	2	5	2	11	12	3	0	6	1	11	0	1	0	5	2					
		0.89%	0.66%	0.39%	1.05%	0.77%	0.84%	1.19%	1.26%	1.14%	0.77%	0.67%	1.09%	1.57%	0.65%	0.59%	0.00%	1.01%	2.70%	2.46%	0.56%	0.00%	0.80%	0.58%	0.78%	1.05%	1.27%	0.83%	1.15%	1.10%	0.00%	1.10%	2.27%	1.12%	0.00%	1.92%	0.00%	0.98%	1.52%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4827	396	293	281	315	381	343	321	49	96	24	109	103	104	35	59	23	6	31	122	21	99	182	56	134	25	270	217	35	20	138	13	204	51	6	47	179	39					
		27.60%	37.61%	28.84%	29.39%	34.85%	40.11%	37.12%	40.43%	28.00%	24.49%	16.11%	23.70%	26.89%	22.41%	20.71%	23.98%	23.23%	8.11%	25.41%	22.98%	13.73%	19.80%	26.30%	21.79%	28.09%	15.92%	20.41%	20.77%	12.87%	19.61%	25.23%	29.55%	20.77%	20.00%	11.54%	36.72%	35.10%	29.55%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	301	26	27	13	14	22	15	8	1	4	1	5	11	1	0	1	0	0	1	13	2	10	9	5	5	1	35	20	1	2	8	0	28	1	1	1	9	0					
		1.72%	2.47%	2.66%	1.36%	1.55%	2.32%	1.62%	1.01%	0.57%	1.02%	0.67%	1.09%	2.87%	0.22%	0.00%	0.41%	0.00%	0.00%	0.82%	2.45%	1.31%	2.00%	1.30%	1.95%	1.05%	0.64%	2.65%	1.91%	0.37%	1.96%	1.46%	0.00%	2.85%	0.39%	1.92%	0.78%	1.76%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6547	319	373	339	285	266	291	234	65	164	65	180	141	212	85	117	43	45	45	200	81	197	233	98	176	69	485	452	137	49	223	18	433	113	35	53	169	57					
		37.43%	30.29%	36.71%	35.46%	31.53%	28.00%	31.49%	29.47%	37.14%	41.84%	43.62%	39.13%	36.81%	45.69%	50.30%	47.56%	43.43%	60.81%	36.89%	37.66%	52.94%	39.40%	33.67%	38.13%	36.90%	43.95%	36.66%	43.25%	50.37%	48.04%	40.77%	40.91%	44.09%	44.31%	67.31%	41.41%	33.14%	43.18%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	73	0	3	4	4	6	2	3	0	1	1	3	1	2	1	2	0	1	0	3	0	0	8	0	2	0	6	5	1	1	2	0	6	0	0	0	5	0					
		0.42%	0.00%	0.30%	0.42%	0.44%	0.63%	0.22%	0.38%	0.00%	0.26%	0.67%	0.65%	0.26%	0.43%	0.59%	0.81%	0.00%	1.35%	0.00%	0.56%	0.00%	0.00%	1.16%	0.00%	0.42%	0.00%	0.45%	0.48%	0.37%	0.98%	0.37%	0.00%	0.61%	0.00%	0.00%	0.00%	0.98%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
