7	Число избирательных бюллетеней в переносных ящиках для голосования	1311	8	14	8	16	14	14	18	35	15	16	8	0	6	10	10	46	9	3	7	248	18	10	10	21	28	11	17	18	29	26	13	24	7	7	14	14	18	30	4	24	2	3	22	23	115	107	11	60	0	6	23	3	43	25	18	0	1	0	1	0									
8	Число бюллетеней в стационарных ящиках для голосования	51670	299	1183	1351	1058	1353	1338	1441	1164	994	622	287	580	1172	1325	742	1257	702	302	278	578	1137	890	1028	1191	1224	1127	1042	1280	1641	1403	1325	1357	1352	648	815	843	1291	1181	1353	1402	1124	710	1120	1143	91	1040	436	163	84	817	416	705	137	816	156	188	468	90	250	160									
9	Число недействительных избирательных бюллетеней	734	1	18	0	21	11	18	13	14	16	9	1	7	25	17	13	26	6	1	3	18	12	25	19	15	18	9	27	27	24	31	17	18	14	11	8	12	12	11	22	11	24	11	18	15	4	10	8	6	2	10	5	10	0	8	1	0	12	1	4	4									
10	Число действительных избирательных бюллетеней	52247	306	1179	1359	1053	1356	1334	1446	1185	993	629	294	573	1153	1318	739	1277	705	304	282	808	1143	875	1019	1197	1234	1129	1032	1271	1646	1398	1321	1363	1345	644	821	845	1297	1200	1335	1415	1102	702	1124	1151	202	1137	439	217	82	813	434	698	180	833	173	188	457	89	247	156									
11	Число полученных открепительных  удостоверений	1544	15	50	40	50	40	40	54	32	20	20	10	38	35	35	15	33	20	7	15	10	50	15	35	43	45	25	30	30	35	30	35	25	48	20	20	20	25	25	40	45	37	30	42	35	0	33	10	0	5	15	0	23	0	20	0	0	2	0	65	7									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1445	10	50	40	48	40	40	53	32	20	19	5	38	35	35	15	33	16	6	11	9	43	15	34	40	40	25	30	28	34	28	31	25	37	13	18	16	25	22	38	44	37	27	41	29	0	31	8	0	3	14	0	22	0	18	0	0	2	0	65	7									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2092	12	30	10	29	18	25	18	29	20	31	19	14	21	35	14	119	24	18	10	305	38	14	22	31	18	15	21	26	19	28	15	27	24	31	21	25	38	14	18	31	20	12	21	26	19	22	12	32	38	71	270	27	82	11	56	69	3	3	3	18									
14	Число неиспользованных открепительных удостоверений	99	5	0	0	2	0	0	1	0	0	1	5	0	0	0	0	0	4	1	4	1	7	0	1	3	5	0	0	2	1	2	4	0	11	7	2	4	0	3	2	1	0	3	1	6	0	2	2	0	2	1	0	1	0	2	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	260	1	3	2	4	4	3	5	2	3	5	1	6	1	4	4	7	3	1	4	0	4	3	5	7	3	7	6	7	5	4	6	4	2	1	1	5	7	4	8	7	12	1	4	3	0	0	1	0	0	0	0	3	0	2	0	0	20	20	29	6									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																							
19	Жириновский Владимир Вольфович	4761	31	145	136	142	107	208	86	129	52	49	28	67	99	108	48	87	63	29	22	37	105	117	123	99	126	115	15	115	105	132	116	127	108	65	75	81	115	120	111	141	140	82	102	122	13	77	46	51	7	68	20	62	11	69	13	17	32	14	14	17									
		8.99%	10.10%	12.11%	10.01%	13.22%	7.83%	15.38%	5.89%	10.76%	5.15%	7.68%	9.49%	11.55%	8.40%	8.09%	6.38%	6.68%	8.86%	9.51%	7.72%	4.48%	9.09%	13.00%	11.85%	8.17%	10.06%	10.11%	1.42%	8.86%	6.29%	9.24%	8.67%	9.20%	7.95%	9.92%	9.05%	9.45%	8.79%	9.91%	8.18%	9.89%	12.43%	11.50%	8.93%	10.46%	6.31%	6.71%	10.29%	22.87%	8.33%	8.26%	4.56%	8.76%	6.11%	8.20%	7.47%	9.04%	6.82%	15.56%	5.58%	10.63%									
20	Зюганов Геннадий Андреевич	12044	95	278	204	233	274	149	284	315	136	146	100	92	197	260	174	304	169	75	78	85	306	126	241	355	322	330	292	225	314	352	356	401	317	205	217	230	310	340	314	376	286	202	318	319	51	274	117	25	27	208	60	164	24	233	33	10	66	4	13	33									
		22.73%	30.94%	23.22%	15.01%	21.69%	20.04%	11.02%	19.47%	26.27%	13.48%	22.88%	33.90%	15.86%	16.72%	19.48%	23.14%	23.33%	23.77%	24.59%	27.37%	10.29%	26.49%	14.00%	23.22%	29.29%	25.72%	28.99%	27.57%	17.33%	18.80%	24.63%	26.61%	29.04%	23.33%	31.30%	26.18%	26.84%	23.68%	28.08%	23.14%	26.37%	25.40%	28.33%	27.85%	27.36%	24.76%	23.89%	26.17%	11.21%	32.14%	25.27%	13.67%	23.16%	13.33%	27.71%	18.97%	5.32%	14.07%	4.44%	5.18%	20.63%									
21	Миронов Сергей Михайлович	2909	20	61	65	72	49	131	60	67	54	41	16	24	32	51	45	101	39	33	19	31	60	20	53	73	78	66	45	54	100	51	93	84	76	41	62	64	98	85	60	66	51	42	75	84	11	56	18	6	1	45	12	54	8	70	4	1	19	1	9	2									
		5.49%	6.51%	5.10%	4.78%	6.70%	3.58%	9.69%	4.11%	5.59%	5.35%	6.43%	5.42%	4.14%	2.72%	3.82%	5.98%	7.75%	5.49%	10.82%	6.67%	3.75%	5.19%	2.22%	5.11%	6.02%	6.23%	5.80%	4.25%	4.16%	5.99%	3.57%	6.95%	6.08%	5.59%	6.26%	7.48%	7.47%	7.49%	7.02%	4.42%	4.63%	4.53%	5.89%	6.57%	7.20%	5.34%	4.88%	4.03%	2.69%	1.19%	5.47%	2.73%	7.63%	4.44%	8.32%	2.30%	0.53%	4.05%	1.11%	3.59%	1.25%									
22	Прохоров Михаил Дмитриевич	5939	23	109	108	115	119	22	118	175	69	111	37	62	145	105	76	102	110	43	56	27	181	17	177	208	174	153	83	102	195	42	55	178	198	88	118	115	203	171	242	184	144	103	136	138	26	141	56	10	10	131	19	145	8	118	16	14	69	4	11	24									
		11.21%	7.49%	9.11%	7.95%	10.71%	8.71%	1.63%	8.09%	14.60%	6.84%	17.40%	12.54%	10.69%	12.31%	7.87%	10.11%	7.83%	15.47%	14.10%	19.65%	3.27%	15.67%	1.89%	17.05%	17.16%	13.90%	13.44%	7.84%	7.86%	11.68%	2.94%	4.11%	12.89%	14.57%	13.44%	14.23%	13.42%	15.51%	14.12%	17.83%	12.90%	12.79%	14.45%	11.91%	11.84%	12.62%	12.29%	12.53%	4.48%	11.90%	15.92%	4.33%	20.48%	4.44%	14.03%	9.20%	7.45%	14.71%	4.44%	4.38%	15.00%									
23	Путин Владимир Владимирович	26594	137	586	846	491	807	824	898	499	682	282	113	328	680	794	396	683	324	124	107	628	491	595	425	462	534	465	597	775	932	821	701	573	646	245	349	355	571	484	608	648	481	273	493	488	101	589	202	125	37	361	323	273	129	343	107	146	271	66	200	80									
		50.20%	44.63%	48.96%	62.25%	45.72%	59.03%	60.95%	61.55%	41.62%	67.59%	44.20%	38.31%	56.55%	57.72%	59.48%	52.66%	52.42%	45.57%	40.66%	37.54%	76.03%	42.51%	66.11%	40.94%	38.12%	42.65%	40.86%	56.37%	59.71%	55.81%	57.45%	52.39%	41.49%	47.53%	37.40%	42.10%	41.42%	43.62%	39.97%	44.80%	45.44%	42.72%	38.29%	43.17%	41.85%	49.03%	51.35%	45.19%	56.05%	44.05%	43.86%	73.58%	38.56%	71.67%	40.78%	61.49%	77.66%	57.78%	73.33%	79.68%	50.00%									
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
