Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Сухиничская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644					
		0.68%	1.15%	0.87%	0.66%	0.88%	0.43%	0.51%	0.37%	0.60%	1.03%	0.00%	0.00%	0.61%	0.00%	3.23%	0.93%	0.61%	0.91%	1.60%	0.33%	0.53%	0.83%	0.56%	1.27%	0.00%	0.83%	0.86%	0.99%	0.00%	1.90%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9139	587	604	625	726	667	787	996	623	155	218	189	135	159	70	166	271	81	89	237	163	263	133	177	111	92	411	147	141	116					
		71.50%	67.70%	65.87%	68.68%	71.04%	71.95%	66.47%	72.81%	61.93%	79.49%	74.66%	82.17%	81.82%	84.13%	75.27%	76.85%	82.12%	73.64%	71.20%	77.20%	87.17%	72.65%	74.72%	75.00%	81.62%	76.67%	70.74%	72.77%	83.93%	73.42%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	72	13	6	8	9	8	7	0	8	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	2	5	1	1	0					
		0.56%	1.50%	0.65%	0.88%	0.88%	0.86%	0.59%	0.00%	0.80%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.91%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	1.67%	0.86%	0.50%	0.60%	0.00%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
