Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Пряжинская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №418	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439					
		0.19%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.19%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	364	78	12	72	11	4	1	18	15	15	5	60	5	3	5	11	1	35	0	9	1	3					
		4.94%	4.73%	7.94%	7.02%	8.20%	6.55%	1.29%	5.08%	3.34%	11.02%	1.79%	5.02%	2.45%	1.89%	2.30%	9.90%	0.71%	6.61%	0.0%	5.62%	0.59%	2.52%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	23	3	0	0	0	1	0	0	1	2	2	8	1	3	0	0	0	1	1	0	0	0					
		0.31%	0.18%	0.0%	0.0%	0.0%	1.63%	0.0%	0.0%	0.22%	1.47%	0.71%	0.66%	0.49%	1.89%	0.0%	0.0%	0.0%	0.18%	1.85%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1003	202	24	154	18	12	7	45	70	10	39	212	24	24	34	11	14	61	3	15	16	8					
		13.61%	12.24%	15.89%	15.02%	13.43%	19.67%	9.09%	12.71%	15.62%	7.35%	13.97%	17.74%	11.76%	15.18%	15.66%	9.90%	10.07%	11.53%	5.55%	9.37%	9.52%	6.72%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	187	37	4	16	5	2	0	8	8	6	10	30	11	4	5	1	1	18	4	9	3	5					
		2.53%	2.24%	2.64%	1.56%	3.73%	3.27%	0.0%	2.25%	1.78%	4.41%	3.58%	2.51%	5.39%	2.53%	2.30%	0.90%	0.71%	3.40%	7.40%	5.62%	1.78%	4.20%					
37	"20. ""Политическая партия ""Единая Россия"""	3461	753	55	440	57	29	50	160	200	60	136	523	107	81	128	63	89	272	19	79	93	67					
		46.97%	45.66%	36.42%	42.92%	42.53%	47.54%	64.93%	45.19%	44.64%	44.11%	48.74%	43.76%	52.45%	51.26%	58.98%	56.75%	64.02%	51.41%	35.18%	49.37%	55.35%	56.30%					
38	"21. ""Российская Конституционно-демократическая партия"""	17	3	1	1	1	0	0	1	0	0	1	0	0	0	1	0	0	2	1	2	2	1					
		0.23%	0.18%	0.66%	0.09%	0.74%	0.0%	0.0%	0.28%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.37%	1.85%	1.25%	1.19%	0.84%					
39	"22. ""Развитие предпринимательства"""	13	6	0	0	0	0	0	0	2	0	1	1	0	1	0	0	0	1	0	0	1	0					
		0.17%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.35%	0.08%	0.0%	0.63%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.59%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	570	168	10	50	11	1	4	27	52	19	17	83	36	18	4	7	3	26	2	5	16	11					
		7.73%	10.18%	6.62%	4.87%	8.20%	1.63%	5.19%	7.62%	11.60%	13.97%	6.09%	6.94%	17.64%	11.39%	1.84%	6.30%	2.15%	4.91%	3.70%	3.12%	9.52%	9.24%					
																												
41	Против всех	277	70	12	49	7	4	1	9	25	2	6	48	2	4	2	3	3	17	1	5	4	3					
		3.75%	4.24%	7.94%	4.78%	5.22%	6.55%	1.29%	2.54%	5.58%	1.47%	2.15%	4.01%	0.98%	2.53%	0.92%	2.70%	2.15%	3.21%	1.85%	3.12%	2.38%	2.52%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
