Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Тамбовская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	92	18	4	6	1	1	1	5	1	4	0	1	4	2	0	7	1	3	2	4	12	0	1	0	0	2	1	2	0	9					
		0.85%	1.31%	0.37%	0.81%	0.41%	0.33%	0.99%	0.94%	0.80%	1.29%	0.0%	0.49%	0.62%	2.32%	0.0%	1.21%	0.25%	2.34%	0.62%	0.96%	1.22%	0.0%	0.46%	0.0%	0.0%	1.12%	1.36%	0.69%	0.0%	1.53%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	477	68	44	34	13	21	7	31	1	17	18	5	21	3	8	17	15	2	15	12	21	8	4	7	4	2	0	10	0	69					
		4.43%	4.97%	4.10%	4.64%	5.41%	6.95%	6.93%	5.88%	0.80%	5.48%	8.65%	2.48%	3.27%	3.48%	6.4%	2.96%	3.77%	1.56%	4.70%	2.89%	2.14%	7.76%	1.86%	2.59%	3.05%	1.12%	0.0%	3.47%	0.0%	11.75%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	181	40	26	12	6	3	2	5	1	5	0	8	11	1	0	14	4	0	3	5	11	2	0	6	2	4	2	1	0	7					
		1.68%	2.92%	2.42%	1.63%	2.5%	0.99%	1.98%	0.94%	0.80%	1.61%	0.0%	3.98%	1.71%	1.16%	0.0%	2.43%	1.00%	0.0%	0.94%	1.20%	1.12%	1.94%	0.0%	2.22%	1.52%	2.24%	2.73%	0.34%	0.0%	1.19%					
22	"5. ""За Русь Святую"""	52	6	5	0	1	0	1	0	1	4	1	4	5	3	1	1	2	1	3	0	1	1	0	3	1	0	1	4	1	1					
		0.48%	0.43%	0.46%	0.0%	0.41%	0.0%	0.99%	0.0%	0.80%	1.29%	0.48%	1.99%	0.78%	3.48%	0.8%	0.17%	0.50%	0.78%	0.94%	0.0%	0.10%	0.97%	0.0%	1.11%	0.76%	0.0%	1.36%	1.38%	1.61%	0.17%					
23	"6. ""Объединенная Российская партия ""Русь"""	37	4	4	1	0	2	0	2	0	0	0	2	3	0	1	4	2	0	0	5	1	1	1	0	0	1	0	1	0	2					
		0.34%	0.29%	0.37%	0.13%	0.0%	0.66%	0.0%	0.37%	0.0%	0.0%	0.0%	0.99%	0.46%	0.0%	0.8%	0.69%	0.50%	0.0%	0.0%	1.20%	0.10%	0.97%	0.46%	0.0%	0.0%	0.56%	0.0%	0.34%	0.0%	0.34%					
24	"7. ""Новый курс - Автомобильная Россия"""	54	5	13	2	1	4	0	4	3	3	0	0	0	1	1	2	1	0	2	0	4	0	0	0	0	1	0	2	2	3					
		0.50%	0.36%	1.21%	0.27%	0.41%	1.32%	0.0%	0.75%	2.41%	0.96%	0.0%	0.0%	0.0%	1.16%	0.8%	0.34%	0.25%	0.0%	0.62%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.69%	3.22%	0.51%					
25	"8. ""Народно-республиканская партия России"""	17	1	1	3	1	0	0	3	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	2	0	1	0					
		0.15%	0.07%	0.09%	0.40%	0.41%	0.0%	0.0%	0.56%	0.0%	0.32%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.31%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.73%	0.0%	1.61%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	29	1	1	2	0	1	0	2	0	0	0	3	1	0	1	1	1	0	0	1	0	0	2	0	0	2	0	0	2	8					
		0.26%	0.07%	0.09%	0.27%	0.0%	0.33%	0.0%	0.37%	0.0%	0.0%	0.0%	1.49%	0.15%	0.0%	0.8%	0.17%	0.25%	0.0%	0.0%	0.24%	0.0%	0.0%	0.93%	0.0%	0.0%	1.12%	0.0%	0.0%	3.22%	1.36%					
27	"10. ""Аграрная партия России"""	1339	82	73	43	18	44	4	116	31	37	30	28	74	20	29	58	38	19	48	105	221	23	31	34	25	21	8	28	3	48					
		12.44%	5.99%	6.80%	5.87%	7.5%	14.56%	3.96%	22.01%	25.0%	11.93%	14.42%	13.93%	11.54%	23.25%	23.2%	10.10%	9.57%	14.84%	15.04%	25.30%	22.55%	22.33%	14.41%	12.59%	19.08%	11.79%	10.95%	9.72%	4.83%	8.17%					
28	"11. ""Истинные патриоты России"""	15	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	2	0	0	0	0	4	2					
		0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.50%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.74%	0.0%	0.0%	0.0%	0.0%	6.45%	0.34%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	96	10	8	4	8	1	1	4	1	6	1	2	8	0	1	4	1	3	5	2	15	1	3	3	0	2	0	1	0	1					
		0.89%	0.73%	0.74%	0.54%	3.33%	0.33%	0.99%	0.75%	0.80%	1.93%	0.48%	0.99%	1.24%	0.0%	0.8%	0.69%	0.25%	2.34%	1.56%	0.48%	1.53%	0.97%	1.39%	1.11%	0.0%	1.12%	0.0%	0.34%	0.0%	0.17%					
30	"13. ""Демократическая партия России"""	43	1	6	5	0	5	1	0	0	2	0	1	5	0	1	1	0	0	0	0	5	0	1	2	0	0	0	1	1	5					
		0.39%	0.07%	0.55%	0.68%	0.0%	1.65%	0.99%	0.0%	0.0%	0.64%	0.0%	0.49%	0.78%	0.0%	0.8%	0.17%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.46%	0.74%	0.0%	0.0%	0.0%	0.34%	1.61%	0.85%					
31	"14. ""Великая Россия - Евразийский Союз"""	23	2	1	4	0	1	0	0	0	1	0	0	1	0	1	1	0	0	0	3	2	0	0	0	0	2	0	2	0	2					
		0.21%	0.14%	0.09%	0.54%	0.0%	0.33%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.15%	0.0%	0.8%	0.17%	0.0%	0.0%	0.0%	0.72%	0.20%	0.0%	0.0%	0.0%	0.0%	1.12%	0.0%	0.69%	0.0%	0.34%					
32	"15. ""Партия СЛОН"""	11	1	2	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1					
		0.10%	0.07%	0.18%	0.27%	0.0%	0.0%	1.98%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%					
33	"16. ""Родина"" (народно-патриотический союз)"""	362	64	49	35	6	16	1	5	1	15	1	8	15	1	4	14	16	1	7	8	47	7	5	2	8	7	0	6	2	11					
		3.36%	4.67%	4.56%	4.78%	2.5%	5.29%	0.99%	0.94%	0.80%	4.83%	0.48%	3.98%	2.34%	1.16%	3.2%	2.43%	4.03%	0.78%	2.19%	1.92%	4.79%	6.79%	2.32%	0.74%	6.10%	3.93%	0.0%	2.08%	3.22%	1.87%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	36	3	3	5	0	1	0	1	0	0	0	1	3	0	0	2	1	0	0	1	1	0	1	0	0	0	8	1	2	2					
		0.33%	0.21%	0.27%	0.68%	0.0%	0.33%	0.0%	0.18%	0.0%	0.0%	0.0%	0.49%	0.46%	0.0%	0.0%	0.34%	0.25%	0.0%	0.0%	0.24%	0.10%	0.0%	0.46%	0.0%	0.0%	0.0%	10.95%	0.34%	3.22%	0.34%					
35	"18. ""ЛДПР"""	2046	278	228	152	62	49	27	110	32	46	53	38	105	13	17	121	94	30	28	60	193	12	43	41	29	27	10	38	17	93					
		19.01%	20.32%	21.24%	20.76%	25.83%	16.22%	26.73%	20.87%	25.80%	14.83%	25.48%	18.90%	16.38%	15.11%	13.6%	21.08%	23.67%	23.43%	8.77%	14.45%	19.69%	11.65%	20.0%	15.18%	22.13%	15.16%	13.69%	13.19%	27.41%	15.84%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	189	22	14	7	3	12	0	11	3	4	3	3	20	1	0	7	7	5	11	7	18	0	4	4	4	5	0	3	0	11					
		1.75%	1.60%	1.30%	0.95%	1.25%	3.97%	0.0%	2.08%	2.41%	1.29%	1.44%	1.49%	3.12%	1.16%	0.0%	1.21%	1.76%	3.90%	3.44%	1.68%	1.83%	0.0%	1.86%	1.48%	3.05%	2.80%	0.0%	1.04%	0.0%	1.87%					
37	"20. ""Политическая партия ""Единая Россия"""	2626	359	288	199	56	71	22	123	12	72	35	35	195	23	39	153	82	30	105	68	177	23	62	36	26	56	23	76	12	168					
		24.40%	26.24%	26.84%	27.18%	23.33%	23.50%	21.78%	23.33%	9.67%	23.22%	16.82%	17.41%	30.42%	26.74%	31.2%	26.65%	20.65%	23.43%	32.91%	16.38%	18.06%	22.33%	28.83%	13.33%	19.84%	31.46%	31.50%	26.38%	19.35%	28.62%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	1	2	1	0	0	1	1	0	0	0	1	1	0	0	2	2	0	2	2	1	0	0	1	0	0	0	1	0	8					
		0.25%	0.07%	0.18%	0.13%	0.0%	0.0%	0.99%	0.18%	0.0%	0.0%	0.0%	0.49%	0.15%	0.0%	0.0%	0.34%	0.50%	0.0%	0.62%	0.48%	0.10%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.34%	0.0%	1.36%					
39	"22. ""Развитие предпринимательства"""	34	8	6	1	0	1	0	0	4	3	0	1	1	1	0	1	0	0	0	2	3	0	0	0	0	0	0	0	0	2					
		0.31%	0.58%	0.55%	0.13%	0.0%	0.33%	0.0%	0.0%	3.22%	0.96%	0.0%	0.49%	0.15%	1.16%	0.0%	0.17%	0.0%	0.0%	0.0%	0.48%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1912	260	188	150	40	40	13	67	24	67	42	37	92	6	16	107	81	15	75	72	169	13	39	95	21	36	12	65	7	63					
		17.77%	19.00%	17.52%	20.49%	16.66%	13.24%	12.87%	12.71%	19.35%	21.61%	20.19%	18.40%	14.35%	6.97%	12.8%	18.64%	20.40%	11.71%	23.51%	17.34%	17.24%	12.62%	18.13%	35.18%	16.03%	20.22%	16.43%	22.56%	11.29%	10.73%					
																																				
41	Против всех	710	105	81	46	15	22	10	17	8	15	14	13	45	6	3	43	30	12	4	35	46	10	14	17	8	6	4	34	6	41					
		6.59%	7.67%	7.54%	6.28%	6.25%	7.28%	9.90%	3.22%	6.45%	4.83%	6.73%	6.46%	7.02%	6.97%	2.4%	7.49%	7.55%	9.37%	1.25%	8.43%	4.69%	9.70%	6.51%	6.29%	6.10%	3.37%	5.47%	11.80%	9.67%	6.98%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
