Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																					
Дата голосования: 04.12.2011																																					
																																					
Наименование Избирательной комиссии:    Доволенская  																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216					
14	Число погашенных неиспользованных открепительных удостоверений	15	0	0	0	0	8	3	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	24	1	0	0	0	0	5	9	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	994	61	3	18	8	52	96	91	60	6	14	10	68	12	31	89	5	25	4	15	7	54	14	61	4	42	14	30	36	43	21					
		10.58%	12.55%	8.11%	7.17%	12.90%	10.12%	9.66%	10.41%	7.22%	7.50%	9.86%	11.63%	13.33%	9.60%	10.13%	13.61%	12.82%	12.95%	4.26%	9.43%	4.49%	12.22%	20.29%	10.83%	3.64%	10.29%	12.17%	9.32%	11.69%	13.48%	14.79%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1509	94	13	49	9	68	110	103	125	19	37	29	100	26	68	87	3	18	9	43	19	99	7	128	28	68	10	41	25	46	28					
		16.07%	19.34%	35.14%	19.52%	14.52%	13.23%	11.07%	11.78%	15.04%	23.75%	26.06%	33.72%	19.61%	20.80%	22.22%	13.30%	7.69%	9.33%	9.57%	27.04%	12.18%	22.40%	10.14%	22.74%	25.45%	16.67%	8.70%	12.73%	8.12%	14.42%	19.72%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	62	3	0	1	0	9	6	8	1	1	0	1	4	0	2	5	0	1	1	1	1	6	0	2	2	0	0	0	3	2	2					
		0.66%	0.62%	0.00%	0.40%	0.00%	1.75%	0.60%	0.92%	0.12%	1.25%	0.00%	1.16%	0.78%	0.00%	0.65%	0.76%	0.00%	0.52%	1.06%	0.63%	0.64%	1.36%	0.00%	0.36%	1.82%	0.00%	0.00%	0.00%	0.97%	0.63%	1.41%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2417	53	8	59	23	168	360	240	257	19	57	9	80	27	88	142	20	42	8	38	31	128	10	150	20	122	13	62	84	75	24					
		25.74%	10.91%	21.62%	23.51%	37.10%	32.68%	36.22%	27.46%	30.93%	23.75%	40.14%	10.47%	15.69%	21.60%	28.76%	21.71%	51.28%	21.76%	8.51%	23.90%	19.87%	28.96%	14.49%	26.64%	18.18%	29.90%	11.30%	19.25%	27.27%	23.51%	16.90%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	90	3	0	2	0	6	18	10	10	0	0	0	1	0	5	7	1	4	1	0	0	7	1	1	0	4	0	3	1	3	2					
		0.96%	0.62%	0.00%	0.80%	0.00%	1.17%	1.81%	1.14%	1.20%	0.00%	0.00%	0.00%	0.20%	0.00%	1.63%	1.07%	2.56%	2.07%	1.06%	0.00%	0.00%	1.58%	1.45%	0.18%	0.00%	0.98%	0.00%	0.93%	0.32%	0.94%	1.41%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4148	262	12	115	21	203	390	405	363	35	34	37	246	60	105	307	10	102	70	55	96	144	36	202	52	166	75	178	154	149	64					
		44.17%	53.91%	32.43%	45.82%	33.87%	39.49%	39.24%	46.34%	43.68%	43.75%	23.94%	43.02%	48.24%	48.00%	34.31%	46.94%	25.64%	52.85%	74.47%	34.59%	61.54%	32.58%	52.17%	35.88%	47.27%	40.69%	65.22%	55.28%	50.00%	46.71%	45.07%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	27	1	1	1	0	1	2	3	8	0	0	0	2	0	3	0	0	0	0	1	0	1	0	0	0	2	0	1	0	0	0					
		0.29%	0.21%	2.70%	0.40%	0.00%	0.19%	0.20%	0.34%	0.96%	0.00%	0.00%	0.00%	0.39%	0.00%	0.98%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.23%	0.00%	0.00%	0.00%	0.49%	0.00%	0.31%	0.00%	0.00%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
