Выборы Президента Российской Федерации																																																					
																																																					
Наименование Избирательной комиссии:    Павловская																																																					
																																																					
Итоги голосования 																																																					
																																																					
		Сумма	УИК №2701	УИК №2702	УИК №2703	УИК №2704	УИК №2705	УИК №2706	УИК №2707	УИК №2708	УИК №2709	УИК №2710	УИК №2711	УИК №2712	УИК №2713	УИК №2714	УИК №2715	УИК №2716	УИК №2717	УИК №2718	УИК №2719	УИК №2720	УИК №2721	УИК №2722	УИК №2723	УИК №2724	УИК №2725	УИК №2726	УИК №2727	УИК №2728	УИК №2729	УИК №2730	УИК №2731	УИК №2732	УИК №2733	УИК №2734	УИК №2735	УИК №2736	УИК №2737	УИК №2738	УИК №2739	УИК №2740	УИК №2741	УИК №2742	УИК №2743	УИК №2744	УИК №2745	УИК №2746					
24	Против всех	852	34	26	21	20	33	36	30	60	62	9	54	57	31	37	14	6	11	12	20	12	14	5	7	24	12	13	8	6	2	11	2	9	18	10	10	11	6	4	4	18	10	2	14	12	25	10					
		2.50%	3.75%	1.95%	2.69%	3.36%	3.23%	2.60%	3.49%	3.85%	3.91%	2.61%	5.38%	4.30%	3.26%	3.11%	3.27%	2.00%	1.17%	1.67%	3.74%	1.86%	1.69%	0.82%	2.35%	2.16%	1.60%	2.74%	0.76%	1.99%	1.43%	1.99%	0.45%	1.03%	2.45%	1.21%	1.56%	2.81%	2.14%	0.68%	1.54%	1.71%	2.71%	0.63%	2.19%	4.00%	1.66%	2.86%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
