Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
Наименование Избирательной комиссии:    Тулунская городская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	1.Политическая партия «Аграрная партия России»	734	18	14	10	23	17	13	24	14	45	17	10	22	14	26	9	9	13	28	12	10	7	7	7	11	26	32	22	37	9	30	15	3	46	13	18	13	18	58	3	1	10					
		3.45%	5.31%	2.00%	2.48%	4.02%	2.92%	3.36%	3.27%	2.77%	5.71%	2.67%	3.44%	3.63%	2.89%	4.24%	2.11%	2.33%	3.78%	5.08%	2.53%	1.64%	1.99%	2.00%	1.85%	2.43%	3.61%	3.06%	3.05%	8.49%	2.50%	5.77%	2.62%	0.92%	7.80%	3.75%	3.31%	2.41%	2.46%	6.03%	1.22%	0.25%	4.35%					
19	2.Всероссийская политическая партия «Гражданская Сила»	110	0	1	0	2	4	2	8	2	7	2	10	4	2	6	1	1	1	1	2	7	3	1	2	1	1	3	1	0	2	5	5	0	0	0	3	1	0	19	0	0	0					
		0.52%	0.00%	0.14%	0.00%	0.35%	0.69%	0.52%	1.09%	0.40%	0.89%	0.31%	3.44%	0.66%	0.41%	0.98%	0.23%	0.26%	0.29%	0.18%	0.42%	1.15%	0.85%	0.29%	0.53%	0.22%	0.14%	0.29%	0.14%	0.00%	0.56%	0.96%	0.87%	0.00%	0.00%	0.00%	0.55%	0.19%	0.00%	1.98%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	52	0	0	0	3	1	0	5	1	0	0	0	2	1	7	0	0	0	0	3	3	0	2	1	1	2	1	2	0	2	1	0	0	0	0	1	0	0	13	0	0	0					
		0.24%	0.00%	0.00%	0.00%	0.52%	0.17%	0.00%	0.68%	0.20%	0.00%	0.00%	0.00%	0.33%	0.21%	1.14%	0.00%	0.00%	0.00%	0.00%	0.63%	0.49%	0.00%	0.57%	0.26%	0.22%	0.28%	0.10%	0.28%	0.00%	0.56%	0.19%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	1.35%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2369	30	62	35	29	70	35	95	90	124	105	27	64	72	60	41	40	53	83	58	68	27	33	45	63	82	79	80	105	47	64	51	24	40	44	50	59	57	127	17	5	29					
		11.14%	8.85%	8.87%	8.68%	5.07%	12.03%	9.04%	12.96%	17.79%	15.74%	16.51%	9.28%	10.56%	14.88%	9.79%	9.62%	10.34%	15.41%	15.06%	12.21%	11.18%	7.69%	9.43%	11.90%	13.91%	11.37%	7.55%	11.08%	24.08%	13.06%	12.31%	8.90%	7.38%	6.78%	12.68%	9.21%	10.93%	7.78%	13.20%	6.91%	1.25%	12.61%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	170	2	3	1	2	2	2	10	7	15	7	4	1	3	6	1	0	3	11	6	3	0	4	4	5	6	16	5	6	2	3	2	0	0	3	6	2	1	15	1	0	0					
		0.80%	0.59%	0.43%	0.25%	0.35%	0.34%	0.52%	1.36%	1.38%	1.90%	1.10%	1.37%	0.17%	0.62%	0.98%	0.23%	0.00%	0.87%	1.99%	1.26%	0.49%	0.00%	1.14%	1.06%	1.10%	0.83%	1.53%	0.69%	1.38%	0.56%	0.58%	0.35%	0.00%	0.00%	0.86%	1.10%	0.37%	0.14%	1.56%	0.41%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	87	0	2	2	4	1	2	5	2	3	1	3	3	3	7	0	1	1	2	0	16	2	4	0	6	0	3	4	0	2	1	0	0	0	2	1	0	1	3	0	0	0					
		0.41%	0.00%	0.29%	0.50%	0.70%	0.17%	0.52%	0.68%	0.40%	0.38%	0.16%	1.03%	0.50%	0.62%	1.14%	0.00%	0.26%	0.29%	0.36%	0.00%	2.63%	0.57%	1.14%	0.00%	1.32%	0.00%	0.29%	0.55%	0.00%	0.56%	0.19%	0.00%	0.00%	0.00%	0.58%	0.18%	0.00%	0.14%	0.31%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2129	45	88	41	61	76	45	63	55	66	66	40	47	34	123	32	42	43	49	32	54	32	34	40	54	57	97	78	30	24	40	57	39	39	31	52	64	44	56	22	115	22					
		10.02%	13.27%	12.59%	10.17%	10.66%	13.06%	11.63%	8.59%	10.87%	8.38%	10.38%	13.75%	7.76%	7.02%	20.07%	7.51%	10.85%	12.50%	8.89%	6.74%	8.88%	9.12%	9.71%	10.58%	11.92%	7.91%	9.27%	10.80%	6.88%	6.67%	7.69%	9.95%	12.00%	6.61%	8.93%	9.58%	11.85%	6.00%	5.82%	8.94%	28.68%	9.57%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2244	35	67	63	59	54	46	92	77	104	86	36	56	100	84	35	51	32	77	57	78	37	39	48	34	89	123	57	63	22	52	40	24	65	25	39	50	29	88	13	2	16					
		10.56%	10.32%	9.59%	15.63%	10.31%	9.28%	11.89%	12.55%	15.22%	13.20%	13.52%	12.37%	9.24%	20.66%	13.70%	8.22%	13.18%	9.30%	13.97%	12.00%	12.83%	10.54%	11.14%	12.70%	7.51%	12.34%	11.76%	7.89%	14.45%	6.11%	10.00%	6.98%	7.38%	11.02%	7.20%	7.18%	9.26%	3.96%	9.15%	5.28%	0.50%	6.96%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	261	9	6	2	14	5	4	18	5	16	3	1	6	8	10	2	7	1	8	6	20	4	5	4	10	15	8	8	5	3	3	4	1	6	2	4	7	2	13	2	3	1					
		1.23%	2.65%	0.86%	0.50%	2.45%	0.86%	1.03%	2.46%	0.99%	2.03%	0.47%	0.34%	0.99%	1.65%	1.63%	0.47%	1.81%	0.29%	1.45%	1.26%	3.29%	1.14%	1.43%	1.06%	2.21%	2.08%	0.76%	1.11%	1.15%	0.83%	0.58%	0.70%	0.31%	1.02%	0.58%	0.74%	1.30%	0.27%	1.35%	0.81%	0.75%	0.43%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12804	194	445	246	368	344	229	401	245	388	346	157	393	239	266	300	229	196	284	291	343	235	211	224	262	433	679	452	183	240	316	395	231	388	221	361	338	571	549	186	275	150					
		60.23%	57.23%	63.66%	61.04%	64.34%	59.11%	59.17%	54.71%	48.42%	49.24%	54.40%	53.95%	64.85%	49.38%	43.39%	70.42%	59.17%	56.98%	51.54%	61.26%	56.41%	66.95%	60.29%	59.26%	57.84%	60.06%	64.91%	62.60%	41.97%	66.67%	60.77%	68.94%	71.08%	65.76%	63.69%	66.48%	62.59%	77.90%	57.07%	75.61%	68.58%	65.22%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	145	3	9	0	7	1	5	6	3	10	3	1	7	4	10	3	1	0	6	1	1	1	3	1	2	5	3	3	7	3	4	2	0	2	3	5	1	3	14	1	0	1					
		0.68%	0.88%	1.29%	0.00%	1.22%	0.17%	1.29%	0.82%	0.59%	1.27%	0.47%	0.34%	1.16%	0.83%	1.63%	0.70%	0.26%	0.00%	1.09%	0.21%	0.16%	0.28%	0.86%	0.26%	0.44%	0.69%	0.29%	0.42%	1.61%	0.83%	0.77%	0.35%	0.00%	0.34%	0.86%	0.92%	0.19%	0.41%	1.46%	0.41%	0.00%	0.43%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
