7	Число избирательных бюллетеней в переносных ящиках для голосования	14169	14	158	163	177	197	77	91	35	28	270	160	54	124	85	42	35	46	18	68	28	378	196	577	183	98	396	39	203	279	215	225	96	242	110	159	138	155	162	30	186	159	136	26	177	37	37	48	223	49	202	186	45	154	144	111	52	191	123	44	332	251	228	196	44	15	21	101	22	81	156	54	127	139	30	116	89	47	32	58	40	43	211	259	199	179	214	210	16	41	208	245	51	20	329	366	77	20	929	162	130									
8	Число бюллетеней в стационарных ящиках для голосования	122273	1290	964	1027	832	1067	1304	792	940	1040	1221	1217	1039	1137	982	1119	1085	1108	1849	889	959	854	1128	950	1485	1099	958	1288	1331	1058	570	1275	1246	957	1092	1327	1112	1596	1406	1059	1089	1233	988	1139	940	1256	1103	1438	1117	1203	1172	1225	1161	1440	1124	1096	1347	1457	1374	1334	1288	1177	1345	1457	1327	1581	1597	1659	1403	1497	1470	1133	1238	1283	1620	949	1093	1354	900	1061	1176	1303	1312	1294	1166	1157	1588	1464	1205	1205	1298	1406	1176	1462	1522	1416	1685	1465	1098	1469	1086									
9	Число недействительных избирательных бюллетеней	1795	22	22	0	20	13	17	13	24	20	19	20	20	14	33	26	22	13	25	12	28	20	12	20	9	10	22	25	23	23	11	18	20	8	0	6	16	16	14	15	13	19	13	22	9	21	15	17	19	20	18	29	14	19	17	15	12	29	29	11	18	26	28	29	16	14	26	29	34	12	0	10	13	19	27	21	13	15	10	23	14	13	17	18	11	12	15	17	29	20	17	5	23	25	18	22	13	43	14	21	13									
10	Число действительных избирательных бюллетеней	134647	1282	1100	1190	989	1251	1364	870	951	1048	1472	1357	1073	1247	1034	1135	1098	1141	1842	945	959	1212	1312	1507	1659	1187	1332	1302	1511	1314	774	1482	1322	1191	1202	1480	1234	1735	1554	1074	1262	1373	1111	1143	1108	1272	1125	1469	1321	1232	1356	1382	1192	1575	1251	1192	1387	1619	1468	1367	1602	1402	1545	1624	1355	1582	1592	1731	1391	1566	1626	1177	1352	1403	1623	1044	1169	1386	922	1096	1202	1333	1506	1535	1354	1324	1787	1657	1192	1226	1489	1646	1204	1457	1833	1760	1749	1442	2013	1610	1203									
11	Число полученных открепительных  удостоверений	5146	60	60	65	65	70	65	30	30	40	40	61	65	75	45	40	25	25	40	45	40	19	55	50	50	45	40	45	45	45	45	85	45	45	70	65	40	60	50	20	50	45	60	30	60	45	20	50	45	45	40	40	40	45	45	45	80	50	105	30	120	120	80	80	50	65	70	61	65	60	45	20	45	50	45	40	30	40	20	45	30	40	70	45	45	45	60	50	30	40	90	100	90	30	70	45	40	45	45	65	45									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	4706	60	57	65	65	70	65	21	23	35	40	61	64	75	45	34	22	23	40	35	23	16	55	50	50	35	38	26	45	45	41	85	32	24	50	48	37	60	50	18	50	43	60	24	60	28	19	47	32	45	40	40	29	40	36	34	80	26	105	26	120	120	80	80	50	64	68	59	54	60	45	20	29	44	25	25	30	27	19	42	23	40	70	45	45	45	58	48	29	40	90	96	90	28	70	45	23	33	45	45	45									
13	Число избирателей, проголосовавших по открепительным удостоверениям	4128	67	62	21	27	21	81	41	43	45	56	63	39	40	32	33	41	22	121	53	37	29	37	195	42	38	26	29	34	18	8	29	38	32	34	19	34	45	21	35	34	151	28	48	14	16	22	36	53	30	42	46	33	30	30	20	48	58	41	16	44	36	34	47	57	15	29	29	32	57	43	40	37	38	25	52	32	27	12	11	29	28	81	53	29	36	53	44	18	54	52	23	21	10	91	38	72	50	87	53	25									
14	Число неиспользованных открепительных удостоверений	440	0	3	0	0	0	0	9	7	5	0	0	1	0	0	6	3	2	0	10	17	3	0	0	0	10	2	19	0	0	4	0	13	21	20	17	3	0	0	2	0	2	0	6	0	17	1	3	13	0	0	0	11	5	9	11	0	24	0	4	0	0	0	0	0	1	2	2	11	0	0	0	16	6	20	15	0	13	1	3	7	0	0	0	0	0	2	2	1	0	0	4	0	2	0	0	17	12	0	20	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	354	2	2	7	3	3	1	6	2	3	1	2	6	3	1	2	10	3	10	1	8	4	2	4	3	4	1	7	6	3	2	4	1	2	3	6	3	8	8	4	1	7	6	1	4	7	4	4	0	5	3	1	2	1	5	4	2	8	4	6	5	4	2	5	6	2	3	7	2	1	1	1	5	0	1	0	2	3	3	2	2	4	1	2	3	1	2	4	6	7	1	4	3	7	3	2	5	2	6	6	2									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																																															
19	Жириновский Владимир Вольфович	10238	152	115	86	83	113	168	84	84	82	131	139	101	108	84	104	104	102	164	60	87	114	60	111	123	89	93	103	118	81	57	127	102	95	37	110	94	108	103	96	90	83	93	84	75	95	87	139	87	85	89	90	79	105	100	94	88	93	103	111	129	71	116	116	94	103	102	129	105	100	114	94	89	117	131	83	96	96	66	114	94	95	112	76	102	119	71	129	127	101	90	100	108	112	165	152	140	134	97	123	84									
		7.50%	11.66%	10.25%	7.23%	8.23%	8.94%	12.17%	9.51%	8.62%	7.68%	8.79%	10.09%	9.24%	8.56%	7.87%	8.96%	9.29%	8.84%	8.78%	6.27%	8.81%	9.25%	4.53%	7.27%	7.37%	7.44%	6.87%	7.76%	7.69%	6.06%	7.26%	8.47%	7.60%	7.92%	3.08%	7.40%	7.52%	6.17%	6.57%	8.82%	7.06%	5.96%	8.27%	7.21%	6.71%	7.35%	7.63%	9.35%	6.49%	6.79%	6.48%	6.38%	6.55%	6.59%	7.89%	7.79%	6.29%	5.64%	6.88%	8.06%	7.96%	4.97%	7.37%	7.02%	6.86%	6.45%	6.30%	7.33%	7.37%	6.34%	7.01%	7.92%	6.52%	8.23%	7.94%	7.79%	8.12%	6.85%	7.08%	10.19%	7.73%	7.06%	7.35%	4.89%	7.47%	8.91%	3.94%	7.71%	10.40%	8.11%	5.98%	6.06%	8.80%	7.56%	8.91%	8.53%	7.95%	9.02%	4.79%	7.54%	6.91%									
20	Зюганов Геннадий Андреевич	27061	239	168	168	195	263	233	199	228	269	284	294	253	267	222	262	249	295	370	190	240	216	231	248	305	261	237	288	314	200	139	286	264	201	210	299	310	356	322	240	235	263	247	289	198	338	290	336	262	313	285	309	277	347	269	256	153	309	211	320	303	251	287	354	320	355	403	420	291	326	265	253	210	214	341	221	263	312	234	260	290	328	304	310	291	267	287	351	258	236	300	72	245	275	362	335	341	311	151	324	218									
		19.83%	18.33%	14.97%	14.12%	19.33%	20.81%	16.87%	22.54%	23.38%	25.19%	19.05%	21.35%	23.15%	21.17%	20.81%	22.57%	22.23%	25.56%	19.82%	19.85%	24.32%	17.53%	17.45%	16.24%	18.29%	21.80%	17.50%	21.70%	20.47%	14.96%	17.71%	19.07%	19.67%	16.76%	17.47%	20.12%	24.80%	20.33%	20.54%	22.04%	18.43%	18.89%	21.98%	24.81%	17.73%	26.14%	25.44%	22.61%	19.55%	25.00%	20.74%	21.90%	22.97%	21.77%	21.21%	21.21%	10.94%	18.75%	14.09%	23.22%	18.70%	17.58%	18.25%	21.42%	23.34%	22.24%	24.91%	23.86%	20.42%	20.66%	16.30%	21.31%	15.38%	15.05%	20.67%	20.75%	22.25%	22.27%	25.11%	23.24%	23.85%	24.37%	19.96%	19.96%	21.32%	19.99%	15.93%	20.97%	21.13%	18.94%	19.92%	4.36%	19.97%	18.56%	19.56%	18.80%	19.35%	20.94%	7.45%	19.87%	17.93%									
21	Миронов Сергей Михайлович	5202	50	32	38	28	44	29	37	30	49	60	53	34	60	51	43	46	39	66	37	28	45	38	36	35	40	55	46	86	43	27	55	52	51	34	61	34	48	55	42	38	53	44	38	40	65	51	63	67	47	66	66	46	78	56	50	28	61	38	69	68	65	67	71	51	62	65	68	65	62	53	55	54	59	65	29	49	74	42	31	47	54	44	57	38	56	53	59	64	46	64	29	60	73	72	70	80	84	76	70	50									
		3.81%	3.83%	2.85%	3.19%	2.78%	3.48%	2.10%	4.19%	3.08%	4.59%	4.02%	3.85%	3.11%	4.76%	4.78%	3.70%	4.11%	3.38%	3.54%	3.87%	2.84%	3.65%	2.87%	2.36%	2.10%	3.34%	4.06%	3.47%	5.61%	3.22%	3.44%	3.67%	3.87%	4.25%	2.83%	4.10%	2.72%	2.74%	3.51%	3.86%	2.98%	3.81%	3.91%	3.26%	3.58%	5.03%	4.47%	4.24%	5.00%	3.75%	4.80%	4.68%	3.81%	4.89%	4.42%	4.14%	2.00%	3.70%	2.54%	5.01%	4.20%	4.55%	4.26%	4.30%	3.72%	3.88%	4.02%	3.86%	4.56%	3.93%	3.26%	4.63%	3.96%	4.15%	3.94%	2.72%	4.15%	5.28%	4.51%	2.77%	3.87%	4.01%	2.89%	3.67%	2.78%	4.19%	2.94%	3.52%	5.24%	3.69%	4.25%	1.76%	4.89%	4.93%	3.89%	3.93%	4.54%	5.66%	3.75%	4.29%	4.11%									
22	Прохоров Михаил Дмитриевич	13789	106	56	61	63	83	99	92	104	109	102	141	112	116	137	150	133	115	242	61	95	98	86	80	138	140	111	160	75	94	56	160	156	90	45	149	111	191	142	108	97	147	98	141	114	123	138	188	115	122	93	155	128	181	119	140	156	183	45	172	167	155	178	157	130	240	212	245	135	177	119	140	154	101	150	107	87	138	98	131	174	189	129	147	134	125	107	164	141	207	177	30	145	322	189	254	298	180	202	233	199									
		10.11%	8.13%	4.99%	5.13%	6.24%	6.57%	7.17%	10.42%	10.67%	10.21%	6.84%	10.24%	10.25%	9.20%	12.84%	12.92%	11.88%	9.97%	12.96%	6.37%	9.63%	7.95%	6.50%	5.24%	8.27%	11.70%	8.20%	12.06%	4.89%	7.03%	7.13%	10.67%	11.62%	7.51%	3.74%	10.03%	8.88%	10.91%	9.06%	9.92%	7.61%	10.56%	8.72%	12.10%	10.21%	9.51%	12.11%	12.65%	8.58%	9.74%	6.77%	10.99%	10.61%	11.36%	9.38%	11.60%	11.15%	11.10%	3.01%	12.48%	10.31%	10.85%	11.32%	9.50%	9.48%	15.04%	13.10%	13.92%	9.47%	11.22%	7.32%	11.79%	11.28%	7.10%	9.09%	10.05%	7.36%	9.85%	10.52%	11.71%	14.31%	14.04%	8.47%	9.47%	9.82%	9.36%	5.94%	9.80%	11.55%	16.61%	11.75%	1.82%	11.82%	21.73%	10.21%	14.25%	16.91%	12.12%	9.97%	14.29%	16.37%									
23	Путин Владимир Владимирович	78357	735	729	837	620	748	835	458	505	539	895	730	573	696	540	576	566	590	1000	597	509	739	897	1032	1058	657	836	705	918	896	495	854	748	754	876	861	685	1032	932	588	802	827	629	591	681	651	559	743	790	665	823	762	662	864	707	652	962	973	1071	695	935	860	897	926	760	822	810	869	795	901	1075	635	845	912	936	604	674	766	482	560	597	667	917	945	789	757	1269	954	602	636	858	1415	646	675	1045	949	890	733	1487	860	652									
		57.43%	56.37%	64.97%	70.34%	61.45%	59.18%	60.46%	51.87%	51.79%	50.47%	60.03%	53.01%	52.42%	55.19%	50.61%	49.61%	50.54%	51.13%	53.56%	62.38%	51.57%	59.98%	67.75%	67.58%	63.43%	54.89%	61.74%	53.13%	59.84%	67.02%	63.06%	56.93%	55.74%	62.89%	72.88%	57.94%	54.80%	58.94%	59.44%	53.99%	62.90%	59.41%	55.96%	50.73%	60.97%	50.35%	49.04%	50.00%	58.96%	53.12%	59.90%	54.00%	54.89%	54.20%	55.76%	54.02%	68.76%	59.04%	71.54%	50.44%	57.72%	60.22%	57.02%	56.02%	55.43%	51.50%	50.06%	49.38%	55.79%	57.10%	66.11%	53.50%	61.90%	64.14%	56.73%	56.71%	57.02%	54.68%	51.72%	50.04%	49.10%	49.55%	60.21%	60.85%	57.80%	56.66%	70.42%	56.99%	49.30%	51.04%	56.97%	85.71%	52.65%	45.55%	56.46%	53.25%	50.51%	49.36%	73.36%	52.73%	53.62%									
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
																																																																																																															
